"Geolocation","Commodity","2021 January","2021 February","2021 March","2021 April","2021 May","2021 June","2021 July","2021 August","2021 September","2021 October","2021 November","2021 December","2021 Annual"
"PHILIPPINES","FRESH FISH, CATFISH, HITO, MEDIUM, 1 KG",169.33,172.17,172.63,173.14,174.42,173.48,170.54,170.33,170.47,167.34,166.37,166.09,170.53
"PHILIPPINES","FRESH FISH, DALAG, MEDIUM, 1 KG",227.50,226.50,218.58,216.46,223.40,218.84,217.71,210.51,222.49,214.83,219.21,216.93,219.41
"PHILIPPINES","FRESH FISH, GUTOB, MEDIUM, 1 KG",170.96,189.13,184.41,179.61,182.57,184.24,169.61,159.57,164.79,174.83,164.81,169.81,174.53
"PHILIPPINES","FRESH FISH, LAGAO, MEDIUM, 1 KG",279.11,286.01,284.97,279.98,287.51,284.28,262.50,270.00,271.11,273.19,275.14,282.78,278.05
"PHILIPPINES","FRESH FISH, TILAPIA, MEDIUM, 1 KG",147.48,149.03,149.93,150.52,150.31,149.09,146.63,149.65,146.91,146.64,147.00,148.56,148.48
"PHILIPPINES","FRESH FISH, ALOY/TULINGAN, MEDIUM, 1 KG",182.35,188.68,180.30,181.61,180.73,175.49,169.28,175.24,178.39,177.67,183.83,184.68,179.85
"PHILIPPINES","FRESH FISH, BARILIS, MEDIUM, 1 KG",277.63,272.84,274.64,298.72,289.91,281.31,268.23,278.46,290.81,279.35,293.39,301.28,283.88
"PHILIPPINES","FRESH FISH, BARILISION, MEDIUM, 1 KG",188.31,194.17,214.13,218.67,215.84,209.85,188.84,198.86,184.50,189.67,194.00,203.71,200.04
"PHILIPPINES","FRESH FISH, OCEANIC BONITO, TULINGANG PUTI, MEDIUM, 1 KG",195.01,197.03,190.08,190.43,191.10,191.94,187.15,190.86,187.01,190.20,194.80,205.76,192.62
"PHILIPPINES","FRESH FISH, SKIPJACK (GULYASAN), MEDIUM, 1 KG",221.47,214.08,184.67,190.19,184.13,186.44,180.27,177.50,173.89,172.50,192.22,192.22,189.13
"PHILIPPINES","FRESH FISH, TULINGAN (FRIGATE TUNA), MEDIUM, 1 KG",211.11,214.91,208.58,202.75,199.84,195.07,189.05,189.90,183.83,187.50,183.18,186.27,196.00
"PHILIPPINES","FRESH FISH, TUNA, YELLOW-FIN (TAMBAKOL), MEDIUM, 1 KG",255.40,260.49,257.21,251.60,249.48,247.05,244.03,253.16,242.23,243.52,251.36,260.55,251.34
"PHILIPPINES","FRESH FISH, BIG-EYED SCAD, MATAMBAKA, MEDIUM, 1 KG",214.47,208.35,213.33,211.41,205.71,204.51,193.71,193.32,184.84,183.00,188.32,199.40,200.03
"PHILIPPINES","FRESH FISH, BUDBURON, MEDIUM, 1 KG",179.03,181.74,197.93,195.01,202.62,190.98,173.42,169.33,163.83,160.17,170.08,172.83,179.75
"PHILIPPINES","FRESH FISH, BUDBURON, SMALL, 1 KG",162.06,174.83,170.29,177.23,179.20,169.95,163.44,160.11,163.02,157.19,172.71,174.69,168.73
"PHILIPPINES","FRESH FISH, BURAW/BORAO, MEDIUM, 1 KG",239.50,246.73,221.72,230.20,218.50,221.56,204.42,214.81,197.88,196.33,210.76,220.38,218.57
"PHILIPPINES","FRESH FISH, BUROT, MEDIUM, 1 KG",164.85,179.38,189.79,180.23,180.27,168.14,157.92,153.50,143.87,146.71,154.49,164.47,165.30
"PHILIPPINES","FRESH FISH, BUSLOGAN, 1 KG",245.00,231.25,217.50,212.50,215.00,226.25,241.25,190.00,195.00,173.75,207.50,212.50,213.96
"PHILIPPINES","FRESH FISH, DILIS (ANCHOVIES), 1 KG",141.16,142.22,141.79,143.43,145.70,145.37,144.45,146.40,144.68,143.04,146.54,149.33,144.51
