"Consumer Price Index for All Income Households by Commodity Group (2018=100): January 2018 - March 2024"

"Geolocation","Commodity Description","2018 Jan","2018 Feb","2018 Mar","2018 Apr","2018 May","2018 Jun","2018 Jul","2018 Aug","2018 Sep","2018 Oct","2018 Nov","2018 Dec","2018 Ave","2019 Jan","2019 Feb","2019 Mar","2019 Apr","2019 May","2019 Jun","2019 Jul","2019 Aug","2019 Sep","2019 Oct","2019 Nov","2019 Dec","2019 Ave","2020 Jan","2020 Feb","2020 Mar","2020 Apr","2020 May","2020 Jun","2020 Jul","2020 Aug","2020 Sep","2020 Oct","2020 Nov","2020 Dec","2020 Ave","2021 Jan","2021 Feb","2021 Mar","2021 Apr","2021 May","2021 Jun","2021 Jul","2021 Aug","2021 Sep","2021 Oct","2021 Nov","2021 Dec","2021 Ave","2022 Jan","2022 Feb","2022 Mar","2022 Apr","2022 May","2022 Jun","2022 Jul","2022 Aug","2022 Sep","2022 Oct","2022 Nov","2022 Dec","2022 Ave","2023 Jan","2023 Feb","2023 Mar","2023 Apr","2023 May","2023 Jun","2023 Jul","2023 Aug","2023 Sep","2023 Oct","2023 Nov","2023 Dec","2023 Ave"
"PHILIPPINES","01.1.8 - Sugar, confectionery and desserts (ND)",95.6000000000000,95.8000000000000,96.1000000000000,96.4000000000000,97.0000000000000,99.2000000000000,101.9000000000000,103.1000000000000,103.9000000000000,104.1000000000000,103.8000000000000,103.3000000000000,100.0000000000000,102.8000000000000,102.4000000000000,102.0000000000000,101.9000000000000,101.7000000000000,101.8000000000000,101.7000000000000,101.7000000000000,101.7000000000000,101.9000000000000,101.9000000000000,101.9000000000000,101.9500000000000,102.0000000000000,102.1000000000000,102.2000000000000,102.3000000000000,102.4000000000000,102.6000000000000,102.8000000000000,102.8000000000000,102.8000000000000,102.8000000000000,102.9000000000000,102.9000000000000,102.5500000000000,102.8000000000000,102.8000000000000,102.9000000000000,103.1000000000000,103.3000000000000,103.6000000000000,103.8000000000000,104.0000000000000,104.2000000000000,104.5000000000000,104.8000000000000,105.1000000000000,103.7416666666670,105.7000000000000,107.8000000000000,109.3000000000000,110.6000000000000,112.3000000000000,114.9000000000000,122.1000000000000,131.0000000000000,135.7000000000000,140.4000000000000,144.6000000000000,145.9000000000000,123.3583333333330,146.7000000000000,147.7000000000000,147.8000000000000,147.9000000000000,147.8000000000000,148.1000000000000,148.2000000000000,148.3000000000000,147.9000000000000,147.3000000000000,146.7000000000000,146.1000000000000,147.5416666666670
"PHILIPPINES","01.1.8.1 - Cane and beet sugar (ND)",91.6994810569149,91.8007902017339,92.1315285112852,92.8388027284345,94.0713711992732,98.7130397100811,104.1751866123270,106.3053876011880,107.8384423459520,107.9205128337920,107.0130220884530,105.4924351105650,100.0000000000000,104.0477967558000,103.0929097452650,102.1705208184420,101.6532483146120,101.1313063027980,100.9315302784190,100.2251681224150,99.6916590417943,99.6060780400745,99.5328010039136,99.1902970009576,99.0052674730061,100.8565485747910,98.9396209404014,98.8423389509267,98.7822406539909,98.7681352688151,98.8261401961555,99.0905914757123,99.1798788104556,99.0693003806256,98.9644302522567,98.8071515313981,98.8153521091443,98.5695992115060,98.8878983151157,98.3358750189077,98.1060100340426,98.2218761432562,98.4006334101740,98.7388710991277,99.1759377510329,99.3551886993990,99.5976585990608,99.8787210854744,100.2698775220670,100.6431582482760,101.2245359541420,99.3290286304133,102.1537186628310,106.5563824796100,109.3024091436000,111.8559077929410,114.9606564641250,119.9513812056070,135.1708754984930,154.0984651600060,163.4577896385240,172.9269822708750,181.0978630965780,183.3089195855860,137.9034459165650,183.8135082888000,184.3519112255860,183.4551157282820,182.2675060981350,180.9659401016870,180.8732296129150,180.5422764295070,180.1297352668340,179.1671330254140,177.0998374729000,175.5950372231740,173.7185088310860,180.1649782753600
"PHILIPPINES","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",97.9939751877171,98.5160964946117,98.8951430833036,99.2572564247765,99.4615568711196,99.7803946382290,100.3655880642290,100.7320767854650,101.0900300785480,101.2081172996770,101.3379051168440,101.3618599554810,100.0000000000000,101.5620258896910,101.8821773480800,102.1383810897120,102.3210640684750,102.5786416681710,102.9674171818360,103.1910403913870,103.3274281525790,103.4368300150100,103.6195265420480,103.9561348187370,104.1690158574730,102.9291402519330,104.4181919869970,104.5973981935020,104.6929162699240,104.8103717990420,105.0730906743040,104.9632146118870,105.2411511022120,105.4963748616030,105.6145196176010,105.6688078763700,105.7368577362460,105.7800191052460,105.1744094862450,105.7853099910910,106.1948648303820,106.2809352910330,106.6358707875110,106.7892926588620,106.7033112350580,106.9952942137920,107.2426653881130,107.4255304309750,107.6820454299390,107.7485310021430,108.0815134056820,106.9637637220480,108.4502057693620,109.1598402973890,109.6360548123740,110.2338422167590,111.1251769740500,111.9184367256060,112.8976221264390,114.2961055745360,115.2384481651450,116.4996913193640,117.4889753333300,118.4333711573550,112.9481475393090,119.9703473131490,121.7298439770010,122.3638573557690,123.3081130286320,124.3140052056910,125.2712045442290,125.5747842443770,125.8101154432420,125.9854659399130,126.1518024576330,126.4623691497490,126.7209641525320,124.4719060676600
"PHILIPPINES","01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",98.2221433509509,98.4812486626774,98.7775929650264,98.8870464206026,99.0540955029523,99.1848232617585,99.9949590006226,100.6603812584480,101.0732492710760,101.3958076302700,102.0208290766740,102.2478235989430,100.0000000000000,102.5319258952010,102.7556539722400,102.9849394425830,103.3533365415320,103.6258351184630,103.9836601419370,104.5867390279840,105.1553349367240,105.5138879376040,106.0587580249080,106.3749453223910,106.8201868337870,104.4787669329460,107.1797348730680,107.4394706947720,108.1084067853120,108.3085906407670,108.5770842612880,108.7326574898150,109.0621202382880,109.2499549061920,109.3646254622620,109.5304180835060,109.5106780573400,109.5859607234250,108.7208085180030,109.5558965322030,109.8767644997450,109.8831312980350,109.8678423391730,109.9338451070690,110.2138024730650,110.6322226405430,110.8577570565030,110.9777136683630,111.7286540950120,112.0708337491260,112.5845490019740,110.6819177050680,113.2795239479280,113.8162031266700,114.2610468221140,114.6535223839460,115.5298208693590,116.1906061527760,117.1239629368440,118.2364240287140,119.6216745930390,121.0728363314110,122.3234117570250,123.2718593550840,117.4484076920760,124.8375986104740,126.6112091849470,128.7020621780210,130.3347443674140,131.6735844579290,132.6513865134740,133.2630056594360,133.5836482609870,133.9351933059280,134.8429032514990,135.3568185935760,135.8327045867470,131.8020715808690
"PHILIPPINES","01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",98.0587896930641,98.4628427503976,98.6171837997755,98.8211495750021,99.0929077789899,99.3375965145423,100.3601923699150,100.6049965067280,101.1546400166290,101.5890695350550,101.9118254254070,101.9888060344950,100.0000000000000,102.2569797214280,102.3269480136930,102.3284467104650,102.8962653945250,103.1113305369390,104.0162102105720,104.4100117207920,104.7441535197500,104.9479437936790,105.0961436420670,105.5308466008570,105.7458723910510,103.9509293546520,105.9834425111160,106.2862352228940,106.6965287867860,106.7385997817920,106.9860848034910,107.0946435305000,107.5290314577840,107.8036945645730,108.0997269871750,108.1528281417400,108.3326465078030,108.3955470723810,107.3415841140030,108.4705351624600,108.6841541097000,109.0944221009560,109.0077604492670,109.1085378551600,109.2633229248040,109.6358300478670,109.7762781920330,109.7593196466490,109.8333892659060,109.8784639639510,109.8981161115450,109.3675108191910,110.2536963183840,110.7171356134000,110.8009430148830,111.2726246131840,111.4357006997090,112.2246100196520,112.7733805974020,114.1308591308810,114.6990454435290,115.8906887292110,116.8292021002110,117.3975055413200,113.2021159851470,118.1850862084080,119.3128350234360,120.1851659988350,121.1089386869860,121.9785393516600,123.2584565213160,123.5928458028410,124.1834426565680,124.8878583177400,125.6140000041880,125.9708335221180,126.1259286643390,122.8669942298700
"PHILIPPINES","01.1.8.6 - Ice, ice cream and sorbet (ND)",98.8462984461836,99.1507832028537,99.3779345573571,99.4600546596576,99.5590111186156,99.6422279680054,100.1642587496510,100.3186729524630,100.5512853231900,100.7812271072980,100.9092834242090,101.2389624905150,100.0000000000000,101.4489714834020,101.4649307852830,101.5092630896450,101.5992172275290,101.6380088446700,101.7244760469860,101.8853819287520,102.5525922261310,102.6526386580050,102.8420019889850,103.0137889687600,103.3054300737870,102.1363917768280,103.4041739434060,103.6818414162850,103.8333955788650,103.8968441968690,104.1170214355160,104.2260404264750,104.4570371022380,104.5378537473790,104.6106086744020,104.6620859151880,104.9637216181530,105.0865078304260,104.2897609904340,105.0977896084100,105.1659655004030,105.2152253366350,105.4097473805360,105.6544686237770,105.8235951621310,105.9262024941430,106.0181581754280,106.1367431866410,106.2306913491070,106.3283305661300,106.3817549616960,105.7823893620860,106.5491848340780,106.8297663463560,107.2865175849630,107.4788361600900,108.0562376937730,108.6597068254090,109.7005875699310,110.4771696729790,111.5475183173920,111.9239365277520,112.6384454995520,113.0812461001660,109.5190960943700,113.8855969792770,115.1077042612080,115.6799503871760,116.3993520050790,116.9123311897340,117.4602696692290,117.8333452275700,118.0342212982410,118.1726972406060,118.4503738928710,118.4396605488760,118.6476835181350,117.0852655181670
"PHILIPPINES","01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND)",98.8237695498327,98.9980248684523,99.0865966291187,99.1750960930307,99.2040455863811,99.5351905706604,100.1081519535650,100.4671893857130,100.7486062571260,101.1261380449490,101.3475279795110,101.3796630816610,100.0000000000000,101.4997683110320,101.5556915161110,101.5922372032770,101.5826332660690,101.6013217551160,101.6434854999440,101.8165958928670,101.9838171306720,102.0619102761550,102.0826958732130,102.2415138672460,102.2839807222260,101.8288042761610,102.3851657319960,102.5656995931610,102.6416728120780,102.7927264361920,102.8095727828260,102.9072400858330,103.4326113803340,103.5747235922500,104.0054194445920,104.0186057600160,104.0327041564000,104.4309721997890,103.2997594979560,104.4975042684950,104.6083121000600,105.2277993470490,105.2854514846860,105.2943748677460,105.3306954244380,106.1161254763310,106.3337820675930,106.2253614098590,106.4746972918440,106.6114995475900,106.7766838789860,105.7318572637230,106.8893571123270,106.7413174200530,107.0934467991120,107.4063878729350,107.5913257750990,108.6949727160190,109.2199451729640,109.9434792967770,110.8732234253810,112.8018407577080,114.3639638625800,115.6068820826980,109.7688451911380,117.0923418248060,118.5713010587580,119.4951277069370,120.6374007824080,121.6871818995180,122.5907256387670,123.2364985463580,123.9440779827200,124.5418381585800,125.1285426582470,125.4445537562070,125.8942344973590,122.3553187092220
"..National Capital Region (NCR)","01.1.8 - Sugar, confectionery and desserts (ND)",96.5000000000000,96.9000000000000,97.1000000000000,97.2000000000000,97.5000000000000,98.6000000000000,101.4000000000000,102.4000000000000,102.7000000000000,103.0000000000000,103.3000000000000,103.5000000000000,100.0000000000000,103.2000000000000,103.0000000000000,102.7000000000000,102.2000000000000,101.9000000000000,101.9000000000000,101.5000000000000,101.1000000000000,101.8000000000000,101.9000000000000,101.8000000000000,101.3000000000000,102.0250000000000,101.4000000000000,101.5000000000000,101.3000000000000,101.3000000000000,101.4000000000000,101.4000000000000,101.7000000000000,101.8000000000000,101.9000000000000,101.9000000000000,102.0000000000000,101.7000000000000,101.6083333333330,101.6000000000000,101.5000000000000,101.4000000000000,101.3000000000000,101.4000000000000,101.8000000000000,102.2000000000000,102.4000000000000,102.5000000000000,102.8000000000000,103.0000000000000,103.2000000000000,102.0916666666670,103.3000000000000,104.1000000000000,105.4000000000000,106.8000000000000,109.0000000000000,111.4000000000000,116.9000000000000,122.5000000000000,125.2000000000000,128.5000000000000,130.5000000000000,131.0000000000000,116.2166666666670,131.7000000000000,134.0000000000000,135.2000000000000,136.3000000000000,137.0000000000000,137.6000000000000,137.7000000000000,137.4000000000000,137.3000000000000,137.2000000000000,137.2000000000000,137.0000000000000,136.3000000000000
"..National Capital Region (NCR)","01.1.8.1 - Cane and beet sugar (ND)",92.6987608524704,92.8921273669070,92.9900259574657,92.9363167095570,93.3237128753772,96.6829763617962,104.1591544599460,106.1108744096290,106.7685830808530,107.3040661481860,107.2471134837520,106.8862882940610,100.0000000000000,105.1433910042330,104.6655073382290,103.8412032265630,102.2701387335260,101.3946000458660,100.6443098102660,98.9210719573896,97.0763788654796,99.0007177039773,99.0093732904615,97.9897070070710,95.7617389128716,100.4765114913280,95.7106420782091,95.8346575625516,94.6578581871601,94.7092817247433,94.5124122886355,94.4651678605108,94.9948658032137,95.1923500612869,95.5648290270102,95.3171969433590,95.4763166724954,94.6753188275276,95.0925747530586,94.1004424751302,93.8367507506668,93.3346308428455,93.3933915587744,93.7184745174529,93.9797527927261,94.1193175238209,94.3059701266199,94.5460822329206,95.2495213130147,95.4658908778687,95.7188907409774,94.3140929794015,95.8146144047655,98.2545392085623,102.2745990455080,106.0970698111600,110.7516614714410,116.8240079232540,132.8987373307720,147.7234918750490,154.0224266163650,162.6831645971490,168.0481019872060,168.0487567275090,130.2867642498950,169.1056059433440,170.7797013251280,171.7568874194030,171.9584659539590,171.2709218794170,171.6764107713580,171.7357655951420,170.8926695734440,170.3974231619270,169.7106667877370,169.1221404558490,168.3115946788360,170.5598544621290
"..National Capital Region (NCR)","01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",96.9443686823702,98.1208846481053,98.9211925346815,99.5206806759038,99.8799272559774,100.2520178782990,100.4277430586950,100.9266443682980,101.0108811063460,101.2173580817550,101.3329605997380,101.4453411098310,100.0000000000000,101.8393404944260,102.3616383055600,102.8423495679080,103.3004610009450,103.5643516201600,103.7525809878700,103.8342302423050,104.0299556761920,104.1820289153040,104.4394379435900,104.5742052800040,104.6908578290320,103.6176198219410,104.8158880044140,104.9118412803520,105.0401737717020,105.0540347363850,105.1238284000130,105.1010564592300,105.1441912596810,105.1346274041400,105.1472267486850,105.1498728765240,105.2805702924090,105.2858538986630,105.0990970943500,105.2990607442100,105.4019913084710,105.2006766492970,105.2165929425080,105.2677114814010,105.0872558590750,105.4766280244170,105.6167191487360,105.7645933119030,105.8556838233680,105.9124278460250,106.0505101521460,105.5124876076300,106.4769770286550,107.7194585852050,108.2347067890570,109.4088444815090,111.4134646419740,112.6705067193070,113.7562858887220,115.9642007899800,117.5977041963400,119.4912927362510,121.7087930448970,123.1836356071480,113.9688225424200,124.6742007208580,128.0326950264950,129.0275587612940,130.6865743294380,132.6300887752050,134.4838699655120,134.7804065433110,134.9164825413250,134.8129155619250,134.6443983734650,135.5366534944170,135.9646444284270,132.5158740434730
