"Geolocation","Commodity","2011 January","2011 February","2011 March","2011 April","2011 May","2011 June","2011 July","2011 August","2011 September","2011 October","2011 November","2011 December","2011 Annual"
"PHILIPPINES","Alumahan [Indian mackerel]",96.35,87.81,88.38,87.09,82.04,91.85,96.70,90.51,86.16,88.06,87.50,94.55,91.70
"PHILIPPINES","Bangus [Milkfish]",96.00,93.45,92.83,95.72,92.48,86.61,87.47,90.86,88.95,93.26,96.35,102.82,93.07
"PHILIPPINES","Bisugo [Threadfin bream]",116.06,113.09,111.31,111.16,107.59,112.26,109.17,110.67,109.25,109.39,110.16,113.61,111.22
"PHILIPPINES","Crab, Alimasag [Blue crab]",155.30,153.24,140.03,144.54,141.33,131.65,149.44,130.81,133.36,136.60,138.58,135.59,140.87
"PHILIPPINES","Dalagang-Bukid, bilog [Caesio]",86.66,69.94,76.77,84.17,74.54,77.75,80.26,79.00,83.33,84.88,80.59,81.29,82.52
"PHILIPPINES","Dalagang-Bukid, lapad [Caesio]",125.13,116.38,117.40,118.05,113.33,112.51,112.28,117.86,114.62,112.95,115.77,120.92,116.49
"PHILIPPINES","Dilis [Anchovies]",56.22,54.15,53.78,52.67,49.24,50.55,48.37,54.35,50.78,51.45,54.03,55.97,52.59
"PHILIPPINES","Espada [Hairtail]",80.00,57.50,60.00,76.67,80.00,59.58,70.00,57.14,64.00,67.50,59.00,68.20,66.63
"PHILIPPINES","Galunggong [Roundscad]",80.35,77.55,76.96,75.25,74.16,76.68,75.90,77.22,77.83,79.24,78.61,84.14,77.65
"PHILIPPINES","Hasa-hasa [Indo-Pacific mackerel]",85.32,82.37,79.81,77.90,77.54,83.71,84.41,86.26,77.48,85.45,82.43,84.60,80.32
"PHILIPPINES","Kalaso [Lizard fish]",54.17,52.27,57.29,58.33,55.40,55.56,58.80,..,..,..,..,66.67,57.31
"PHILIPPINES","Lapu-lapu [Grouper]",241.98,214.56,214.94,220.81,201.94,197.98,206.45,214.58,214.59,202.39,208.48,226.62,212.56
"PHILIPPINES","Lapu-lapu [Grouper], other than red species",..,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Matang-baka [Big-eyed scad]",91.16,84.75,87.70,91.45,83.61,83.16,90.37,83.13,85.28,81.51,84.00,95.48,86.42
"PHILIPPINES","Pusit [Squid]",142.67,140.86,137.10,142.15,134.88,146.62,138.99,145.17,150.00,146.75,141.29,153.24,138.44
"PHILIPPINES","Salay-salay [Crevalle]",82.58,80.96,76.05,75.56,79.16,85.26,84.60,79.77,81.51,81.16,80.76,90.73,79.82
"PHILIPPINES","Sapsap [Slipmouth]",77.42,78.79,67.57,69.84,70.75,66.49,72.29,80.87,74.88,71.36,76.63,74.92,77.30
"PHILIPPINES","Shrimp, Suaje [Endeavor prawn]",259.20,273.29,249.02,274.63,253.05,242.48,216.25,208.16,216.51,222.48,230.64,248.52,241.19
"PHILIPPINES","Shrimp, Sugpo [Tiger prawn]",431.54,411.76,412.70,410.41,392.91,386.50,391.96,380.72,364.34,357.58,382.52,390.49,392.79
"PHILIPPINES","Talakitok [Cavalla]",143.01,144.09,150.64,150.63,145.57,143.66,137.45,142.54,147.04,149.65,143.46,154.55,145.75
"PHILIPPINES","Tambakol [Yellowfin tuna]",107.94,100.83,100.37,105.22,101.47,106.92,106.87,112.29,111.33,112.70,107.47,113.79,107.01
"PHILIPPINES","Tamban [Indian sardines]",40.08,40.29,37.95,39.25,34.96,41.45,35.81,34.25,32.93,33.80,33.87,36.48,37.92
"PHILIPPINES","Tanigue [Spanish mackerel]",117.54,142.09,118.33,117.64,141.56,147.92,142.31,151.12,158.09,153.72,154.93,129.19,148.85
"PHILIPPINES","Tilapia",78.67,75.57,74.05,74.04,68.94,70.36,69.62,71.61,70.77,70.79,73.79,77.02,73.88
"PHILIPPINES","Tulingan [Frigate tuna]",87.76,83.66,86.38,89.95,86.05,88.96,91.07,94.24,94.88,96.45,90.10,91.66,89.68
"PHILIPPINES","White Shrimp",266.72,283.72,272.71,272.69,253.65,236.27,226.11,224.10,230.81,231.97,240.83,254.30,240.55
"..NATIONAL CAPITAL REGION (NCR)","Alumahan [Indian mackerel]",115.00,91.65,81.75,75.00,73.27,90.83,89.22,94.60,99.30,93.00,94.22,109.00,92.24
"..NATIONAL CAPITAL REGION (NCR)","Bangus [Milkfish]",76.86,80.58,77.33,71.65,69.07,61.05,63.08,65.28,67.48,78.03,89.73,93.36,74.46
"..NATIONAL CAPITAL REGION (NCR)","Bisugo [Threadfin bream]",135.10,129.30,132.09,130.94,110.25,115.87,109.26,113.42,102.97,106.18,120.30,113.81,118.29
"..NATIONAL CAPITAL REGION (NCR)","Crab, Alimasag [Blue crab]",266.67,247.00,210.83,224.28,212.22,138.33,202.86,151.11,180.00,183.75,196.00,160.00,197.75
"..NATIONAL CAPITAL REGION (NCR)","Dalagang-Bukid, bilog [Caesio]",119.10,..,90.70,117.15,95.40,104.77,105.35,101.87,108.18,114.89,109.33,106.94,106.70
"..NATIONAL CAPITAL REGION (NCR)","Dalagang-Bukid, lapad [Caesio]",132.31,131.00,130.78,132.50,113.00,124.32,127.86,130.86,132.35,129.18,136.77,135.00,129.66
"..NATIONAL CAPITAL REGION (NCR)","Dilis [Anchovies]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Espada [Hairtail]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Galunggong [Roundscad]",96.84,101.67,104.85,62.78,58.68,68.32,77.79,81.11,93.55,85.64,90.96,96.56,84.90
"..NATIONAL CAPITAL REGION (NCR)","Hasa-hasa [Indo-Pacific mackerel]",..,104.23,116.00,88.00,97.88,100.00,92.50,100.53,93.18,110.62,108.33,97.80,100.82
"..NATIONAL CAPITAL REGION (NCR)","Kalaso [Lizard fish]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Lapu-lapu [Grouper]",280.00,226.36,..,288.00,200.00,202.27,212.34,220.57,246.15,206.19,201.43,220.00,227.57
"..NATIONAL CAPITAL REGION (NCR)","Lapu-lapu [Grouper], other than red species",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Matang-baka [Big-eyed scad]",..,55.72,72.08,..,63.08,62.52,78.06,75.10,80.96,78.58,82.40,85.60,73.41
"..NATIONAL CAPITAL REGION (NCR)","Pusit [Squid]",172.47,155.58,172.41,169.63,151.47,149.27,155.21,160.77,168.99,168.08,177.53,174.93,164.70
"..NATIONAL CAPITAL REGION (NCR)","Salay-salay [Crevalle]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Sapsap [Slipmouth]",..,..,..,..,..,..,77.00,136.67,93.25,..,140.00,..,111.73
"..NATIONAL CAPITAL REGION (NCR)","Shrimp, Suaje [Endeavor prawn]",285.54,253.33,250.32,309.00,260.38,252.56,252.24,248.05,243.57,237.07,260.42,284.21,261.39
"..NATIONAL CAPITAL REGION (NCR)","Shrimp, Sugpo [Tiger prawn]",432.66,426.38,407.34,398.25,372.86,374.40,361.74,362.50,380.35,346.89,385.48,404.93,387.82
"..NATIONAL CAPITAL REGION (NCR)","Talakitok [Cavalla]",141.43,137.50,171.43,172.85,156.00,141.25,136.59,136.50,135.00,140.59,151.13,147.27,147.30
"..NATIONAL CAPITAL REGION (NCR)","Tambakol [Yellowfin tuna]",..,..,100.00,..,110.00,91.25,104.29,112.10,..,..,..,109.80,104.57
"..NATIONAL CAPITAL REGION (NCR)","Tamban [Indian sardines]",..,..,..,..,32.00,..,30.00,23.33,30.67,34.67,32.46,28.55,30.24
"..NATIONAL CAPITAL REGION (NCR)","Tanigue [Spanish mackerel]",..,166.67,..,..,164.29,177.33,165.00,180.00,193.33,183.33,182.50,..,176.56
"..NATIONAL CAPITAL REGION (NCR)","Tilapia",79.02,76.57,69.98,67.75,65.51,63.65,62.98,64.80,66.47,69.13,73.95,78.71,69.88
"..NATIONAL CAPITAL REGION (NCR)","Tulingan [Frigate tuna]",105.45,78.57,91.00,..,68.62,81.61,99.52,104.00,112.33,125.86,101.46,110.00,98.04
"..NATIONAL CAPITAL REGION (NCR)","White Shrimp",310.94,305.68,302.62,297.37,288.41,279.49,277.01,259.86,257.98,258.03,276.53,300.32,284.52
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Alumahan [Indian mackerel]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Bangus [Milkfish]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Bisugo [Threadfin bream]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Crab, Alimasag [Blue crab]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Dalagang-Bukid, bilog [Caesio]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Dalagang-Bukid, lapad [Caesio]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Dilis [Anchovies]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Espada [Hairtail]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Galunggong [Roundscad]",..,..,..,..,..,..,..,..,..,..,..,..,..
