"Geolocation","Commodity","2019 January","2019 February","2019 March","2019 April","2019 May","2019 June","2019 July","2019 August","2019 September","2019 October","2019 November","2019 December","2019 Annual"
"PHILIPPINES","Ampalaya [Bitter gourd]",60.97,50.69,46.79,50.13,49.21,51.26,52.22,42.52,42.90,49.12,55.83,63.95,52.25
"PHILIPPINES","Ampalaya [Bitter gourd] Native Variety",52.30,33.94,25.16,25.92,23.92,24.08,33.70,27.46,37.69,39.70,49.87,58.43,35.89
"PHILIPPINES","Chayote",23.73,24.29,18.43,21.06,22.14,18.48,16.28,18.40,23.66,20.32,15.76,17.51,19.98
"PHILIPPINES","Cucumber",42.03,55.72,46.65,47.48,43.19,30.93,22.05,28.47,25.93,24.27,33.77,29.22,35.18
"PHILIPPINES","Eggplant long, purple",45.75,27.91,31.96,34.38,37.22,29.21,31.76,37.69,40.74,37.29,51.75,49.42,41.15
"PHILIPPINES","Eggplant native, round",43.43,20.75,23.19,26.32,24.36,21.57,23.15,24.72,37.45,18.54,54.95,59.52,31.96
"PHILIPPINES","Jackfruit Green [Vegetable]",13.86,11.17,11.94,13.43,..,13.15,13.15,25.89,59.76,28.96,14.46,10.35,19.65
"PHILIPPINES","Okra",38.68,30.34,26.49,35.24,30.20,19.94,23.80,22.04,34.22,25.22,45.24,39.71,30.93
"PHILIPPINES","Patola [Dishrag gourd], native",23.50,33.71,32.95,32.33,26.67,29.42,29.17,29.20,34.17,27.08,27.67,31.25,33.23
"PHILIPPINES","Squash",15.62,15.66,16.38,22.67,27.22,20.13,18.46,18.24,17.56,21.45,22.74,20.69,19.76
"PHILIPPINES","Tomato",25.23,26.60,20.16,21.82,38.52,39.71,39.59,33.39,35.70,32.10,30.78,31.64,32.98
"PHILIPPINES","Tomato, green",29.17,29.26,23.48,25.43,35.46,48.90,48.14,37.92,39.21,30.75,28.52,32.73,30.87
"PHILIPPINES","Upo [Bottle gourd]",16.56,13.60,17.02,19.63,23.77,20.51,17.99,17.59,20.41,21.50,20.96,19.14,23.59
"..NATIONAL CAPITAL REGION (NCR)","Ampalaya [Bitter gourd]",..,52.35,46.00,49.88,46.24,56.94,..,39.00,52.73,..,59.41,..,50.32
"..NATIONAL CAPITAL REGION (NCR)","Ampalaya [Bitter gourd] Native Variety",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Chayote",..,22.75,17.20,25.03,20.66,8.96,..,17.70,37.13,..,8.62,..,19.76
"..NATIONAL CAPITAL REGION (NCR)","Cucumber",..,55.18,51.00,52.64,51.70,29.86,..,34.77,37.54,..,39.18,..,43.98
"..NATIONAL CAPITAL REGION (NCR)","Eggplant long, purple",..,17.58,21.50,25.75,29.78,25.58,..,42.47,42.81,..,64.16,..,33.70
"..NATIONAL CAPITAL REGION (NCR)","Eggplant native, round",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Jackfruit Green [Vegetable]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Okra",..,29.65,34.00,28.83,20.51,16.06,..,32.43,51.11,..,50.07,..,32.83
"..NATIONAL CAPITAL REGION (NCR)","Patola [Dishrag gourd], native",..,37.24,37.50,..,..,..,..,..,..,..,..,..,37.37
"..NATIONAL CAPITAL REGION (NCR)","Squash",..,17.24,15.40,30.66,23.93,17.45,..,17.31,19.71,..,26.48,..,21.02
"..NATIONAL CAPITAL REGION (NCR)","Tomato",..,26.41,15.10,15.29,42.69,47.55,..,37.46,48.56,..,29.12,..,32.77
"..NATIONAL CAPITAL REGION (NCR)","Tomato, green",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Upo [Bottle gourd]",..,17.53,16.70,18.56,18.39,21.54,..,16.57,23.00,..,17.36,..,18.71
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Ampalaya [Bitter gourd]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Ampalaya [Bitter gourd] Native Variety",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Chayote",28.56,27.12,15.22,20.40,17.16,..,6.51,13.75,25.65,12.32,6.58,9.98,16.66
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Cucumber",42.03,56.25,42.29,42.32,42.94,..,21.16,22.30,19.03,27.46,35.45,31.44,34.79
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Eggplant long, purple",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Eggplant native, round",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Jackfruit Green [Vegetable]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Okra",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Patola [Dishrag gourd], native",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Squash",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Tomato",21.93,23.38,14.83,12.74,27.52,..,34.62,29.43,36.10,36.34,27.53,27.91,26.58
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Tomato, green",27.00,27.62,17.25,16.13,23.84,..,38.25,34.75,40.80,37.70,31.39,28.69,29.40
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Upo [Bottle gourd]",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Ampalaya [Bitter gourd]",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Ampalaya [Bitter gourd] Native Variety",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Chayote",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Cucumber",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Eggplant long, purple",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Eggplant native, round",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Jackfruit Green [Vegetable]",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Okra",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Patola [Dishrag gourd], native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Squash",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Tomato",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Tomato, green",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Upo [Bottle gourd]",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Ampalaya [Bitter gourd]",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Ampalaya [Bitter gourd] Native Variety",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Chayote",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Cucumber",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Eggplant long, purple",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Eggplant native, round",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Jackfruit Green [Vegetable]",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Okra",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Patola [Dishrag gourd], native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Squash",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Tomato",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Tomato, green",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Upo [Bottle gourd]",..,..,..,..,..,..,..,..,..,..,..,..,..
