"Geolocation","Commodity","2013 January","2013 February","2013 March","2013 April","2013 May","2013 June","2013 July","2013 August","2013 September","2013 October","2013 November","2013 December","2013 Annual"
"PHILIPPINES","Ampalaya [Bitter gourd]",38.81,38.92,34.52,30.13,32.53,35.61,32.79,29.38,36.87,47.26,48.16,42.27,37.71
"PHILIPPINES","Ampalaya [Bitter gourd] Native Variety",..,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Chayote",16.09,14.33,12.01,10.96,11.16,11.58,11.48,11.51,16.56,15.43,14.86,15.14,13.44
"PHILIPPINES","Cucumber",39.28,25.69,20.66,31.54,26.87,19.28,19.04,25.59,28.45,31.22,23.18,25.12,26.33
"PHILIPPINES","Eggplant long, purple",27.20,22.31,21.65,19.14,19.11,17.75,17.78,18.49,18.76,29.28,31.56,33.70,23.06
"PHILIPPINES","Eggplant native, round",27.02,22.25,18.95,18.25,15.71,17.69,22.75,23.11,22.25,26.63,36.24,32.29,23.60
"PHILIPPINES","Jackfruit Green [Vegetable]",..,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Okra",23.57,23.11,26.36,21.66,16.84,15.19,13.73,16.70,19.59,25.55,28.38,28.55,21.81
"PHILIPPINES","Patola [Dishrag gourd], native",21.76,23.77,21.40,21.09,20.12,19.29,16.94,29.92,21.30,24.86,21.65,22.47,20.64
"PHILIPPINES","Squash",16.17,16.67,13.02,12.72,12.40,11.11,10.63,10.43,10.37,13.64,17.45,18.62,13.60
"PHILIPPINES","Tomato",20.63,22.08,15.81,13.45,18.42,34.15,47.74,44.35,31.84,28.11,27.63,25.66,27.16
"PHILIPPINES","Tomato, green",..,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Upo [Bottle gourd]",12.04,12.48,12.27,11.65,9.87,11.98,11.75,14.28,11.90,14.31,16.99,15.68,12.90
"..NATIONAL CAPITAL REGION (NCR)","Ampalaya [Bitter gourd]",39.46,33.01,36.62,32.80,32.32,35.33,30.88,28.67,40.40,61.71,49.70,42.03,38.58
"..NATIONAL CAPITAL REGION (NCR)","Ampalaya [Bitter gourd] Native Variety",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Chayote",19.13,11.98,9.44,9.89,6.55,6.03,6.89,9.80,19.98,12.14,9.93,9.48,10.94
"..NATIONAL CAPITAL REGION (NCR)","Cucumber",39.04,28.16,23.33,33.70,33.72,21.91,20.37,28.71,31.81,35.00,28.88,27.64,29.36
"..NATIONAL CAPITAL REGION (NCR)","Eggplant long, purple",32.97,19.60,19.13,16.91,22.01,23.21,21.96,20.16,21.93,38.83,34.13,43.73,26.21
"..NATIONAL CAPITAL REGION (NCR)","Eggplant native, round",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Jackfruit Green [Vegetable]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Okra",24.26,24.75,30.68,24.08,17.02,13.14,11.01,..,28.43,41.20,44.67,35.93,26.83
"..NATIONAL CAPITAL REGION (NCR)","Patola [Dishrag gourd], native",12.64,17.85,16.74,14.99,14.57,14.09,12.27,..,26.85,26.00,24.48,26.29,18.80
"..NATIONAL CAPITAL REGION (NCR)","Squash",18.56,18.31,16.04,13.00,17.65,16.28,12.27,9.01,9.75,11.76,18.96,19.46,15.09
"..NATIONAL CAPITAL REGION (NCR)","Tomato",14.84,15.95,10.46,10.88,20.10,45.82,54.34,47.46,31.85,34.14,30.74,26.46,28.59
"..NATIONAL CAPITAL REGION (NCR)","Tomato, green",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Upo [Bottle gourd]",10.89,10.15,9.85,10.05,10.50,11.08,11.00,..,10.70,13.38,22.60,22.93,13.01
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Ampalaya [Bitter gourd]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Ampalaya [Bitter gourd] Native Variety",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Chayote",16.18,10.28,7.18,7.73,6.53,6.82,6.80,8.58,18.73,9.52,7.88,8.22,9.54
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Cucumber",39.51,23.22,17.98,29.38,20.01,16.65,17.71,22.47,25.08,27.43,17.47,22.60,23.29
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Eggplant long, purple",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Eggplant native, round",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Jackfruit Green [Vegetable]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Okra",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Patola [Dishrag gourd], native",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Squash",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Tomato",19.46,22.25,23.64,19.85,20.66,37.83,45.83,46.40,46.58,..,32.20,29.72,31.31
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Tomato, green",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Upo [Bottle gourd]",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Ampalaya [Bitter gourd]",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Ampalaya [Bitter gourd] Native Variety",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Chayote",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Cucumber",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Eggplant long, purple",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Eggplant native, round",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Jackfruit Green [Vegetable]",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Okra",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Patola [Dishrag gourd], native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Squash",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Tomato",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Tomato, green",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Upo [Bottle gourd]",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Ampalaya [Bitter gourd]",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Ampalaya [Bitter gourd] Native Variety",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Chayote",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Cucumber",..,..,..,..,..,..,..,..,..,..,..,..,..
