"Geolocation","Commodity","2014 January","2014 February","2014 March","2014 April","2014 May","2014 June","2014 July","2014 August","2014 September","2014 October","2014 November","2014 December","2014 Annual"
"PHILIPPINES","Garlic Taiwan (Imported)",62.50,54.87,74.37,89.09,136.68,252.12,153.10,80.96,73.36,67.01,63.92,64.85,98.65
"PHILIPPINES","Garlic",152.72,146.09,147.24,150.24,192.96,262.49,224.90,203.68,195.10,195.77,205.20,262.28,185.83
"PHILIPPINES","Ginger Hawaiian",55.85,54.92,63.35,89.56,113.91,119.78,114.46,111.78,112.34,91.15,79.37,75.12,88.92
"PHILIPPINES","Ginger Native",..,..,74.32,103.15,126.92,148.15,148.15,131.77,105.54,91.86,79.58,83.42,101.18
"PHILIPPINES","Onion Leeks",34.82,34.41,33.13,33.59,36.83,38.94,38.02,46.54,40.84,44.81,41.21,36.76,38.59
"PHILIPPINES","Onion native (red shallot), multiplier",72.00,59.06,45.10,38.73,35.14,35.52,38.92,43.17,49.27,52.18,60.19,48.60,48.90
"PHILIPPINES","Onion Red Creole (Bermuda Red)",78.51,66.93,40.41,31.47,30.49,35.93,41.93,44.94,46.00,45.19,47.38,48.63,49.69
"PHILIPPINES","Onion White (Yellow Granex)",39.37,32.98,16.66,16.90,18.99,23.68,28.62,30.65,43.61,40.82,42.46,43.53,31.04
"PHILIPPINES","Pepper bell",89.29,80.38,75.27,65.12,72.86,65.41,61.85,63.28,94.64,97.15,104.21,120.41,82.12
"PHILIPPINES","Pepper finger, green",37.30,25.03,25.18,26.76,24.92,28.92,35.85,42.06,38.88,49.90,52.07,47.56,35.04
"PHILIPPINES","Pepper hot, red labuyo [Chili pepper]",179.05,79.91,39.63,42.58,45.82,35.85,46.90,51.83,156.30,143.65,173.70,133.46,92.39
"..NATIONAL CAPITAL REGION (NCR)","Garlic Taiwan (Imported)",..,..,..,92.95,151.12,233.16,127.77,68.37,64.30,64.42,58.93,..,107.63
"..NATIONAL CAPITAL REGION (NCR)","Garlic",125.00,125.00,109.38,127.22,199.07,218.13,233.46,236.25,236.28,243.33,243.33,..,190.59
"..NATIONAL CAPITAL REGION (NCR)","Ginger Hawaiian",49.90,51.75,56.06,98.44,147.00,138.81,144.26,150.00,152.13,93.80,86.69,..,106.26
"..NATIONAL CAPITAL REGION (NCR)","Ginger Native",..,..,..,..,..,..,..,..,100.00,..,..,..,100.00
"..NATIONAL CAPITAL REGION (NCR)","Onion Leeks",44.33,39.69,39.11,41.70,49.34,59.83,53.63,58.78,48.23,55.23,53.09,..,49.36
"..NATIONAL CAPITAL REGION (NCR)","Onion native (red shallot), multiplier",..,48.25,41.35,44.00,37.60,37.50,39.89,47.33,47.00,47.00,48.88,..,43.88
"..NATIONAL CAPITAL REGION (NCR)","Onion Red Creole (Bermuda Red)",61.98,39.71,24.84,18.65,21.20,28.64,34.12,36.07,36.30,35.70,34.54,..,33.80
"..NATIONAL CAPITAL REGION (NCR)","Onion White (Yellow Granex)",30.64,20.31,13.91,13.91,18.00,22.50,24.27,30.84,44.50,35.33,32.20,..,26.04
"..NATIONAL CAPITAL REGION (NCR)","Pepper bell",87.35,64.34,50.78,55.27,90.16,106.68,64.15,70.18,111.00,107.90,128.00,..,85.07
"..NATIONAL CAPITAL REGION (NCR)","Pepper finger, green",24.77,17.41,22.18,24.08,29.23,31.13,46.17,58.94,26.11,30.82,44.44,..,32.30
"..NATIONAL CAPITAL REGION (NCR)","Pepper hot, red labuyo [Chili pepper]",155.11,79.63,44.65,40.31,41.56,36.00,48.89,65.67,206.53,163.90,147.50,..,93.61
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Garlic Taiwan (Imported)",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Garlic",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Ginger Hawaiian",56.06,50.45,54.50,95.67,128.53,133.08,109.86,124.31,154.23,160.43,132.50,94.67,107.86
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Ginger Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Onion Leeks",32.49,28.15,29.27,33.30,36.05,42.65,37.26,60.98,44.55,48.43,45.45,31.00,39.13
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Onion native (red shallot), multiplier",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Onion Red Creole (Bermuda Red)",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Onion White (Yellow Granex)",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Pepper bell",86.46,58.58,39.17,40.43,74.79,49.56,41.12,55.22,121.46,95.89,112.42,109.56,73.72
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Pepper finger, green",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Pepper hot, red labuyo [Chili pepper]",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Garlic Taiwan (Imported)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Garlic",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Ginger Hawaiian",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Ginger Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Onion Leeks",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Onion native (red shallot), multiplier",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Onion Red Creole (Bermuda Red)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Onion White (Yellow Granex)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Pepper bell",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Pepper finger, green",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Pepper hot, red labuyo [Chili pepper]",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Garlic Taiwan (Imported)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Garlic",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Ginger Hawaiian",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Ginger Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Onion Leeks",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Onion native (red shallot), multiplier",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Onion Red Creole (Bermuda Red)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Onion White (Yellow Granex)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Pepper bell",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Pepper finger, green",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Pepper hot, red labuyo [Chili pepper]",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Benguet","Garlic Taiwan (Imported)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Benguet","Garlic",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Benguet","Ginger Hawaiian",56.06,50.45,54.50,95.67,128.53,133.08,109.86,124.31,154.23,160.43,132.50,94.67,107.86
"....Benguet","Ginger Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Benguet","Onion Leeks",32.49,28.15,29.27,33.30,36.05,42.65,37.26,60.98,44.55,48.43,45.45,31.00,39.13
"....Benguet","Onion native (red shallot), multiplier",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Benguet","Onion Red Creole (Bermuda Red)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Benguet","Onion White (Yellow Granex)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Benguet","Pepper bell",86.46,58.58,39.17,40.43,74.79,49.56,41.12,55.22,121.46,95.89,112.42,109.56,73.72
"....Benguet","Pepper finger, green",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Benguet","Pepper hot, red labuyo [Chili pepper]",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Ifugao","Garlic Taiwan (Imported)",..,..,..,..,..,..,..,..,..,..,..,..,..
