"Geolocation","Commodity","2016 January","2016 February","2016 March","2016 April","2016 May","2016 June","2016 July","2016 August","2016 September","2016 October","2016 November","2016 December","2016 Annual"
"PHILIPPINES","Alumahan [Indian mackerel]",113.27,119.28,111.40,104.82,110.36,105.27,105.43,120.91,110.05,112.49,113.66,120.52,118.54
"PHILIPPINES","Bangus [Milkfish]",102.93,107.32,106.00,102.78,103.73,103.00,98.28,99.90,99.22,101.92,102.84,105.97,102.63
"PHILIPPINES","Bisugo [Threadfin bream]",140.53,151.80,144.51,136.51,141.15,140.69,154.42,161.99,145.14,144.09,146.61,154.17,145.93
"PHILIPPINES","Crab, Alimasag [Blue crab]",171.06,162.98,165.91,152.13,135.31,125.93,138.52,157.49,121.68,129.77,157.61,181.43,167.04
"PHILIPPINES","Dalagang-Bukid, bilog [Caesio]",114.06,175.29,116.61,113.71,107.62,90.09,115.62,127.43,119.27,112.71,123.58,112.46,122.76
"PHILIPPINES","Dalagang-Bukid, lapad [Caesio]",114.05,122.95,123.37,136.67,128.36,148.16,144.44,168.19,150.17,157.47,142.96,159.77,139.81
"PHILIPPINES","Dilis [Anchovies]",62.00,62.34,57.59,54.12,55.44,57.48,61.19,63.06,58.57,59.48,58.21,61.19,62.39
"PHILIPPINES","Espada [Hairtail]",86.19,85.00,84.75,60.91,88.33,..,82.33,77.97,94.21,74.00,84.20,74.35,81.11
"PHILIPPINES","Galunggong [Roundscad]",98.68,96.30,84.98,80.93,82.43,86.11,84.97,93.65,88.08,88.69,96.07,96.43,89.17
"PHILIPPINES","Hasa-hasa [Indo-Pacific mackerel]",107.77,117.70,110.87,97.98,99.96,94.79,97.39,127.80,104.02,111.42,107.25,115.30,117.94
"PHILIPPINES","Kalaso [Lizard fish]",62.36,57.41,..,50.00,..,50.83,56.67,57.78,61.03,59.09,59.17,53.59,56.79
"PHILIPPINES","Lapu-lapu [Grouper]",239.35,258.28,238.15,205.16,221.70,229.52,219.67,223.53,218.49,203.91,211.51,209.77,230.47
"PHILIPPINES","Lapu-lapu [Grouper], other than red species",226.30,239.86,250.68,175.84,209.11,215.00,238.43,267.75,260.49,255.17,264.40,277.65,258.27
"PHILIPPINES","Matang-baka [Big-eyed scad]",119.41,132.09,117.67,106.93,113.76,101.66,104.89,109.52,104.41,102.98,106.25,112.38,111.04
"PHILIPPINES","Pusit [Squid]",147.54,163.11,154.19,149.58,160.02,167.19,165.73,166.26,152.41,161.00,169.59,175.79,154.16
"PHILIPPINES","Salay-salay [Crevalle]",133.49,136.36,131.71,107.44,114.26,116.13,117.55,140.97,124.89,123.08,120.44,125.46,140.52
"PHILIPPINES","Sapsap [Slipmouth]",95.87,107.64,101.32,93.00,104.38,99.27,103.63,137.78,103.20,105.21,126.26,140.40,122.18
"PHILIPPINES","Shrimp, Suaje [Endeavor prawn]",271.12,312.35,297.21,263.46,302.84,277.70,291.20,311.91,245.75,276.20,283.43,323.80,279.94
"PHILIPPINES","Shrimp, Sugpo [Tiger prawn]",457.35,470.41,439.96,456.76,449.27,459.22,447.21,456.54,388.38,429.31,451.65,454.26,446.19
"PHILIPPINES","Talakitok [Cavalla]",173.27,182.87,173.31,151.18,162.97,160.10,161.95,192.11,157.21,177.85,182.25,198.56,191.42
"PHILIPPINES","Tambakol [Yellowfin tuna]",121.84,126.87,125.56,117.37,122.42,116.10,113.94,119.29,107.63,117.35,117.21,122.73,118.43
"PHILIPPINES","Tamban [Indian sardines]",36.14,38.02,36.12,37.36,29.92,24.39,24.04,29.33,28.93,25.85,26.67,28.01,31.26
"PHILIPPINES","Tanigue [Spanish mackerel]",185.14,186.25,185.38,185.64,192.50,192.62,193.33,197.86,196.25,198.47,198.33,200.00,192.65
"PHILIPPINES","Tilapia",80.88,79.80,80.98,78.53,77.12,75.66,73.37,78.53,73.98,79.50,80.99,84.65,79.48
"PHILIPPINES","Tulingan [Frigate tuna]",96.02,94.12,86.03,81.05,86.18,86.97,85.15,94.07,88.73,86.67,93.89,97.24,90.92
"PHILIPPINES","White Shrimp",257.79,264.59,260.97,249.81,244.53,234.61,246.15,274.97,227.80,228.50,243.00,270.44,255.43
"..NATIONAL CAPITAL REGION (NCR)","Alumahan [Indian mackerel]",..,..,..,..,..,..,..,207.35,..,..,..,..,207.35
"..NATIONAL CAPITAL REGION (NCR)","Bangus [Milkfish]",93.80,93.04,92.23,93.00,91.33,..,89.39,117.42,..,..,..,..,95.74
"..NATIONAL CAPITAL REGION (NCR)","Bisugo [Threadfin bream]",..,150.00,140.00,141.67,..,..,..,238.76,..,..,..,..,167.61
"..NATIONAL CAPITAL REGION (NCR)","Crab, Alimasag [Blue crab]",222.50,..,187.50,132.50,150.00,..,187.50,255.30,..,..,..,..,189.22
"..NATIONAL CAPITAL REGION (NCR)","Dalagang-Bukid, bilog [Caesio]",105.50,110.00,107.50,110.00,112.50,..,109.77,183.40,..,..,..,..,119.81
"..NATIONAL CAPITAL REGION (NCR)","Dalagang-Bukid, lapad [Caesio]",100.00,..,..,..,..,..,..,230.43,..,..,..,..,165.22
"..NATIONAL CAPITAL REGION (NCR)","Dilis [Anchovies]",..,..,..,..,..,..,..,116.73,..,..,..,..,116.73
"..NATIONAL CAPITAL REGION (NCR)","Espada [Hairtail]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Galunggong [Roundscad]",66.80,73.72,60.65,57.50,54.54,..,59.37,138.84,..,..,..,..,73.06
"..NATIONAL CAPITAL REGION (NCR)","Hasa-hasa [Indo-Pacific mackerel]",..,..,..,..,..,..,..,208.36,..,..,..,..,208.36
"..NATIONAL CAPITAL REGION (NCR)","Kalaso [Lizard fish]",..,..,..,..,..,..,..,..,..,..,..,..,..
