"Geolocation","Commodity","2017 January","2017 February","2017 March","2017 April","2017 May","2017 June","2017 July","2017 August","2017 September","2017 October","2017 November","2017 December","2017 Annual"
"PHILIPPINES","Garlic Taiwan (Imported)",129.92,130.31,126.17,148.15,163.54,128.43,87.83,84.32,84.32,84.05,77.20,72.70,112.12
"PHILIPPINES","Garlic",176.98,149.54,142.63,162.64,161.14,156.29,146.31,149.91,154.95,150.28,152.77,151.52,155.97
"PHILIPPINES","Ginger Hawaiian",46.00,42.06,38.24,38.68,38.47,38.78,36.56,35.13,34.74,37.19,40.57,37.75,39.28
"PHILIPPINES","Ginger Native",44.62,37.97,40.47,39.43,39.79,39.85,32.05,36.62,38.35,39.58,45.84,45.19,39.69
"PHILIPPINES","Onion Leeks",44.92,41.58,44.65,41.85,35.14,38.91,33.38,32.48,31.51,33.49,39.87,43.48,40.57
"PHILIPPINES","Onion native (red shallot), multiplier",53.94,50.36,47.60,42.34,43.43,49.40,57.23,44.00,44.00,44.00,51.00,52.00,49.28
"PHILIPPINES","Onion Red Creole (Bermuda Red)",54.52,56.81,48.08,45.52,46.43,50.92,50.19,51.28,58.36,62.01,70.03,95.41,58.80
"PHILIPPINES","Onion White (Yellow Granex)",35.84,36.45,35.00,32.58,35.86,34.84,34.37,36.01,73.78,44.36,46.47,45.77,37.61
"PHILIPPINES","Pepper bell",121.25,115.85,73.87,61.80,60.36,59.29,72.32,86.56,103.19,113.40,108.25,103.06,91.14
"PHILIPPINES","Pepper finger, green",72.85,38.90,26.72,25.61,39.75,39.92,58.14,61.21,50.57,65.19,84.48,78.15,51.37
"PHILIPPINES","Pepper hot, red labuyo [Chili pepper]",265.12,168.19,81.06,39.61,62.71,84.91,105.46,177.17,141.08,105.08,77.23,176.00,120.48
"..NATIONAL CAPITAL REGION (NCR)","Garlic Taiwan (Imported)",122.88,125.78,118.91,149.27,156.61,86.39,63.73,..,..,..,..,..,117.65
"..NATIONAL CAPITAL REGION (NCR)","Garlic",..,..,133.14,159.08,173.38,173.89,173.14,..,..,..,..,..,162.53
"..NATIONAL CAPITAL REGION (NCR)","Ginger Hawaiian",48.20,40.83,35.65,36.97,41.55,41.72,42.11,..,..,..,..,..,41.00
"..NATIONAL CAPITAL REGION (NCR)","Ginger Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Onion Leeks",64.00,53.79,62.24,55.17,51.11,59.51,43.36,..,..,..,..,..,55.60
"..NATIONAL CAPITAL REGION (NCR)","Onion native (red shallot), multiplier",37.08,45.63,39.14,50.90,52.29,59.44,69.00,..,..,..,..,..,50.50
"..NATIONAL CAPITAL REGION (NCR)","Onion Red Creole (Bermuda Red)",47.54,49.99,31.06,29.73,38.09,42.05,40.76,..,..,..,..,..,39.89
"..NATIONAL CAPITAL REGION (NCR)","Onion White (Yellow Granex)",29.13,33.53,29.24,29.20,34.91,32.82,30.79,..,..,..,..,..,31.37
"..NATIONAL CAPITAL REGION (NCR)","Pepper bell",152.95,125.38,57.95,45.94,55.37,60.58,69.50,..,..,..,..,..,81.10
"..NATIONAL CAPITAL REGION (NCR)","Pepper finger, green",54.06,30.26,22.27,37.29,45.94,26.11,82.56,..,..,..,..,..,42.64
"..NATIONAL CAPITAL REGION (NCR)","Pepper hot, red labuyo [Chili pepper]",307.48,161.63,66.11,42.40,72.00,87.11,104.44,..,..,..,..,..,120.17
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Garlic Taiwan (Imported)",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Garlic",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Ginger Hawaiian",45.88,43.07,37.31,49.14,48.17,47.07,42.82,41.96,40.00,48.45,63.51,48.20,46.30
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Ginger Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Onion Leeks",36.94,31.52,49.09,48.28,33.82,41.69,35.62,37.13,32.65,33.31,32.06,31.38,36.96
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Onion native (red shallot), multiplier",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Onion Red Creole (Bermuda Red)",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Onion White (Yellow Granex)",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Pepper bell",83.37,75.47,40.50,53.52,44.77,44.80,39.35,69.36,126.85,113.38,71.85,77.33,70.05
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Pepper finger, green",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Pepper hot, red labuyo [Chili pepper]",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Garlic Taiwan (Imported)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Garlic",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Ginger Hawaiian",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Ginger Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Onion Leeks",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Onion native (red shallot), multiplier",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Onion Red Creole (Bermuda Red)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Onion White (Yellow Granex)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Pepper bell",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Pepper finger, green",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Pepper hot, red labuyo [Chili pepper]",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Garlic Taiwan (Imported)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Garlic",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Ginger Hawaiian",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Ginger Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Onion Leeks",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Onion native (red shallot), multiplier",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Onion Red Creole (Bermuda Red)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Onion White (Yellow Granex)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Pepper bell",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Pepper finger, green",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Pepper hot, red labuyo [Chili pepper]",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Benguet","Garlic Taiwan (Imported)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Benguet","Garlic",..,..,..,..,..,..,..,..,..,..,..,..,..
