"Geolocation","Commodity","2017 January","2017 February","2017 March","2017 April","2017 May","2017 June","2017 July","2017 August","2017 September","2017 October","2017 November","2017 December","2017 Annual"
"PHILIPPINES","Alumahan [Indian mackerel]",133.04,130.68,123.20,123.10,128.24,124.48,122.40,129.92,134.86,137.53,142.29,154.68,132.74
"PHILIPPINES","Bangus [Milkfish]",106.25,105.16,105.40,109.51,110.13,106.57,106.47,107.22,111.64,111.14,116.77,121.42,108.54
"PHILIPPINES","Bisugo [Threadfin bream]",162.57,160.67,156.89,160.94,150.32,159.36,150.97,167.78,159.03,167.46,178.79,178.17,159.87
"PHILIPPINES","Crab, Alimasag [Blue crab]",164.43,160.38,160.59,163.11,155.14,136.74,135.44,145.45,156.20,118.42,152.49,169.10,159.13
"PHILIPPINES","Dalagang-Bukid, bilog [Caesio]",125.43,135.37,132.44,142.56,132.96,128.93,122.71,155.79,125.16,133.37,140.73,172.97,133.82
"PHILIPPINES","Dalagang-Bukid, lapad [Caesio]",155.50,159.68,159.53,155.59,158.15,152.02,160.15,197.11,189.84,143.13,187.29,172.10,152.54
"PHILIPPINES","Dilis [Anchovies]",66.46,67.99,59.10,60.25,58.66,64.66,61.40,57.28,61.29,57.84,69.57,68.81,61.67
"PHILIPPINES","Espada [Hairtail]",73.33,73.33,73.33,73.48,85.00,95.00,85.00,..,..,76.00,..,67.06,77.95
"PHILIPPINES","Galunggong [Roundscad]",101.43,96.21,88.19,90.53,93.84,93.19,96.84,102.52,100.23,104.31,108.28,114.70,97.92
"PHILIPPINES","Hasa-hasa [Indo-Pacific mackerel]",125.74,124.69,122.72,124.41,117.28,122.21,121.21,114.95,128.99,132.81,128.10,137.13,124.81
"PHILIPPINES","Kalaso [Lizard fish]",53.33,63.33,76.67,85.56,74.17,86.94,83.64,85.13,100.51,100.83,93.67,..,82.16
"PHILIPPINES","Lapu-lapu [Grouper]",227.83,215.03,218.60,214.79,217.73,214.94,219.95,244.45,242.15,220.59,184.00,170.00,228.12
"PHILIPPINES","Lapu-lapu [Grouper], other than red species",322.76,290.51,297.57,297.09,285.25,293.17,287.97,338.03,318.06,290.74,377.18,348.35,293.40
"PHILIPPINES","Matang-baka [Big-eyed scad]",127.44,119.68,105.47,108.47,115.08,110.76,117.44,122.66,117.48,130.29,118.56,149.68,120.01
"PHILIPPINES","Pusit [Squid]",188.82,186.05,172.26,176.79,182.20,179.47,171.10,185.06,182.71,187.31,204.05,212.04,182.94
"PHILIPPINES","Salay-salay [Crevalle]",143.72,149.69,131.31,137.32,136.15,123.86,124.00,127.31,141.47,148.49,129.78,175.50,140.05
"PHILIPPINES","Sapsap [Slipmouth]",126.80,127.66,143.89,132.69,133.57,120.31,128.83,129.91,141.37,128.21,160.26,145.85,120.61
"PHILIPPINES","Shrimp, Suaje [Endeavor prawn]",306.23,304.45,304.89,316.34,302.08,295.38,296.06,279.01,281.08,297.95,300.44,370.44,315.05
"PHILIPPINES","Shrimp, Sugpo [Tiger prawn]",456.15,466.64,461.22,408.53,470.26,473.21,452.78,376.84,383.44,470.84,376.09,448.98,457.37
"PHILIPPINES","Talakitok [Cavalla]",221.28,202.72,201.26,204.14,204.41,202.75,203.32,212.44,210.49,208.56,218.01,229.28,220.14
"PHILIPPINES","Tambakol [Yellowfin tuna]",126.75,123.97,116.00,120.82,127.94,134.26,122.89,128.13,120.69,131.93,123.21,140.73,125.26
"PHILIPPINES","Tamban [Indian sardines]",31.71,29.24,26.47,31.18,31.59,32.76,31.36,36.72,37.98,37.63,38.68,42.94,34.11
"PHILIPPINES","Tanigue [Spanish mackerel]",196.44,191.04,180.48,181.97,179.15,179.48,178.97,181.59,180.69,182.79,183.42,192.50,190.51
"PHILIPPINES","Tilapia",88.43,82.34,80.58,85.67,87.20,82.09,80.91,82.93,79.82,77.26,87.56,85.37,86.10
"PHILIPPINES","Tulingan [Frigate tuna]",100.26,97.56,87.35,89.76,90.18,92.45,97.68,98.31,100.79,102.67,105.98,106.19,95.78
