"Geolocation","Commodity","2021 January","2021 February","2021 March","2021 April","2021 May","2021 June","2021 July","2021 August","2021 September","2021 October","2021 November","2021 December","2021 Annual"
"PHILIPPINES","Alumahan [Indian mackerel]",192.08,185.83,174.52,173.97,171.80,163.78,166.12,161.68,161.39,180.07,162.73,183.39,178.70
"PHILIPPINES","Bangus [Milkfish]",142.19,144.73,144.34,147.24,145.85,141.60,139.29,140.28,139.69,137.24,142.35,153.26,143.50
"PHILIPPINES","Bisugo [Threadfin bream]",238.89,246.46,229.77,226.23,222.81,214.12,220.48,218.79,216.44,218.47,215.23,223.76,221.01
"PHILIPPINES","Crab, Alimasag [Blue crab]",239.94,238.84,234.78,229.09,233.60,217.38,217.78,237.88,234.00,216.84,284.86,308.28,242.85
"PHILIPPINES","Dalagang-Bukid, bilog [Caesio]",191.82,169.32,174.12,167.99,167.59,158.58,161.24,161.41,155.61,154.16,155.89,169.65,165.60
"PHILIPPINES","Dalagang-Bukid, lapad [Caesio]",215.28,204.92,202.52,204.49,213.61,199.33,189.95,191.88,192.64,181.20,196.64,226.32,202.93
"PHILIPPINES","Dilis [Anchovies]",105.16,85.08,88.68,86.97,84.27,81.28,86.43,84.33,87.58,83.36,83.62,94.65,87.62
"PHILIPPINES","Espada [Hairtail]",135.36,135.48,138.33,138.75,138.44,140.00,127.74,140.00,146.21,141.09,135.38,132.90,137.47
"PHILIPPINES","Galunggong [Roundscad]",151.53,151.75,145.45,141.96,137.44,135.42,140.04,134.72,135.77,145.26,150.46,157.64,144.35
"PHILIPPINES","Hasa-hasa [Indo-Pacific mackerel]",186.63,193.21,193.46,180.47,163.32,178.21,164.75,156.49,162.83,169.61,165.87,190.75,174.97
"PHILIPPINES","Kalaso [Lizard fish]",95.40,114.55,103.45,102.20,101.40,96.33,99.17,..,101.64,117.64,..,116.57,104.84
"PHILIPPINES","Lapu-lapu [Grouper]",401.86,320.44,315.71,329.01,322.29,317.31,317.13,303.44,302.51,293.61,300.22,331.96,326.34
"PHILIPPINES","Lapu-lapu [Grouper], other than red species",371.32,341.93,326.23,324.71,315.86,306.48,314.53,275.43,305.98,331.53,310.30,356.68,325.90
"PHILIPPINES","Matang-baka [Big-eyed scad]",175.28,175.52,164.02,164.08,156.54,152.46,162.47,149.07,146.86,153.90,156.13,174.82,160.97
"PHILIPPINES","Pusit [Squid]",244.04,250.76,234.72,232.59,234.99,219.92,225.28,235.85,231.78,227.47,244.18,269.09,237.19
"PHILIPPINES","Salay-salay [Crevalle]",174.29,184.79,194.56,175.95,182.41,169.49,168.63,169.25,179.94,172.65,161.63,180.40,165.92
"PHILIPPINES","Sapsap [Slipmouth]",177.95,174.63,160.21,180.34,155.18,133.77,146.05,149.56,136.92,156.67,154.68,161.90,147.36
"PHILIPPINES","Shrimp, Suaje [Endeavor prawn]",387.20,380.22,375.77,378.38,362.10,354.77,340.71,347.33,326.19,334.49,361.91,381.05,363.63
"PHILIPPINES","Shrimp, Sugpo [Tiger prawn]",602.62,613.66,490.54,483.70,493.78,458.39,499.69,497.54,456.32,451.45,503.65,565.24,511.54
"PHILIPPINES","Talakitok [Cavalla]",260.31,272.44,272.29,261.58,259.88,241.50,251.09,239.04,232.55,254.99,234.36,254.33,252.38
"PHILIPPINES","Tambakol [Yellowfin tuna]",199.28,206.31,198.17,197.47,184.84,178.62,180.95,173.50,178.85,180.94,180.30,203.00,187.61
"PHILIPPINES","Tamban [Indian sardines]",42.89,44.51,41.25,46.82,43.70,36.85,42.22,39.71,36.38,41.82,43.40,45.32,42.59
"PHILIPPINES","Tanigue [Spanish mackerel]",279.09,283.17,273.43,250.00,252.77,258.33,260.00,282.77,281.69,284.62,278.62,287.43,272.66
"PHILIPPINES","Tilapia",107.41,103.35,98.31,101.11,99.11,100.37,101.24,102.72,107.77,110.69,101.47,107.22,102.50
"PHILIPPINES","Tulingan [Frigate tuna]",151.98,148.36,147.43,151.82,145.04,142.56,143.40,137.26,140.78,141.43,144.06,155.58,146.22
"PHILIPPINES","White Shrimp",344.38,336.20,331.11,342.37,328.23,326.70,317.04,329.22,317.06,346.86,343.87,382.83,336.36
"..NATIONAL CAPITAL REGION (NCR)","Alumahan [Indian mackerel]",..,..,..,..,..,..,..,..,..,293.33,..,..,293.33
"..NATIONAL CAPITAL REGION (NCR)","Bangus [Milkfish]",138.50,142.61,145.03,142.10,138.17,133.10,135.81,..,144.33,151.13,149.00,156.07,143.26
"..NATIONAL CAPITAL REGION (NCR)","Bisugo [Threadfin bream]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Crab, Alimasag [Blue crab]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Dalagang-Bukid, bilog [Caesio]",180.00,143.16,155.41,157.82,153.91,164.84,157.78,..,156.58,158.24,160.63,175.00,160.31
"..NATIONAL CAPITAL REGION (NCR)","Dalagang-Bukid, lapad [Caesio]",..,200.00,..,..,..,..,..,..,..,..,..,..,200.00
"..NATIONAL CAPITAL REGION (NCR)","Dilis [Anchovies]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Espada [Hairtail]",..,..,..,..,..,..,..,..,..,..,..,..,..
