"Geolocation","Commodity","2015 January","2015 February","2015 March","2015 April","2015 May","2015 June","2015 July","2015 August","2015 September","2015 October","2015 November","2015 December","2015 Annual"
"PHILIPPINES","Garlic Taiwan (Imported)",67.72,63.01,62.16,64.51,64.94,66.38,66.96,67.81,73.73,76.57,78.00,84.17,69.45
"PHILIPPINES","Garlic",295.35,225.87,192.00,174.55,148.96,127.93,124.13,123.01,120.45,125.19,119.10,115.05,150.93
"PHILIPPINES","Ginger Hawaiian",74.51,72.79,85.69,124.40,143.60,154.28,128.68,112.79,103.34,93.65,85.72,74.73,103.95
"PHILIPPINES","Ginger Native",78.44,77.48,78.82,122.61,120.30,142.34,118.43,111.15,79.62,83.85,64.69,59.58,94.19
"PHILIPPINES","Onion Leeks",40.45,38.51,36.77,34.90,32.26,32.60,51.36,50.14,40.90,43.48,55.46,42.45,43.24
"PHILIPPINES","Onion native (red shallot), multiplier",36.60,29.46,21.86,26.06,32.46,33.08,54.16,61.00,61.95,79.26,93.41,82.35,45.11
"PHILIPPINES","Onion Red Creole (Bermuda Red)",51.39,41.34,27.86,32.24,35.46,39.93,44.68,46.68,53.87,65.18,82.03,82.41,51.88
"PHILIPPINES","Onion White (Yellow Granex)",41.10,19.37,14.87,24.61,29.55,34.56,44.56,44.23,45.77,44.92,43.27,49.10,35.68
"PHILIPPINES","Pepper bell",106.33,85.81,87.32,85.10,97.39,94.04,120.58,126.02,123.57,94.90,84.42,89.41,99.88
"PHILIPPINES","Pepper finger, green",52.01,33.45,34.98,25.53,22.62,26.40,60.26,63.92,80.52,91.62,163.89,91.54,65.21
"PHILIPPINES","Pepper hot, red labuyo [Chili pepper]",179.42,132.28,52.05,39.93,37.22,65.63,90.85,225.04,280.99,181.22,272.55,401.10,172.47
"..NATIONAL CAPITAL REGION (NCR)","Garlic Taiwan (Imported)",..,56.63,55.98,59.43,..,..,59.99,62.86,69.84,..,73.11,83.25,65.14
"..NATIONAL CAPITAL REGION (NCR)","Garlic",..,83.90,..,..,..,..,112.00,102.09,98.11,..,103.90,94.19,99.03
"..NATIONAL CAPITAL REGION (NCR)","Ginger Hawaiian",..,..,..,..,..,..,106.42,94.66,96.50,..,64.40,58.31,84.06
"..NATIONAL CAPITAL REGION (NCR)","Ginger Native",..,83.90,89.31,..,..,..,..,..,..,..,..,..,86.61
"..NATIONAL CAPITAL REGION (NCR)","Onion Leeks",..,39.00,41.44,44.49,..,..,58.72,59.49,61.75,..,80.93,68.71,56.82
"..NATIONAL CAPITAL REGION (NCR)","Onion native (red shallot), multiplier",..,31.40,28.86,27.11,..,..,61.89,67.00,60.10,..,82.13,64.69,52.90
"..NATIONAL CAPITAL REGION (NCR)","Onion Red Creole (Bermuda Red)",..,26.33,19.90,26.58,..,..,38.60,38.20,47.41,..,72.09,75.31,43.05
