"Geolocation","Commodity","2022 January","2022 February","2022 March","2022 April","2022 May","2022 June","2022 July","2022 August","2022 September","2022 October","2022 November","2022 December","2022 Annual"
"PHILIPPINES","Garlic Taiwan (Imported)",85.42,76.90,77.90,83.50,83.67,82.87,80.68,80.77,80.90,81.74,79.93,77.27,84.73
"PHILIPPINES","Garlic",175.01,167.86,135.13,128.41,117.60,117.69,134.33,136.94,135.84,137.54,161.89,165.39,151.18
"PHILIPPINES","Ginger Hawaiian",65.62,55.32,56.38,57.84,58.02,57.29,58.91,55.94,53.88,58.33,59.30,54.61,61.30
"PHILIPPINES","Ginger Native",60.38,58.99,53.49,57.22,54.87,57.90,61.63,54.49,51.81,52.74,55.73,52.38,56.96
"PHILIPPINES","Onion Leeks",71.12,64.21,55.85,55.39,48.27,44.04,46.60,50.20,48.23,50.68,63.88,55.29,56.33
"PHILIPPINES","Onion native (red shallot), multiplier",107.50,58.79,46.20,71.70,41.60,41.28,71.88,72.74,58.00,77.75,160.78,226.95,99.83
"PHILIPPINES","Onion Red Creole (Bermuda Red)",133.05,69.24,55.93,52.54,63.17,72.48,82.72,98.68,114.70,160.70,218.77,322.93,127.95
"PHILIPPINES","Onion White (Yellow Granex)",49.36,41.87,34.54,37.01,42.62,49.72,73.05,137.01,..,230.00,205.58,224.36,87.13
"PHILIPPINES","Pepper bell",142.35,145.94,161.77,178.26,169.78,130.97,116.42,123.14,117.91,131.38,162.81,180.99,145.48
"PHILIPPINES","Pepper finger, green",43.81,42.17,46.93,47.34,47.54,54.17,62.50,57.03,88.95,135.96,191.46,134.87,81.69
"PHILIPPINES","Pepper hot, red labuyo [Chili pepper]",35.87,40.47,43.30,73.99,122.00,194.15,247.99,282.34,197.50,226.67,351.13,413.95,202.84
"..NATIONAL CAPITAL REGION (NCR)","Garlic Taiwan (Imported)",..,73.73,76.21,69.89,..,..,72.29,72.67,..,..,65.49,64.47,70.68
"..NATIONAL CAPITAL REGION (NCR)","Garlic",..,183.91,198.12,188.75,..,..,198.75,197.58,..,..,199.42,190.00,193.79
"..NATIONAL CAPITAL REGION (NCR)","Ginger Hawaiian",..,52.97,..,57.86,..,..,62.32,57.36,..,..,65.93,51.23,57.95
"..NATIONAL CAPITAL REGION (NCR)","Ginger Native",..,64.90,60.48,67.33,..,..,82.33,64.48,..,..,54.30,45.00,62.69
"..NATIONAL CAPITAL REGION (NCR)","Onion Leeks",..,62.14,73.93,63.76,..,..,61.38,62.61,..,..,90.19,76.88,70.13
"..NATIONAL CAPITAL REGION (NCR)","Onion native (red shallot), multiplier",..,..,..,103.00,..,..,103.00,103.00,..,..,129.00,173.00,122.20
"..NATIONAL CAPITAL REGION (NCR)","Onion Red Creole (Bermuda Red)",..,50.35,37.06,37.20,..,..,78.10,93.61,..,..,211.68,328.89,119.56
"..NATIONAL CAPITAL REGION (NCR)","Onion White (Yellow Granex)",..,37.60,28.10,35.25,..,..,88.44,169.02,..,..,174.93,175.60,101.28
"..NATIONAL CAPITAL REGION (NCR)","Pepper bell",..,129.51,199.62,219.30,..,..,101.06,141.47,..,..,166.93,212.41,167.19
"..NATIONAL CAPITAL REGION (NCR)","Pepper finger, green",..,45.65,50.01,57.31,..,..,62.34,47.42,..,..,217.92,133.72,87.77
