"Geolocation","Commodity","2019 January","2019 February","2019 March","2019 April","2019 May","2019 June","2019 July","2019 August","2019 September","2019 October","2019 November","2019 December","2019 Annual"
"PHILIPPINES","Garlic Taiwan (Imported)",60.39,63.31,69.06,77.29,92.28,94.25,95.19,95.47,90.08,88.18,86.83,91.90,83.79
"PHILIPPINES","Garlic",122.42,141.86,136.77,130.70,139.02,142.24,133.19,150.30,156.42,156.33,168.65,149.40,145.90
"PHILIPPINES","Ginger Hawaiian",48.46,50.24,50.97,62.64,88.79,82.30,83.09,87.81,90.63,87.64,91.40,88.40,82.95
"PHILIPPINES","Ginger Native",52.06,48.17,46.69,53.50,46.46,84.88,95.38,92.61,94.13,95.93,85.59,84.07,73.48
"PHILIPPINES","Onion Leeks",65.00,44.84,42.28,40.73,45.38,54.03,46.89,55.43,63.85,58.25,58.38,65.59,52.91
"PHILIPPINES","Onion native (red shallot), multiplier",43.65,39.23,39.52,37.27,32.60,39.50,33.00,54.28,57.80,33.00,68.01,84.34,49.21
"PHILIPPINES","Onion Red Creole (Bermuda Red)",63.01,56.68,49.28,38.72,37.71,40.50,42.70,43.62,45.86,60.03,85.47,130.06,58.73
"PHILIPPINES","Onion White (Yellow Granex)",43.23,29.08,25.31,31.78,39.57,26.67,27.22,31.65,39.58,25.80,36.19,47.40,44.54
"PHILIPPINES","Pepper bell",100.47,88.12,67.10,101.35,132.70,128.39,163.31,171.64,142.35,120.67,117.83,103.33,122.90
"PHILIPPINES","Pepper finger, green",45.84,21.74,21.93,32.96,25.60,23.29,39.41,34.94,50.82,92.12,93.58,105.43,47.64
"PHILIPPINES","Pepper hot, red labuyo [Chili pepper]",112.35,34.56,25.75,24.77,27.89,23.00,30.15,96.77,142.00,..,254.00,306.00,64.27
"..NATIONAL CAPITAL REGION (NCR)","Garlic Taiwan (Imported)",..,57.95,63.10,72.52,94.90,92.93,..,88.48,80.84,..,82.19,..,79.11
"..NATIONAL CAPITAL REGION (NCR)","Garlic",..,201.25,201.25,173.69,179.59,185.43,..,198.38,201.25,..,201.25,..,192.76
"..NATIONAL CAPITAL REGION (NCR)","Ginger Hawaiian",..,60.96,60.90,84.49,110.24,105.55,..,106.24,129.25,..,120.68,..,97.29
"..NATIONAL CAPITAL REGION (NCR)","Ginger Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Onion Leeks",..,53.96,45.70,38.60,49.62,64.00,..,62.37,82.63,..,66.33,..,57.90
"..NATIONAL CAPITAL REGION (NCR)","Onion native (red shallot), multiplier",..,38.56,37.50,43.92,46.00,46.00,..,75.56,85.13,..,97.47,..,58.77
"..NATIONAL CAPITAL REGION (NCR)","Onion Red Creole (Bermuda Red)",..,37.24,31.90,21.58,24.62,35.86,..,36.61,40.88,..,88.71,..,39.68
"..NATIONAL CAPITAL REGION (NCR)","Onion White (Yellow Granex)",..,25.91,23.20,26.71,29.73,29.61,..,44.56,68.35,..,34.07,..,35.27
"..NATIONAL CAPITAL REGION (NCR)","Pepper bell",..,66.44,60.50,135.64,174.62,162.50,..,220.50,184.00,..,135.33,..,142.44
"..NATIONAL CAPITAL REGION (NCR)","Pepper finger, green",..,16.89,17.30,40.50,31.65,34.25,..,36.22,51.38,..,92.33,..,40.07
"..NATIONAL CAPITAL REGION (NCR)","Pepper hot, red labuyo [Chili pepper]",..,40.09,28.50,26.53,32.75,..,..,..,..,..,..,..,31.97
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Garlic Taiwan (Imported)",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Garlic",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Ginger Hawaiian",59.41,62.48,56.47,72.44,92.76,..,93.96,94.41,92.00,118.33,105.00,109.03,86.94
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Ginger Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Onion Leeks",88.07,43.47,25.63,23.86,32.47,..,33.76,36.00,50.44,49.84,35.28,54.51,43.03
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Onion native (red shallot), multiplier",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Onion Red Creole (Bermuda Red)",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Onion White (Yellow Granex)",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Pepper bell",74.79,48.42,36.06,73.59,96.04,..,167.11,166.49,112.64,116.53,80.38,91.78,96.71
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Pepper finger, green",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Pepper hot, red labuyo [Chili pepper]",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Garlic Taiwan (Imported)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Garlic",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Ginger Hawaiian",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Ginger Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Onion Leeks",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Onion native (red shallot), multiplier",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Onion Red Creole (Bermuda Red)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Onion White (Yellow Granex)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Pepper bell",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Pepper finger, green",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Pepper hot, red labuyo [Chili pepper]",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Garlic Taiwan (Imported)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Garlic",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Ginger Hawaiian",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Ginger Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Onion Leeks",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Onion native (red shallot), multiplier",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Onion Red Creole (Bermuda Red)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Onion White (Yellow Granex)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Pepper bell",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Pepper finger, green",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Pepper hot, red labuyo [Chili pepper]",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Benguet","Garlic Taiwan (Imported)",..,..,..,..,..,..,..,..,..,..,..,..,..
