"Geolocation","Commodity","2010 January","2010 February","2010 March","2010 April","2010 May","2010 June","2010 July","2010 August","2010 September","2010 October","2010 November","2010 December","2010 Annual"
"PHILIPPINES","Ampalaya [Bitter gourd]",26.56,24.34,24.30,23.68,23.17,23.66,24.35,20.06,17.98,24.34,28.57,27.00,24.00
"PHILIPPINES","Banana Blossom",5.59,5.65,5.35,5.05,5.19,5.69,6.58,6.41,6.66,5.22,5.35,5.24,5.67
"PHILIPPINES","Chayote",7.08,8.01,8.18,8.46,7.52,7.18,5.41,5.16,5.22,6.79,7.97,7.39,7.03
"PHILIPPINES","Cucumber",10.58,12.37,16.76,11.95,9.95,11.40,9.68,8.89,10.57,11.28,11.30,11.20,11.33
"PHILIPPINES","Eggplant long, purple",19.60,15.25,14.64,14.60,14.24,13.69,13.16,12.16,11.54,15.27,16.25,17.63,14.84
"PHILIPPINES","Eggplant native, round",20.14,16.64,14.69,13.10,14.84,14.46,14.57,11.88,12.55,21.54,21.61,24.62,16.72
"PHILIPPINES","Jackfruit, green",6.33,6.24,6.15,5.91,5.97,5.98,6.01,6.76,7.17,6.64,6.48,6.53,6.35
"PHILIPPINES","Kamansi [Seeded breadfruit]",..,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Okra",14.95,14.16,14.30,14.62,14.79,13.72,12.29,10.39,10.49,15.89,14.46,14.92,13.75
"PHILIPPINES","Papaya, green",7.17,7.29,7.61,8.12,8.35,8.79,8.50,7.93,7.27,7.27,7.33,6.92,7.71
"PHILIPPINES","Patola [Dishrag gourd], Baguio",12.91,12.19,12.00,13.16,13.59,13.33,13.62,12.66,10.92,10.72,11.44,12.03,12.38
"PHILIPPINES","Patola [Dishrag gourd], native",15.21,15.06,16.20,15.38,15.00,14.50,13.48,13.83,12.73,15.47,14.45,15.46,14.73
"PHILIPPINES","Squash",9.80,9.52,9.06,9.07,9.35,9.40,9.17,8.61,7.53,8.26,8.85,9.42,9.00
