"Geolocation","Commodity","2023 January","2023 February","2023 March","2023 April","2023 May","2023 June","2023 July","2023 August","2023 September","2023 October","2023 November","2023 December","2023 Annual"
"PHILIPPINES","Arrowroot",..,..,11.49,9.01,..,..,..,..,..,..,..,..,10.25
"PHILIPPINES","Carrots",31.76,29.93,31.76,31.38,37.28,58.81,82.47,59.57,58.21,59.67,55.48,45.57,48.49
"PHILIPPINES","Cassava, dried chips",..,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Cassava, fresh tubers for food",14.62,14.08,13.93,14.96,15.73,14.76,14.92,14.99,15.98,16.32,15.57,16.43,15.19
"PHILIPPINES","Cassava, fresh tubers for industrial use",5.99,5.51,6.01,6.24,6.06,5.81,6.49,7.00,5.44,5.64,6.67,6.21,6.09
"PHILIPPINES","Gabi Cebu, for ginataan [Taro (cocoyam)]",19.60,18.70,19.70,18.61,18.35,18.83,19.49,19.89,20.34,20.47,21.84,22.37,19.85
"PHILIPPINES","Gabi Pao-galiang [Pao-galiang (cocoyam)]",18.53,20.29,22.24,17.87,17.93,23.06,27.72,27.57,27.17,29.46,29.80,30.34,24.33
"PHILIPPINES","Gabi Tagalog, for sinigang [Tannia, Yautia (cocoyam)]",23.59,24.41,23.53,27.59,22.38,23.85,24.27,30.53,26.39,28.67,29.78,31.99,26.42
"PHILIPPINES","Gabi with stalk [Dasheen]",24.30,20.41,20.95,22.04,21.55,20.86,21.99,21.78,22.12,21.10,21.75,20.73,21.63
"PHILIPPINES","Radish",26.66,27.82,21.69,20.10,23.86,27.22,26.02,35.01,34.79,26.21,21.94,24.96,26.36
"PHILIPPINES","Sweet Potato",24.89,26.03,25.48,26.61,27.56,28.24,28.46,29.35,30.18,30.19,29.51,29.96,28.04
"PHILIPPINES","Turnips",21.87,15.97,17.26,20.70,16.78,13.48,..,..,..,..,29.91,..,19.42
"PHILIPPINES","Ube [Purple yam]",33.40,30.66,24.65,28.81,26.46,31.45,35.43,23.24,22.68,41.46,36.78,41.52,31.38
"PHILIPPINES","White/Irish Potato",68.25,66.18,60.38,55.14,49.41,53.98,62.94,66.10,74.51,95.75,73.35,79.60,67.13
"..National Capital Region (NCR)","Arrowroot",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Carrots",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Cassava, dried chips",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Cassava, fresh tubers for food",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Cassava, fresh tubers for industrial use",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Gabi Cebu, for ginataan [Taro (cocoyam)]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Gabi Pao-galiang [Pao-galiang (cocoyam)]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Gabi Tagalog, for sinigang [Tannia, Yautia (cocoyam)]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Gabi with stalk [Dasheen]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Radish",..,..,..,..,..,..,..,..,..,..,..,..,..
