"Geolocation","Commodity","2020 January","2020 February","2020 March","2020 April","2020 May","2020 June","2020 July","2020 August","2020 September","2020 October","2020 November","2020 December","2020 Annual"
"PHILIPPINES","Garlic",121.11,99.40,89.06,101.81,126.79,115.19,130.58,78.52,108.62,106.51,156.30,156.70,115.88
"PHILIPPINES","Ginger Hawaiian",53.24,50.45,63.73,87.84,84.11,88.48,84.34,79.11,74.84,70.84,62.35,61.58,71.74
"PHILIPPINES","Ginger native",49.80,50.30,63.81,85.58,86.82,109.11,98.09,99.78,102.34,109.49,85.97,91.81,86.08
"PHILIPPINES","Onion Leaves",52.23,49.13,48.18,48.32,47.38,49.78,48.02,47.76,45.85,48.93,87.21,83.98,54.73
"PHILIPPINES","Onion Leeks",45.73,44.22,40.27,45.69,46.68,41.17,45.93,42.16,42.97,45.88,44.13,51.98,44.73
"PHILIPPINES","Onion native (red shallot), multiplier",47.65,38.64,69.86,70.32,98.20,32.39,43.37,40.00,45.35,59.13,72.95,76.26,57.84
"PHILIPPINES","Onion Red Creole (Bermuda Red)",97.53,40.24,35.77,40.01,39.06,56.82,70.00,..,..,..,..,..,54.20
"PHILIPPINES","Onion White (Yellow Granex)",..,..,..,62.76,..,..,..,..,..,..,..,..,62.76
"PHILIPPINES","Pepper Bell, red and green",60.54,59.00,57.06,56.37,57.56,72.50,57.43,66.34,68.19,79.68,110.62,116.71,71.83
"PHILIPPINES","Pepper Black",305.02,397.20,388.38,272.56,258.06,280.40,347.98,254.19,263.08,255.29,350.16,399.33,314.30
"PHILIPPINES","Pepper finger, green",51.35,38.77,39.87,34.26,35.79,33.70,29.86,37.55,34.06,47.27,104.75,116.13,50.28
"PHILIPPINES","Pepper hot, red labuyo [Chili pepper]",164.19,132.23,56.02,47.11,43.07,66.59,49.51,89.39,47.02,90.74,144.91,526.16,121.41
"..National Capital Region (NCR)","Garlic",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Ginger Hawaiian",..,..,..,..,..,..,..,..,..,..,..,..,..
