"Geolocation","Commodity","2016 January","2016 February","2016 March","2016 April","2016 May","2016 June","2016 July","2016 August","2016 September","2016 October","2016 November","2016 December","2016 Annual"
"PHILIPPINES","Arrowroot",..,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Carrots",24.42,22.19,29.53,29.15,49.78,48.37,46.60,25.63,23.09,30.56,33.25,39.54,33.51
"PHILIPPINES","Cassava, dried chips",7.66,7.82,7.43,7.13,6.77,7.47,6.74,6.61,6.97,6.77,6.89,6.96,7.10
"PHILIPPINES","Cassava, fresh tubers for food",..,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Cassava, fresh tubers for industrial use",..,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Gabi Cebu, for ginataan [Taro (cocoyam)]",17.08,17.90,18.79,19.38,18.97,17.05,17.72,18.61,20.25,23.73,22.29,22.68,19.54
"PHILIPPINES","Gabi Pao-galiang [Pao-galiang (cocoyam)]",12.07,11.87,12.60,13.14,15.61,11.50,14.57,16.41,17.72,20.89,13.94,16.31,14.72
"PHILIPPINES","Gabi Tagalog, for sinigang [Tannia, Yautia (cocoyam)]",22.21,20.27,23.26,23.54,22.34,23.31,25.87,21.83,21.45,22.48,20.97,20.38,22.33
"PHILIPPINES","Gabi with stalk [Dasheen]",17.35,18.35,17.58,14.01,17.24,14.55,14.78,18.79,20.80,18.76,20.31,19.43,17.66
"PHILIPPINES","Radish",17.72,18.28,19.81,20.08,23.57,22.45,17.68,20.24,18.38,21.96,21.53,23.01,20.39
"PHILIPPINES","Sweet Potato",15.09,14.73,15.14,15.26,16.09,16.15,16.59,17.95,18.38,18.21,17.84,17.92,16.61
"PHILIPPINES","Turnips",21.90,10.89,11.41,13.90,13.20,13.16,..,..,..,..,35.56,37.31,19.67
"PHILIPPINES","Ube [Purple yam]",22.20,28.13,23.08,23.00,..,..,..,..,..,32.44,31.14,18.91,25.56
"PHILIPPINES","White/Irish Potato",40.97,44.20,45.94,36.77,50.54,44.49,39.92,36.45,39.63,52.30,59.24,57.39,45.65
"..National Capital Region (NCR)","Arrowroot",..,..,..,..,..,..,..,..,..,..,..,..,..
