"Geolocation","Commodity","2011 January","2011 February","2011 March","2011 April","2011 May","2011 June","2011 July","2011 August","2011 September","2011 October","2011 November","2011 December","2011 Annual"
"PHILIPPINES","Alugbati",..,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Ampalaya [Bitter gourd] leaves",37.82,43.54,35.65,39.45,40.00,38.11,39.43,38.47,40.00,42.04,75.02,74.08,45.30
"PHILIPPINES","Asparagus",67.08,78.57,75.24,80.20,66.91,75.68,74.57,79.68,82.17,80.89,90.81,85.61,78.12
"PHILIPPINES","Broccoli",12.51,10.89,7.87,8.85,6.31,9.81,8.71,10.54,19.68,45.39,34.44,16.76,15.98
"PHILIPPINES","Cabbage",17.32,19.12,16.38,16.34,13.76,15.33,21.55,23.78,16.96,26.12,23.20,21.04,19.24
"PHILIPPINES","Camote [Sweet potato] tops",11.58,10.70,10.59,11.03,11.15,11.30,10.80,10.91,10.69,11.83,11.67,11.33,11.13
"PHILIPPINES","Cauliflower",29.87,30.18,27.07,27.76,22.92,30.60,54.43,46.14,52.11,75.08,68.57,38.05,41.90
"PHILIPPINES","Celery",9.81,8.18,8.64,9.07,7.17,10.49,13.15,14.70,23.97,34.03,11.67,17.14,14.00
"PHILIPPINES","Chayote tops",13.59,12.82,..,12.60,9.37,9.07,9.04,12.25,13.72,14.85,13.07,13.57,12.18
"PHILIPPINES","Gabi [Dasheen] leaves",6.07,6.46,6.48,5.86,6.36,6.36,6.15,6.44,6.05,5.89,6.93,6.79,6.32
"PHILIPPINES","Kangkong [Morning glory]",9.52,9.49,9.66,8.62,8.74,8.98,8.60,8.56,8.77,8.88,9.03,8.92,8.98
"PHILIPPINES","Lettuce",22.23,27.47,21.40,14.18,15.95,19.97,17.09,30.24,31.92,79.29,42.62,24.18,28.88
"PHILIPPINES","Malunggay [Horseradish] leaves",43.94,40.34,37.93,..,36.27,..,..,..,..,..,..,..,39.62
"PHILIPPINES","Mustard",..,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Pechay Baguio [Chinese cabbage]",12.00,16.15,14.18,9.13,10.88,14.14,14.46,15.30,14.15,22.09,11.34,19.15,14.41
"PHILIPPINES","Pechay native",18.73,18.86,16.97,16.09,17.79,20.51,20.55,19.49,19.68,24.08,20.60,20.91,19.52
"PHILIPPINES","Saluyot [Jews mallows]",..,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Sili [Chili pepper] leaves",..,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Sitao [Stringbeans] tops",..,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Squash tops",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Alugbati",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Ampalaya [Bitter gourd] leaves",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Asparagus",..,..,..,..,..,..,..,..,..,..,..,..,..
