"Geolocation","Commodity","2015 January","2015 February","2015 March","2015 April","2015 May","2015 June","2015 July","2015 August","2015 September","2015 October","2015 November","2015 December","2015 Annual"
"PHILIPPINES","Ampalaya [Bitter gourd]",35.55,32.38,31.73,31.01,29.34,30.67,35.42,31.06,29.01,37.01,35.53,37.79,33.04
"PHILIPPINES","Banana Blossom",3.99,4.09,3.56,3.24,4.90,5.30,5.64,5.65,5.37,6.31,5.39,6.75,5.02
"PHILIPPINES","Chayote",9.31,7.72,8.01,9.55,9.91,9.13,9.69,11.12,10.28,10.66,10.97,11.64,9.83
"PHILIPPINES","Cucumber",17.70,15.75,13.74,16.52,15.95,14.34,14.25,15.09,13.56,14.20,18.23,16.36,15.47
"PHILIPPINES","Eggplant long, purple",23.12,20.76,21.13,22.71,19.62,19.28,22.08,19.67,19.09,23.98,23.30,26.83,21.80
"PHILIPPINES","Eggplant native, round",20.20,16.78,20.50,18.16,16.73,24.93,27.45,21.11,17.37,36.32,27.21,38.53,23.77
"PHILIPPINES","Jackfruit, green",9.70,9.06,8.99,9.20,8.82,8.63,9.42,9.13,10.17,10.06,9.45,9.64,9.36
"PHILIPPINES","Kamansi [Seeded breadfruit]",..,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Okra",19.45,18.49,19.88,21.20,19.33,19.45,19.16,17.40,15.64,22.16,18.95,21.65,19.40
"PHILIPPINES","Papaya, green",8.22,7.57,8.51,8.12,8.21,8.77,8.97,8.85,8.32,8.90,8.60,8.66,8.48
"PHILIPPINES","Patola [Dishrag gourd], Baguio",15.87,15.03,14.37,16.36,16.58,15.67,16.04,13.90,13.46,13.71,13.72,14.64,14.95
"PHILIPPINES","Patola [Dishrag gourd], native",25.67,22.34,21.67,19.33,19.22,22.10,25.12,23.86,19.48,29.72,21.77,26.16,23.04
"PHILIPPINES","Squash",10.47,10.77,11.21,13.36,12.65,10.90,12.11,12.17,11.75,11.84,11.42,12.80,11.79
"PHILIPPINES","Tomato",19.79,16.34,15.29,16.23,16.35,18.87,20.90,19.90,19.22,24.50,31.91,33.37,21.06
"PHILIPPINES","Upo [Bottle gourd]",12.04,11.18,11.90,12.64,11.49,11.76,14.92,12.80,11.71,13.00,12.97,14.46,12.57
"..National Capital Region (NCR)","Ampalaya [Bitter gourd]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Banana Blossom",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Chayote",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Cucumber",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Eggplant long, purple",..,..,..,..,..,..,..,..,..,..,..,..,..
