"Geolocation","Commodity","2014 January","2014 February","2014 March","2014 April","2014 May","2014 June","2014 July","2014 August","2014 September","2014 October","2014 November","2014 December","2014 Annual"
"PHILIPPINES","Alugbati",..,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Ampalaya [Bitter gourd] leaves",56.88,54.00,53.71,62.13,54.55,41.50,41.57,46.84,56.17,50.63,66.04,57.75,53.48
"PHILIPPINES","Asparagus",93.08,90.26,91.58,91.36,93.94,92.67,93.30,93.14,92.89,95.00,95.00,95.00,93.10
"PHILIPPINES","Broccoli",17.52,11.84,16.61,24.64,25.56,23.93,22.82,20.40,21.54,36.37,20.26,17.01,21.54
"PHILIPPINES","Cabbage",21.42,17.54,16.80,15.19,19.69,18.60,22.40,24.36,23.88,22.41,21.21,22.17,20.47
"PHILIPPINES","Camote [Sweet potato] tops",13.34,13.02,13.33,12.98,12.74,12.97,12.97,12.71,12.70,12.46,12.51,12.19,12.83
"PHILIPPINES","Cauliflower",39.34,27.50,41.61,32.87,42.46,55.77,54.54,62.99,58.63,64.01,56.16,38.52,47.87
"PHILIPPINES","Celery",20.74,11.75,8.42,31.06,49.00,22.26,13.10,15.69,13.03,17.85,11.06,11.22,18.77
"PHILIPPINES","Chayote tops",13.45,16.87,14.72,12.28,15.04,13.50,13.99,14.66,16.23,14.17,14.93,15.00,14.57
"PHILIPPINES","Gabi [Dasheen] leaves",6.87,6.41,6.52,6.53,7.18,6.96,8.19,7.80,7.55,7.01,7.76,7.40,7.18
"PHILIPPINES","Kangkong [Morning glory]",11.08,11.10,11.49,10.44,10.68,10.50,11.44,10.99,11.44,10.81,10.62,11.05,10.97
"PHILIPPINES","Lettuce",62.38,44.23,13.12,37.65,43.55,40.91,40.11,27.82,35.30,30.49,19.78,36.09,35.95
"PHILIPPINES","Malunggay [Horseradish] leaves",..,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Mustard",..,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Pechay Baguio [Chinese cabbage]",16.25,12.72,10.71,10.87,23.10,21.91,14.49,16.71,12.59,12.04,12.10,15.76,14.94
"PHILIPPINES","Pechay native",23.58,20.77,18.85,19.14,21.16,24.03,24.05,21.05,22.82,22.65,21.00,23.33,21.87
"PHILIPPINES","Saluyot [Jews mallows]",..,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Sili [Chili pepper] leaves",..,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Sitao [Stringbeans] tops",..,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Squash tops",7.82,7.81,7.91,..,..,..,..,..,..,..,..,..,7.85
"..National Capital Region (NCR)","Alugbati",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Ampalaya [Bitter gourd] leaves",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Asparagus",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Broccoli",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Cabbage",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Camote [Sweet potato] tops",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Cauliflower",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Celery",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Chayote tops",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Gabi [Dasheen] leaves",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Kangkong [Morning glory]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Lettuce",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Malunggay [Horseradish] leaves",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Mustard",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Pechay Baguio [Chinese cabbage]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Pechay native",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Saluyot [Jews mallows]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Sili [Chili pepper] leaves",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Sitao [Stringbeans] tops",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Squash tops",..,..,..,..,..,..,..,..,..,..,..,..,..
"..Cordillera Administrative Region (CAR)","Alugbati",..,..,..,..,..,..,..,..,..,..,..,..,..
"..Cordillera Administrative Region (CAR)","Ampalaya [Bitter gourd] leaves",56.88,54.00,53.71,62.13,54.55,41.50,41.57,46.84,56.17,50.63,66.04,57.75,53.48
"..Cordillera Administrative Region (CAR)","Asparagus",..,..,..,..,..,..,..,..,..,..,..,..,..
"..Cordillera Administrative Region (CAR)","Broccoli",17.52,11.84,16.61,24.64,25.56,23.93,22.82,20.40,21.54,36.37,20.26,17.01,21.54
"..Cordillera Administrative Region (CAR)","Cabbage",16.45,16.11,14.10,13.34,19.62,19.73,20.02,22.76,21.53,16.30,17.48,17.78,17.94
"..Cordillera Administrative Region (CAR)","Camote [Sweet potato] tops",14.74,14.22,14.53,14.97,13.59,15.57,13.63,13.75,15.30,15.44,15.93,13.60,14.61
"..Cordillera Administrative Region (CAR)","Cauliflower",16.15,13.63,24.60,25.71,23.37,34.80,31.79,48.10,37.73,42.28,25.38,17.43,28.41
"..Cordillera Administrative Region (CAR)","Celery",20.74,11.75,8.42,31.06,49.00,22.26,13.10,15.69,13.03,17.85,11.06,11.22,18.77
"..Cordillera Administrative Region (CAR)","Chayote tops",13.45,16.87,14.72,12.28,15.04,13.50,13.99,14.66,16.23,14.17,14.93,15.00,14.57
"..Cordillera Administrative Region (CAR)","Gabi [Dasheen] leaves",..,..,..,..,..,..,..,..,..,..,..,..,..
"..Cordillera Administrative Region (CAR)","Kangkong [Morning glory]",..,..,..,..,..,..,..,..,..,..,..,..,..
