"Geolocation","Commodity","2014 January","2014 February","2014 March","2014 April","2014 May","2014 June","2014 July","2014 August","2014 September","2014 October","2014 November","2014 December","2014 Annual"
"PHILIPPINES","Ampalaya [Bitter gourd]",35.86,30.89,28.80,26.63,25.01,26.53,31.82,28.29,29.39,28.04,28.26,32.25,29.31
"PHILIPPINES","Banana Blossom",6.61,6.51,6.32,6.33,6.26,5.23,5.55,5.52,5.69,5.25,5.82,6.31,5.95
"PHILIPPINES","Chayote",9.05,8.00,8.68,10.21,8.21,7.56,8.72,8.65,8.78,8.67,7.58,8.27,8.53
"PHILIPPINES","Cucumber",16.46,16.27,14.13,13.21,12.27,11.71,12.87,12.50,13.02,13.09,12.54,15.47,13.63
"PHILIPPINES","Eggplant long, purple",26.90,22.86,21.15,20.68,18.99,18.49,22.57,19.83,20.67,18.86,19.29,23.24,21.13
"PHILIPPINES","Eggplant native, round",31.66,18.50,18.93,18.77,20.86,20.02,22.32,20.29,22.55,20.16,22.48,28.02,22.05
"PHILIPPINES","Jackfruit, green",7.84,7.80,8.32,7.94,7.66,8.09,8.17,9.26,9.67,9.80,9.73,10.05,8.69
"PHILIPPINES","Kamansi [Seeded breadfruit]",..,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Okra",21.43,19.83,20.34,18.35,16.65,15.94,17.54,15.45,15.80,14.52,15.71,19.04,17.55
"PHILIPPINES","Papaya, green",8.27,8.55,8.73,9.17,10.21,10.36,10.35,10.30,10.14,8.79,8.86,8.88,9.38
"PHILIPPINES","Patola [Dishrag gourd], Baguio",16.78,16.08,16.18,15.77,15.78,14.98,15.01,14.40,14.29,13.35,13.91,15.04,15.13
"PHILIPPINES","Patola [Dishrag gourd], native",24.60,21.84,21.17,20.45,20.97,22.31,25.46,22.76,22.06,19.78,19.05,23.24,21.97
"PHILIPPINES","Squash",13.49,12.39,11.35,11.53,10.57,10.80,11.17,11.73,11.45,10.97,9.93,10.34,11.31
"PHILIPPINES","Tomato",19.67,15.11,13.58,14.82,16.46,15.80,19.77,19.96,21.02,22.97,21.36,20.40,18.41
"PHILIPPINES","Upo [Bottle gourd]",12.12,11.83,11.14,10.58,10.89,11.93,12.18,11.76,12.40,11.37,11.23,12.21,11.64
"..National Capital Region (NCR)","Ampalaya [Bitter gourd]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Banana Blossom",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Chayote",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Cucumber",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Eggplant long, purple",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Eggplant native, round",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Jackfruit, green",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Kamansi [Seeded breadfruit]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Okra",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Papaya, green",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Patola [Dishrag gourd], Baguio",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Patola [Dishrag gourd], native",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Squash",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Tomato",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Upo [Bottle gourd]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..Cordillera Administrative Region (CAR)","Ampalaya [Bitter gourd]",25.13,19.90,25.29,24.27,24.03,29.01,28.92,27.60,31.48,29.94,25.65,26.87,26.51
"..Cordillera Administrative Region (CAR)","Banana Blossom",..,..,..,..,..,..,..,..,..,..,..,..,..
"..Cordillera Administrative Region (CAR)","Chayote",7.90,7.68,8.25,10.46,8.48,5.66,5.31,5.95,7.37,8.83,6.70,6.56,7.43
"..Cordillera Administrative Region (CAR)","Cucumber",14.21,12.41,16.04,14.87,12.91,8.64,9.73,13.35,19.36,15.01,14.28,17.97,14.07
