"Geolocation","Commodity","2016 January","2016 February","2016 March","2016 April","2016 May","2016 June","2016 July","2016 August","2016 September","2016 October","2016 November","2016 December","2016 Annual"
"PHILIPPINES","Garlic",70.01,123.29,90.72,92.45,89.57,81.96,73.44,91.00,79.98,98.80,113.14,117.35,93.48
"PHILIPPINES","Ginger Hawaiian",40.77,38.37,40.91,42.94,45.37,45.65,42.68,42.99,40.87,40.82,36.84,35.11,41.11
"PHILIPPINES","Ginger native",54.40,50.40,48.27,53.26,55.64,54.06,51.50,55.52,47.80,51.33,45.54,46.10,51.15
"PHILIPPINES","Onion Leaves",41.42,37.58,40.35,44.71,48.65,45.66,46.93,52.38,51.71,50.75,48.27,40.71,45.76
"PHILIPPINES","Onion Leeks",37.01,37.13,35.55,34.75,32.76,41.60,40.74,41.16,39.03,46.74,45.36,42.07,39.49
"PHILIPPINES","Onion native (red shallot), multiplier",39.24,28.76,33.32,34.01,27.01,26.22,21.21,32.42,32.33,..,40.96,39.98,32.31
"PHILIPPINES","Onion Red Creole (Bermuda Red)",63.27,26.69,35.64,41.09,46.69,49.56,48.40,76.31,85.19,81.33,43.13,46.32,53.64
"PHILIPPINES","Onion White (Yellow Granex)",..,..,34.09,33.33,..,..,..,..,..,..,..,..,33.71
"PHILIPPINES","Pepper Bell, red and green",46.98,49.33,49.75,56.47,69.63,78.89,58.09,53.17,58.74,78.57,87.27,93.88,65.06
"PHILIPPINES","Pepper Black",365.53,371.47,380.87,377.49,409.74,420.34,424.46,418.68,448.90,448.54,402.33,433.07,408.45
"PHILIPPINES","Pepper finger, green",39.85,32.79,32.51,32.92,45.70,34.75,33.88,38.72,37.62,48.76,69.60,60.58,42.31
"PHILIPPINES","Pepper hot, red labuyo [Chili pepper]",33.28,45.10,42.91,50.14,75.56,75.23,73.47,48.18,45.47,43.23,48.65,39.93,51.76
"..National Capital Region (NCR)","Garlic",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Ginger Hawaiian",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Ginger native",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Onion Leaves",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Onion Leeks",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Onion native (red shallot), multiplier",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Onion Red Creole (Bermuda Red)",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Onion White (Yellow Granex)",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Pepper Bell, red and green",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Pepper Black",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Pepper finger, green",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Pepper hot, red labuyo [Chili pepper]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..Cordillera Administrative Region (CAR)","Garlic",..,..,67.50,99.86,..,..,..,..,..,..,..,..,83.68
"..Cordillera Administrative Region (CAR)","Ginger Hawaiian",48.53,40.88,43.90,41.69,51.61,51.52,42.03,..,..,51.13,50.07,44.67,46.60
"..Cordillera Administrative Region (CAR)","Ginger native",56.38,47.71,47.78,54.83,59.47,58.80,54.72,60.90,59.20,52.64,53.60,46.47,54.38
"..Cordillera Administrative Region (CAR)","Onion Leaves",..,..,..,..,..,..,..,..,..,..,..,..,..
"..Cordillera Administrative Region (CAR)","Onion Leeks",25.00,28.15,21.77,14.01,17.12,24.45,17.03,21.05,31.01,39.43,52.27,33.75,27.09
"..Cordillera Administrative Region (CAR)","Onion native (red shallot), multiplier",..,..,..,..,..,..,..,..,..,..,..,..,..
"..Cordillera Administrative Region (CAR)","Onion Red Creole (Bermuda Red)",..,..,..,..,..,..,..,..,..,..,..,..,..
"..Cordillera Administrative Region (CAR)","Onion White (Yellow Granex)",..,..,..,..,..,..,..,..,..,..,..,..,..
"..Cordillera Administrative Region (CAR)","Pepper Bell, red and green",52.90,50.35,30.53,30.52,52.33,65.23,32.00,30.06,67.36,111.40,106.28,73.57,58.54
"..Cordillera Administrative Region (CAR)","Pepper Black",..,..,..,..,..,..,..,..,..,..,..,..,..
"..Cordillera Administrative Region (CAR)","Pepper finger, green",..,56.81,51.74,..,..,..,53.51,48.09,..,..,..,..,52.54
"..Cordillera Administrative Region (CAR)","Pepper hot, red labuyo [Chili pepper]",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Garlic",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Ginger Hawaiian",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Ginger native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Onion Leaves",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Onion Leeks",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Onion native (red shallot), multiplier",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Onion Red Creole (Bermuda Red)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Onion White (Yellow Granex)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Pepper Bell, red and green",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Pepper Black",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Pepper finger, green",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Pepper hot, red labuyo [Chili pepper]",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Garlic",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Ginger Hawaiian",..,..,..,..,..,..,..,..,..,49.16,51.10,..,50.13
"....Apayao","Ginger native",..,..,..,..,..,..,..,..,..,42.62,47.97,..,45.30
