"Geolocation","Commodity","2010 January","2010 February","2010 March","2010 April","2010 May","2010 June","2010 July","2010 August","2010 September","2010 October","2010 November","2010 December","2010 Annual"
"PHILIPPINES","Alumahan [Indian mackerel]",94.40,86.57,87.78,85.21,82.69,84.64,83.61,82.98,79.66,85.40,85.51,93.69,85.90
"PHILIPPINES","Bangus [Milkfish]",101.97,101.13,97.19,96.39,94.87,93.19,86.90,86.08,82.61,84.17,87.08,91.62,91.93
"PHILIPPINES","Bisugo [Threadfin bream]",107.95,99.56,98.76,99.78,103.14,101.02,103.27,97.51,96.29,98.52,103.03,108.35,101.24
"PHILIPPINES","Crab, Alimasag [Blue crab]",143.86,134.87,132.36,136.30,136.32,132.79,131.93,120.69,107.85,118.85,132.59,136.59,130.42
"PHILIPPINES","Dalagang-Bukid, bilog [Caesio]",84.70,85.67,92.46,77.07,87.00,89.44,85.26,73.15,78.10,74.76,65.47,84.45,86.33
"PHILIPPINES","Dalagang-Bukid, lapad [Caesio]",126.70,119.63,128.69,120.05,118.06,114.35,111.90,99.35,96.37,105.48,99.80,110.56,115.18
"PHILIPPINES","Dilis [Anchovies]",56.33,53.42,53.21,50.23,48.60,47.29,47.09,46.15,42.60,46.20,48.77,54.87,49.09
"PHILIPPINES","Espada [Hairtail]",87.50,87.50,95.50,78.33,75.00,75.00,64.00,57.00,55.00,62.50,63.33,65.00,72.14
"PHILIPPINES","Galunggong [Roundscad]",71.17,66.19,66.95,62.94,61.45,61.97,62.08,60.89,61.86,64.61,70.70,75.62,65.59
"PHILIPPINES","Hasa-hasa [Indo-Pacific mackerel]",86.24,77.49,72.59,76.03,77.31,78.39,74.91,71.87,64.61,69.36,75.82,79.71,74.20
"PHILIPPINES","Kalaso [Lizard fish]",52.77,53.03,48.50,48.82,48.10,48.17,47.20,48.89,..,..,..,..,49.44
"PHILIPPINES","Lapu-lapu [Grouper]",262.07,241.31,183.70,219.02,225.61,219.12,198.23,191.05,171.27,183.37,202.58,224.39,229.42
"PHILIPPINES","Lapu-lapu [Grouper], other than red species",..,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Matang-baka [Big-eyed scad]",83.62,83.35,79.92,77.16,77.21,75.08,77.80,75.81,74.51,78.83,82.38,85.65,79.28
"PHILIPPINES","Pusit [Squid]",151.56,137.05,131.03,134.10,135.67,129.53,121.69,123.79,125.96,126.51,131.20,137.05,130.16
"PHILIPPINES","Salay-salay [Crevalle]",84.34,72.66,66.66,64.00,63.59,72.77,72.92,68.19,68.24,80.12,77.24,78.78,74.45
"PHILIPPINES","Sapsap [Slipmouth]",82.67,71.07,75.85,70.86,68.77,65.93,75.66,61.84,59.23,60.19,67.61,71.14,72.35
"PHILIPPINES","Shrimp, Suaje [Endeavor prawn]",252.46,238.25,235.36,241.63,245.52,229.52,230.31,202.54,204.20,208.39,220.57,257.65,230.54
"PHILIPPINES","Shrimp, Sugpo [Tiger prawn]",407.52,405.58,377.46,390.20,399.21,397.68,370.68,361.06,370.58,352.15,371.81,392.14,383.01
"PHILIPPINES","Talakitok [Cavalla]",148.09,143.15,146.44,131.79,137.30,135.89,124.80,124.93,128.88,127.71,127.04,137.64,136.79
"PHILIPPINES","Tambakol [Yellowfin tuna]",107.38,94.43,98.26,96.15,94.34,93.60,94.99,91.78,84.34,89.73,94.20,101.78,95.28
"PHILIPPINES","Tamban [Indian sardines]",34.78,42.32,34.51,30.36,29.48,31.57,32.24,28.75,26.44,25.10,25.49,29.09,33.10
"PHILIPPINES","Tanigue [Spanish mackerel]",113.08,113.00,133.19,132.35,140.86,144.31,144.11,137.85,111.08,127.83,135.27,141.62,144.88
"PHILIPPINES","Tilapia",74.05,70.43,70.18,69.06,67.64,68.81,68.28,67.97,67.32,68.47,69.19,76.42,70.84
"PHILIPPINES","Tulingan [Frigate tuna]",88.07,80.89,79.34,77.89,73.33,73.46,75.90,73.63,77.44,78.70,79.95,85.59,78.99
"PHILIPPINES","White Shrimp",252.54,240.12,226.75,217.06,263.66,250.66,241.13,212.17,220.10,203.92,178.22,257.71,233.58
"..NATIONAL CAPITAL REGION (NCR)","Alumahan [Indian mackerel]",88.25,82.00,77.60,78.50,72.33,75.64,75.00,82.24,82.94,80.61,93.50,117.43,83.84
"..NATIONAL CAPITAL REGION (NCR)","Bangus [Milkfish]",87.79,86.83,89.22,83.28,78.00,73.98,71.11,73.03,72.21,73.98,66.24,78.34,77.83
