"Geolocation","Commodity","2023 January","2023 February","2023 March","2023 April","2023 May","2023 June","2023 July","2023 August","2023 September","2023 October","2023 November","2023 December","2023 Annual"
"PHILIPPINES","Ampalaya [Bitter gourd]",87.18,80.63,68.45,51.05,47.62,49.44,60.61,80.61,75.62,60.72,55.16,63.02,66.30
"PHILIPPINES","Ampalaya [Bitter gourd] Native Variety",62.34,58.94,53.08,35.45,34.47,36.83,45.52,73.80,62.70,41.22,36.46,39.78,48.38
"PHILIPPINES","Chayote",26.28,26.22,21.55,22.05,28.40,28.97,27.63,38.71,43.73,27.98,23.34,23.97,28.28
"PHILIPPINES","Cucumber",71.24,66.75,39.06,27.53,44.08,52.48,35.88,62.20,54.64,31.70,51.15,59.67,49.70
"PHILIPPINES","Eggplant long, purple",77.46,59.30,48.24,44.20,41.25,40.36,43.39,60.15,54.61,40.97,48.57,52.13,49.94
"PHILIPPINES","Eggplant native, round",83.37,45.94,38.84,38.42,38.86,41.79,51.21,57.70,53.37,41.96,45.01,49.77,48.86
"PHILIPPINES","Jackfruit Green [Vegetable]",47.39,50.38,48.30,41.80,39.62,38.73,37.98,41.73,57.28,68.42,57.39,50.37,48.28
"PHILIPPINES","Okra",63.35,66.45,55.94,37.35,38.56,32.80,36.01,38.00,42.30,31.84,31.32,46.96,43.41
"PHILIPPINES","Patola [Dishrag gourd], native",56.33,56.81,51.24,51.86,49.86,47.54,48.40,54.26,50.06,38.39,34.12,31.20,48.44
"PHILIPPINES","Squash",30.24,32.54,26.61,22.43,19.52,19.48,19.31,22.02,27.75,30.68,28.12,25.39,25.32
"PHILIPPINES","Tomato",37.95,27.45,25.39,21.19,21.60,35.35,50.93,73.98,87.12,66.65,53.84,32.47,43.51
"PHILIPPINES","Tomato, green",39.75,30.67,26.47,22.57,24.04,33.99,53.87,80.88,80.50,61.04,51.73,36.00,45.06
"PHILIPPINES","Upo [Bottle gourd]",24.44,23.81,19.39,17.56,16.47,19.79,27.02,33.87,31.33,19.75,17.86,18.94,22.52
"..NATIONAL CAPITAL REGION (NCR)","Ampalaya [Bitter gourd]",95.91,91.39,85.12,51.76,49.74,49.42,64.20,99.90,95.31,55.85,48.98,63.07,70.89
