"Geolocation","Commodity","2014 January","2014 February","2014 March","2014 April","2014 May","2014 June","2014 July","2014 August","2014 September","2014 October","2014 November","2014 December","2014 Annual"
"PHILIPPINES","Ampalaya [Bitter gourd]",45.52,40.73,32.53,30.62,24.82,30.51,38.31,44.37,31.35,32.45,31.88,39.88,35.79
"PHILIPPINES","Ampalaya [Bitter gourd] Native Variety",38.38,28.74,28.73,29.89,18.80,26.53,34.33,29.64,21.17,22.31,30.13,33.11,28.48
"PHILIPPINES","Chayote",14.79,15.03,12.00,17.64,13.84,12.28,11.89,14.31,13.72,15.41,12.50,14.18,13.95
"PHILIPPINES","Cucumber",26.22,23.64,29.67,31.15,23.26,19.27,21.39,28.67,29.21,31.47,25.77,23.16,26.27
"PHILIPPINES","Eggplant long, purple",39.25,27.72,24.17,23.18,19.27,19.59,25.74,33.75,25.75,22.14,24.36,30.34,26.26
"PHILIPPINES","Eggplant native, round",37.23,21.97,26.29,23.90,20.02,21.55,31.43,28.02,24.38,23.38,30.81,29.84,26.57
"PHILIPPINES","Jackfruit Green [Vegetable]",18.14,..,19.46,24.89,18.03,11.03,13.31,15.57,24.27,22.64,16.81,13.24,17.94
"PHILIPPINES","Okra",29.07,22.19,29.46,34.58,22.50,18.91,17.96,18.08,16.89,16.90,19.93,29.98,22.94
"PHILIPPINES","Patola [Dishrag gourd], native",26.02,19.20,21.72,22.25,19.58,19.55,20.58,23.95,18.40,19.99,18.33,24.71,21.08
"PHILIPPINES","Squash",16.33,15.69,12.89,14.03,13.84,12.28,13.97,15.32,15.12,14.37,12.56,11.44,14.00
"PHILIPPINES","Tomato",23.25,17.10,13.19,13.26,15.64,17.24,21.88,26.48,33.85,35.87,33.42,25.77,23.11
"PHILIPPINES","Tomato, green",..,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Upo [Bottle gourd]",15.82,12.05,11.84,11.71,10.70,9.78,10.62,11.35,9.96,11.11,11.38,13.26,11.58
"..NATIONAL CAPITAL REGION (NCR)","Ampalaya [Bitter gourd]",49.38,43.61,35.49,30.73,25.30,29.84,41.83,50.83,27.51,28.29,26.84,..,35.42
"..NATIONAL CAPITAL REGION (NCR)","Ampalaya [Bitter gourd] Native Variety",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Chayote",11.50,10.29,13.87,20.98,12.66,9.26,8.06,13.32,12.63,15.22,8.65,..,12.40
"..NATIONAL CAPITAL REGION (NCR)","Cucumber",28.43,28.51,29.09,31.63,23.03,22.01,23.26,28.29,32.44,33.24,26.75,..,27.88
"..NATIONAL CAPITAL REGION (NCR)","Eggplant long, purple",42.83,21.59,24.75,22.84,21.81,23.58,32.13,49.06,32.70,21.51,23.88,..,28.79
"..NATIONAL CAPITAL REGION (NCR)","Eggplant native, round",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Jackfruit Green [Vegetable]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Okra",35.86,25.21,27.68,34.34,24.68,18.30,18.53,20.29,24.64,19.93,18.26,..,24.34
"..NATIONAL CAPITAL REGION (NCR)","Patola [Dishrag gourd], native",24.10,22.44,21.46,24.44,20.04,16.33,18.69,24.74,19.71,21.35,15.38,..,20.79
"..NATIONAL CAPITAL REGION (NCR)","Squash",16.70,17.08,15.99,15.80,16.72,16.33,15.13,16.96,17.46,15.94,13.48,..,16.14
"..NATIONAL CAPITAL REGION (NCR)","Tomato",21.21,11.11,8.78,9.80,13.87,18.13,25.68,34.40,50.86,39.13,33.40,..,24.22
"..NATIONAL CAPITAL REGION (NCR)","Tomato, green",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Upo [Bottle gourd]",19.40,14.36,11.25,11.21,10.30,8.50,9.49,11.40,10.03,11.12,9.60,..,11.51
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Ampalaya [Bitter gourd]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Ampalaya [Bitter gourd] Native Variety",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Chayote",10.26,7.82,11.13,18.00,10.99,6.10,6.49,12.45,8.97,15.17,9.53,6.47,10.28
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Cucumber",24.00,18.77,30.25,30.67,23.48,16.52,19.51,29.05,25.97,29.70,24.78,23.16,24.66
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Eggplant long, purple",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Eggplant native, round",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Jackfruit Green [Vegetable]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Okra",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Patola [Dishrag gourd], native",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Squash",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Tomato",29.11,21.73,14.06,14.77,19.79,19.98,24.44,41.44,45.29,44.21,41.90,28.33,28.75
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Tomato, green",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Upo [Bottle gourd]",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Ampalaya [Bitter gourd]",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Ampalaya [Bitter gourd] Native Variety",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Chayote",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Cucumber",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Eggplant long, purple",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Eggplant native, round",..,..,..,..,..,..,..,..,..,..,..,..,..
