"Geolocation","Commodity","2022 January","2022 February","2022 March","2022 April","2022 May","2022 June","2022 July","2022 August","2022 September","2022 October","2022 November","2022 December","2022 Annual"
"PHILIPPINES","Ampalaya [Bitter gourd]",67.03,57.49,56.90,53.72,58.46,64.30,48.98,51.05,54.18,69.72,88.60,66.55,64.04
"PHILIPPINES","Ampalaya [Bitter gourd] Native Variety",55.16,52.25,53.20,40.29,40.96,48.76,40.01,33.59,28.85,40.92,63.58,58.05,43.22
"PHILIPPINES","Chayote",24.95,18.51,17.30,17.00,18.53,20.33,18.14,18.17,18.45,21.38,29.18,26.23,20.50
"PHILIPPINES","Cucumber",38.88,47.35,61.60,38.77,38.62,40.15,33.83,36.76,47.78,73.32,66.77,59.74,50.82
"PHILIPPINES","Eggplant long, purple",51.31,42.43,38.53,37.58,40.72,47.94,43.34,39.98,40.25,51.69,73.47,55.01,47.29
"PHILIPPINES","Eggplant native, round",43.09,34.26,42.51,35.90,33.09,35.79,49.21,43.41,38.75,49.53,73.87,72.81,50.55
"PHILIPPINES","Jackfruit Green [Vegetable]",25.06,31.87,33.61,36.26,29.38,23.33,38.27,39.67,28.00,29.60,40.47,39.06,37.12
"PHILIPPINES","Okra",48.89,36.27,24.33,26.05,32.98,32.94,21.84,26.88,27.72,54.82,57.86,40.62,37.80
"PHILIPPINES","Patola [Dishrag gourd], native",..,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Squash",18.60,18.19,22.36,23.73,19.32,22.20,25.08,27.00,21.52,21.14,24.49,27.51,22.85
"PHILIPPINES","Tomato",39.73,34.29,44.76,61.82,52.67,37.39,26.14,31.84,43.95,51.25,51.65,53.38,45.18
"PHILIPPINES","Tomato, green",50.14,37.24,48.38,61.28,53.83,38.93,24.93,32.95,42.35,55.76,54.83,53.57,46.97
"PHILIPPINES","Upo [Bottle gourd]",15.25,17.41,16.81,16.34,16.28,18.90,19.38,18.94,16.14,25.00,28.21,21.60,19.86
"..NATIONAL CAPITAL REGION (NCR)","Ampalaya [Bitter gourd]",..,66.79,77.67,58.68,..,..,46.30,48.33,..,..,93.66,65.96,65.34
"..NATIONAL CAPITAL REGION (NCR)","Ampalaya [Bitter gourd] Native Variety",..,..,..,..,..,..,41.11,34.43,..,..,..,..,37.77
"..NATIONAL CAPITAL REGION (NCR)","Chayote",..,13.43,13.00,12.68,..,..,13.80,15.38,..,..,31.94,20.69,17.27
"..NATIONAL CAPITAL REGION (NCR)","Cucumber",..,41.94,63.43,31.53,..,..,37.23,30.52,..,..,64.64,56.34,46.52
"..NATIONAL CAPITAL REGION (NCR)","Eggplant long, purple",..,31.88,33.26,36.08,..,..,53.23,39.06,..,..,91.33,63.78,49.80
"..NATIONAL CAPITAL REGION (NCR)","Eggplant native, round",..,43.84,38.05,..,..,..,67.99,57.16,..,..,82.56,116.00,67.60
"..NATIONAL CAPITAL REGION (NCR)","Jackfruit Green [Vegetable]",..,43.67,47.15,45.75,..,..,47.79,49.93,..,..,49.44,48.06,47.40
"..NATIONAL CAPITAL REGION (NCR)","Okra",..,34.54,31.83,27.80,..,..,26.10,28.25,..,..,76.37,38.39,37.61
"..NATIONAL CAPITAL REGION (NCR)","Patola [Dishrag gourd], native",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Squash",..,16.60,21.74,27.50,..,..,28.99,31.26,..,..,26.45,30.09,26.09
"..NATIONAL CAPITAL REGION (NCR)","Tomato",..,26.66,48.72,72.66,..,..,20.36,30.39,..,..,64.70,61.09,46.37
"..NATIONAL CAPITAL REGION (NCR)","Tomato, green",..,30.88,50.38,72.25,..,..,21.03,29.98,..,..,66.89,58.33,47.11
"..NATIONAL CAPITAL REGION (NCR)","Upo [Bottle gourd]",..,20.16,18.29,18.39,..,..,21.73,17.08,..,..,31.00,21.93,21.23
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Ampalaya [Bitter gourd]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Ampalaya [Bitter gourd] Native Variety",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Chayote",..,..,13.70,..,..,..,9.48,..,11.80,12.85,28.20,18.27,15.72
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Cucumber",..,..,59.30,..,..,..,21.50,..,35.56,79.63,70.67,58.89,54.26
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Eggplant long, purple",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Eggplant native, round",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Jackfruit Green [Vegetable]",..,..,..,..,..,..,..,..,..,..,..,..,..
