"Geolocation","Commodity","2014 January","2014 February","2014 March","2014 April","2014 May","2014 June","2014 July","2014 August","2014 September","2014 October","2014 November","2014 December","2014 Annual"
"PHILIPPINES","Alumahan [Indian mackerel]",127.95,109.62,108.49,106.14,105.94,107.49,112.67,107.86,114.06,118.44,115.20,115.18,116.63
"PHILIPPINES","Bangus [Milkfish]",110.46,106.97,105.53,105.13,101.39,99.99,96.48,101.42,101.34,99.92,101.68,106.64,103.08
"PHILIPPINES","Bisugo [Threadfin bream]",134.41,130.55,133.16,128.15,124.08,130.85,135.32,133.07,130.00,130.92,130.66,133.54,133.64
"PHILIPPINES","Crab, Alimasag [Blue crab]",164.33,146.39,145.80,133.52,126.84,135.99,129.40,121.47,121.56,142.95,148.62,162.93,140.80
"PHILIPPINES","Dalagang-Bukid, bilog [Caesio]",98.71,104.44,100.56,101.05,101.01,97.80,101.47,100.90,104.59,101.96,71.32,94.07,100.97
"PHILIPPINES","Dalagang-Bukid, lapad [Caesio]",134.21,128.76,132.29,129.25,117.09,119.03,124.60,116.67,124.05,124.42,120.46,124.41,124.61
"PHILIPPINES","Dilis [Anchovies]",62.37,55.84,53.43,54.85,51.92,51.38,53.63,56.15,55.12,55.98,58.44,59.41,56.25
"PHILIPPINES","Espada [Hairtail]",111.25,103.75,110.00,100.50,122.50,102.86,110.00,87.00,106.67,115.00,123.33,119.00,109.32
"PHILIPPINES","Galunggong [Roundscad]",98.33,89.90,81.12,78.82,80.87,80.87,85.89,87.24,88.86,91.15,92.85,97.11,87.64
"PHILIPPINES","Hasa-hasa [Indo-Pacific mackerel]",110.57,107.14,96.29,101.85,100.38,97.02,105.70,102.03,106.03,107.00,105.22,112.31,102.29
"PHILIPPINES","Kalaso [Lizard fish]",75.00,64.17,60.00,48.33,63.33,56.00,69.17,55.28,..,70.00,..,80.83,64.21
"PHILIPPINES","Lapu-lapu [Grouper]",229.68,234.58,226.09,227.41,227.52,214.37,214.96,240.93,223.48,213.46,223.31,246.63,226.87
