"Geolocation","Commodity","2014 January","2014 February","2014 March","2014 April","2014 May","2014 June","2014 July","2014 August","2014 September","2014 October","2014 November","2014 December","2014 Annual"
"PHILIPPINES","Habitchuelas [Snap beans]",35.66,34.38,32.98,35.04,30.89,33.62,38.30,44.64,36.21,32.80,32.66,44.66,35.91
"PHILIPPINES","Kidney Beans, white",80.34,80.00,70.00,77.17,75.02,72.48,72.93,75.68,67.66,67.03,71.93,66.40,74.76
"PHILIPPINES","Mongo [Mungbean], green",66.25,66.25,62.11,64.72,62.75,62.75,62.75,62.75,62.75,63.70,63.83,..,63.69
"PHILIPPINES","Mongo [Mungbean], Yellow",79.03,80.00,75.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,..,79.46
"PHILIPPINES","Peanut with shell, dry",55.46,63.00,65.85,58.28,51.79,54.84,56.38,55.54,55.36,59.29,62.16,62.75,58.39
"PHILIPPINES","Peanut without shell, dry",65.53,64.25,60.81,60.30,60.31,60.87,60.86,61.81,61.66,64.74,69.18,70.07,63.01
"PHILIPPINES","Stringbeans",30.25,29.99,30.69,28.83,23.82,23.63,26.80,24.82,25.66,21.94,22.65,34.15,26.93
"PHILIPPINES","Sweet Peas",80.09,74.57,61.87,103.86,119.39,81.56,88.30,126.58,122.79,143.80,120.53,92.49,101.74
"PHILIPPINES","Sweet Peas Native",55.30,48.35,38.74,95.92,116.40,62.50,67.57,135.69,126.23,137.17,87.71,86.67,88.19
"..NATIONAL CAPITAL REGION (NCR)","Habitchuelas [Snap beans]",27.96,29.73,29.89,37.98,29.98,36.00,38.13,43.11,32.19,33.54,25.61,..,33.10
"..NATIONAL CAPITAL REGION (NCR)","Kidney Beans, white",..,..,..,81.75,79.11,81.75,82.22,86.00,86.00,89.20,89.20,..,84.40
"..NATIONAL CAPITAL REGION (NCR)","Mongo [Mungbean], green",66.25,66.25,62.11,64.72,62.75,62.75,62.75,62.75,62.75,63.70,63.83,..,63.69
"..NATIONAL CAPITAL REGION (NCR)","Mongo [Mungbean], Yellow",79.03,80.00,75.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,..,79.46
"..NATIONAL CAPITAL REGION (NCR)","Peanut with shell, dry",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Peanut without shell, dry",61.00,61.00,54.19,55.80,54.77,54.44,54.44,54.44,54.44,59.83,65.46,..,57.26
"..NATIONAL CAPITAL REGION (NCR)","Stringbeans",35.80,33.36,36.25,31.96,29.72,31.01,40.41,39.07,38.35,24.84,25.24,..,33.27
"..NATIONAL CAPITAL REGION (NCR)","Sweet Peas",81.08,78.89,69.46,119.98,141.11,108.98,103.10,125.73,139.33,163.60,122.79,..,114.00
"..NATIONAL CAPITAL REGION (NCR)","Sweet Peas Native",..,..,..,..,..,..,..,..,..,..,..,..,..
