"Geolocation","Commodity","2013 January","2013 February","2013 March","2013 April","2013 May","2013 June","2013 July","2013 August","2013 September","2013 October","2013 November","2013 December","2013 Annual"
"PHILIPPINES","Habitchuelas [Snap beans]",33.55,29.39,29.87,31.38,34.75,36.16,27.07,30.39,45.04,46.69,40.10,37.71,35.04
"PHILIPPINES","Kidney Beans, white",56.88,56.75,60.38,53.88,52.45,52.38,52.01,55.77,49.81,50.00,51.21,..,54.84
"PHILIPPINES","Mongo [Mungbean], green",47.75,49.72,50.60,50.13,50.00,50.00,50.00,50.75,56.38,60.33,63.00,66.25,53.74
"PHILIPPINES","Mongo [Mungbean], Yellow",57.60,59.70,58.25,58.25,58.25,58.25,58.25,..,..,..,72.71,78.25,62.17
"PHILIPPINES","Peanut with shell, dry",58.32,56.52,57.04,55.31,57.16,58.73,59.60,56.93,48.76,57.73,61.78,57.73,57.13
"PHILIPPINES","Peanut without shell, dry",72.53,71.89,70.38,70.46,71.30,68.42,67.33,64.99,60.88,63.63,64.62,65.55,67.67
"PHILIPPINES","Stringbeans",28.11,24.53,25.64,24.01,23.95,26.61,21.57,19.47,23.66,31.73,34.99,27.26,25.87
"PHILIPPINES","Sweet Peas",85.57,69.47,75.90,82.21,119.82,116.21,123.63,152.64,210.72,143.70,93.12,97.63,113.52
"PHILIPPINES","Sweet Peas Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Habitchuelas [Snap beans]",34.91,23.63,28.00,30.81,41.24,35.68,25.07,35.92,55.88,50.56,33.08,30.56,35.45
"..NATIONAL CAPITAL REGION (NCR)","Kidney Beans, white",57.75,57.75,57.75,57.75,57.75,57.75,58.50,60.00,..,..,..,..,58.13
"..NATIONAL CAPITAL REGION (NCR)","Mongo [Mungbean], green",47.75,49.72,50.60,50.13,50.00,50.00,50.00,50.75,56.38,60.33,63.00,66.25,53.74
"..NATIONAL CAPITAL REGION (NCR)","Mongo [Mungbean], Yellow",57.60,59.70,58.25,58.25,58.25,58.25,58.25,..,..,..,72.71,78.25,62.17
"..NATIONAL CAPITAL REGION (NCR)","Peanut with shell, dry",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Peanut without shell, dry",66.33,66.33,66.33,66.33,66.33,66.33,66.33,66.33,63.17,60.44,59.57,61.00,64.57
"..NATIONAL CAPITAL REGION (NCR)","Stringbeans",37.12,32.02,39.00,31.34,31.21,34.87,30.28,24.36,34.16,55.56,39.28,34.27,35.29
"..NATIONAL CAPITAL REGION (NCR)","Sweet Peas",81.11,70.78,80.43,80.23,131.15,120.96,135.07,169.78,226.19,159.70,95.41,89.23,120.00
"..NATIONAL CAPITAL REGION (NCR)","Sweet Peas Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Habitchuelas [Snap beans]",26.58,19.83,24.07,28.58,28.34,29.20,24.54,23.82,50.88,47.46,23.78,27.35,29.54
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Kidney Beans, white",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Mongo [Mungbean], green",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Mongo [Mungbean], Yellow",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Peanut with shell, dry",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Peanut without shell, dry",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Stringbeans",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Sweet Peas",91.71,68.08,76.25,96.73,124.79,129.33,135.36,180.19,216.75,..,67.33,116.72,118.48
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Sweet Peas Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Habitchuelas [Snap beans]",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Kidney Beans, white",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Mongo [Mungbean], green",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Mongo [Mungbean], Yellow",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Peanut with shell, dry",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Peanut without shell, dry",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Stringbeans",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Sweet Peas",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Abra","Sweet Peas Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Habitchuelas [Snap beans]",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Kidney Beans, white",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Mongo [Mungbean], green",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Mongo [Mungbean], Yellow",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Peanut with shell, dry",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Peanut without shell, dry",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Stringbeans",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Sweet Peas",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Apayao","Sweet Peas Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Benguet","Habitchuelas [Snap beans]",26.58,19.83,24.07,28.58,28.34,29.20,24.54,23.82,50.88,47.46,23.78,27.35,29.54
"....Benguet","Kidney Beans, white",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Benguet","Mongo [Mungbean], green",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Benguet","Mongo [Mungbean], Yellow",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Benguet","Peanut with shell, dry",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Benguet","Peanut without shell, dry",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Benguet","Stringbeans",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Benguet","Sweet Peas",91.71,68.08,76.25,96.73,124.79,129.33,135.36,180.19,216.75,..,67.33,116.72,118.48
"....Benguet","Sweet Peas Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Ifugao","Habitchuelas [Snap beans]",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Ifugao","Kidney Beans, white",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Ifugao","Mongo [Mungbean], green",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Ifugao","Mongo [Mungbean], Yellow",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Ifugao","Peanut with shell, dry",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Ifugao","Peanut without shell, dry",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Ifugao","Stringbeans",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Ifugao","Sweet Peas",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Ifugao","Sweet Peas Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Kalinga","Habitchuelas [Snap beans]",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Kalinga","Kidney Beans, white",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Kalinga","Mongo [Mungbean], green",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Kalinga","Mongo [Mungbean], Yellow",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Kalinga","Peanut with shell, dry",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Kalinga","Peanut without shell, dry",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Kalinga","Stringbeans",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Kalinga","Sweet Peas",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Kalinga","Sweet Peas Native",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Mountain Province","Habitchuelas [Snap beans]",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Mountain Province","Kidney Beans, white",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Mountain Province","Mongo [Mungbean], green",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Mountain Province","Mongo [Mungbean], Yellow",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Mountain Province","Peanut with shell, dry",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Mountain Province","Peanut without shell, dry",..,..,..,..,..,..,..,..,..,..,..,..,..
