"Geolocation","Commodity","2024 January","2024 February","2024 March","2024 April","2024 May","2024 June","2024 July","2024 August","2024 September","2024 October","2024 November","2024 December","2024 Annual"
"PHILIPPINES","Alumahan [Indian mackerel]",188.88,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Bangus [Milkfish]",162.74,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Bisugo [Threadfin bream]",244.92,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Crab, Alimasag [Blue crab]",262.41,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Dalagang-Bukid, bilog [Caesio]",179.84,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Dalagang-Bukid, lapad [Caesio]",199.76,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Dilis [Anchovies]",95.31,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Espada [Hairtail]",..,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Galunggong [Roundscad]",163.48,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Hasa-hasa [Indo-Pacific mackerel]",198.64,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Kalaso [Lizard fish]",146.86,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Lapu-lapu [Grouper]",396.94,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Lapu-lapu [Grouper], other than red species",368.18,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Matang-baka [Big-eyed scad]",188.10,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Pusit [Squid]",282.35,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Salay-salay [Crevalle]",222.92,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Sapsap [Slipmouth]",152.97,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Shrimp, Suaje [Endeavor prawn]",361.60,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Shrimp, Sugpo [Tiger prawn]",630.31,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Talakitok [Cavalla]",265.24,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Tambakol [Yellowfin tuna]",197.88,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Tamban [Indian sardines]",64.78,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Tanigue [Spanish mackerel]",308.57,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Tilapia",111.68,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Tulingan [Frigate tuna]",165.75,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","White Shrimp",348.66,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Alumahan [Indian mackerel]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Bangus [Milkfish]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Bisugo [Threadfin bream]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Crab, Alimasag [Blue crab]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Dalagang-Bukid, bilog [Caesio]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Dalagang-Bukid, lapad [Caesio]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Dilis [Anchovies]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Espada [Hairtail]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Galunggong [Roundscad]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Hasa-hasa [Indo-Pacific mackerel]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Kalaso [Lizard fish]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Lapu-lapu [Grouper]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Lapu-lapu [Grouper], other than red species",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Matang-baka [Big-eyed scad]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Pusit [Squid]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Salay-salay [Crevalle]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Sapsap [Slipmouth]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Shrimp, Suaje [Endeavor prawn]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Shrimp, Sugpo [Tiger prawn]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Talakitok [Cavalla]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Tambakol [Yellowfin tuna]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Tamban [Indian sardines]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Tanigue [Spanish mackerel]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Tilapia",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","Tulingan [Frigate tuna]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..NATIONAL CAPITAL REGION (NCR)","White Shrimp",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Alumahan [Indian mackerel]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Bangus [Milkfish]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..CORDILLERA ADMINISTRATIVE REGION (CAR)","Bisugo [Threadfin bream]",..,..,..,..,..,..,..,..,..,..,..,..,..
