"Geolocation","Commodity","2012 January","2012 February","2012 March","2012 April","2012 May","2012 June","2012 July","2012 August","2012 September","2012 October","2012 November","2012 December","2012 Annual"
"PHILIPPINES","Ampalaya [Bitter gourd]",28.89,28.97,26.47,26.41,26.41,26.75,27.78,31.28,30.31,30.16,30.03,28.90,28.53
"PHILIPPINES","Banana Blossom",6.17,5.80,6.48,5.53,5.76,5.83,5.99,6.15,5.62,5.86,5.68,5.86,5.89
"PHILIPPINES","Chayote",6.99,6.33,6.30,6.67,6.47,7.34,7.57,12.36,9.68,8.20,7.94,10.07,7.99
"PHILIPPINES","Cucumber",14.25,15.43,13.31,11.46,11.68,11.69,12.99,14.24,12.07,10.74,12.23,14.57,12.89
"PHILIPPINES","Eggplant long, purple",20.69,20.29,18.54,17.55,17.62,17.51,18.65,20.47,18.62,19.32,20.48,19.81,19.13
"PHILIPPINES","Eggplant native, round",26.74,20.29,18.51,18.32,19.97,21.17,22.20,26.87,21.84,26.06,26.20,23.64,22.65
"PHILIPPINES","Jackfruit, green",6.91,6.62,7.09,7.06,6.81,6.82,6.90,7.65,7.92,7.62,7.39,7.61,7.20
"PHILIPPINES","Kamansi [Seeded breadfruit]",..,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Okra",17.46,17.64,15.91,14.90,15.04,13.78,15.13,16.72,17.01,16.94,16.38,16.71,16.14
"PHILIPPINES","Papaya, green",6.48,6.60,6.68,6.79,6.78,7.17,7.20,7.54,7.07,7.35,7.31,7.71,7.06
"PHILIPPINES","Patola [Dishrag gourd], Baguio",14.10,13.77,13.45,13.74,13.74,13.43,14.33,14.61,14.43,14.08,13.95,14.37,14.00
"PHILIPPINES","Patola [Dishrag gourd], native",15.84,17.61,16.82,16.14,17.78,16.72,20.25,17.48,19.02,17.72,16.19,16.30,17.32
"PHILIPPINES","Squash",9.94,9.90,10.04,9.19,9.70,10.33,10.62,11.62,12.07,12.63,12.07,12.20,10.86
"PHILIPPINES","Tomato",16.74,14.45,16.51,19.43,22.74,17.86,17.10,19.04,21.10,21.88,18.31,16.97,18.51
"PHILIPPINES","Upo [Bottle gourd]",11.40,11.20,11.06,9.98,10.30,11.09,11.20,12.81,12.89,11.02,11.56,11.23,11.31
"..National Capital Region (NCR)","Ampalaya [Bitter gourd]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Banana Blossom",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Chayote",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Cucumber",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Eggplant long, purple",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Eggplant native, round",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Jackfruit, green",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Kamansi [Seeded breadfruit]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Okra",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Papaya, green",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Patola [Dishrag gourd], Baguio",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Patola [Dishrag gourd], native",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Squash",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Tomato",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Upo [Bottle gourd]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..Cordillera Administrative Region (CAR)","Ampalaya [Bitter gourd]",24.28,21.48,17.06,22.61,25.15,23.86,22.88,35.92,31.14,36.27,33.83,22.05,26.38
"..Cordillera Administrative Region (CAR)","Banana Blossom",..,..,..,..,..,..,..,..,..,..,..,..,..
"..Cordillera Administrative Region (CAR)","Chayote",6.91,4.90,4.68,4.98,5.00,6.09,7.27,19.35,11.50,8.16,7.23,10.01,8.01
"..Cordillera Administrative Region (CAR)","Cucumber",18.04,22.87,18.86,8.49,5.54,8.67,12.05,25.07,7.43,7.74,13.42,14.96,13.60
