"Geolocation","Commodity","2022 January","2022 February","2022 March","2022 April","2022 May","2022 June","2022 July","2022 August","2022 September","2022 October","2022 November","2022 December","2022 Annual"
"PHILIPPINES","Arrowroot",..,..,10.00,9.33,..,..,..,..,..,..,..,..,9.67
"PHILIPPINES","Carrots",37.35,40.11,35.16,32.89,30.14,37.17,36.71,53.75,56.89,53.90,53.59,50.29,43.16
"PHILIPPINES","Cassava, dried chips",..,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Cassava, fresh tubers for food",12.78,12.29,12.94,13.43,12.79,13.25,13.22,12.98,13.31,12.94,13.47,13.24,13.05
"PHILIPPINES","Cassava, fresh tubers for industrial use",4.34,4.77,4.51,4.93,5.20,5.01,5.85,5.33,5.09,5.70,6.41,6.12,5.27
"PHILIPPINES","Gabi Cebu, for ginataan [Taro (cocoyam)]",18.21,17.41,18.07,17.80,17.58,17.81,17.77,18.00,17.84,17.97,17.86,18.74,17.92
"PHILIPPINES","Gabi Pao-galiang [Pao-galiang (cocoyam)]",17.09,13.72,14.65,17.46,13.00,12.52,13.47,14.44,13.45,15.06,12.84,13.90,14.30
"PHILIPPINES","Gabi Tagalog, for sinigang [Tannia, Yautia (cocoyam)]",24.66,21.62,20.51,23.36,23.07,22.40,23.09,24.58,23.24,22.46,23.99,23.72,23.06
"PHILIPPINES","Gabi with stalk [Dasheen]",19.67,18.79,17.69,19.62,19.46,19.37,18.57,19.69,18.51,19.48,17.94,19.21,19.00
"PHILIPPINES","Radish",26.50,22.17,21.30,21.46,25.30,27.21,27.19,27.07,27.12,29.28,34.95,32.10,26.80
"PHILIPPINES","Sweet Potato",23.92,22.71,22.33,22.52,22.81,23.12,22.76,23.56,23.83,23.55,24.04,24.99,23.35
"PHILIPPINES","Turnips",18.53,16.24,13.73,14.68,8.37,14.54,..,..,..,..,48.05,30.91,20.63
"PHILIPPINES","Ube [Purple yam]",33.25,32.94,25.20,25.08,28.98,27.79,28.75,34.03,30.77,40.34,35.15,33.96,31.35
"PHILIPPINES","White/Irish Potato",43.08,37.64,31.97,34.21,33.23,40.14,36.02,44.76,38.11,44.30,47.34,73.29,42.01
"..National Capital Region (NCR)","Arrowroot",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Carrots",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Cassava, dried chips",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Cassava, fresh tubers for food",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Cassava, fresh tubers for industrial use",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Gabi Cebu, for ginataan [Taro (cocoyam)]",..,..,..,..,..,..,..,..,..,..,..,..,..
