"Geolocation","Commodity","2011 January","2011 February","2011 March","2011 April","2011 May","2011 June","2011 July","2011 August","2011 September","2011 October","2011 November","2011 December","2011 Annual"
"PHILIPPINES","Ampalaya [Bitter gourd]",32.07,30.44,29.16,27.89,28.07,30.52,27.67,28.39,29.67,36.02,31.98,30.44,30.19
"PHILIPPINES","Banana Blossom",4.70,4.22,4.49,4.45,4.15,4.25,4.65,4.83,6.98,6.35,6.31,6.31,5.14
"PHILIPPINES","Chayote",5.98,6.26,6.63,7.15,6.56,7.40,7.36,6.58,9.11,11.12,7.42,7.83,7.45
"PHILIPPINES","Cucumber",13.33,14.09,14.33,12.62,15.91,12.75,10.92,13.01,12.62,14.61,14.46,14.65,13.61
"PHILIPPINES","Eggplant long, purple",23.48,22.11,21.17,19.93,21.14,22.29,20.18,20.24,19.04,24.00,21.80,23.64,21.59
"PHILIPPINES","Eggplant native, round",24.57,18.91,15.96,14.60,17.38,29.81,16.93,22.58,21.36,28.17,32.20,38.39,23.41
"PHILIPPINES","Jackfruit, green",6.71,6.88,6.82,6.59,6.49,6.35,6.49,6.54,6.89,6.89,7.02,7.64,6.78
"PHILIPPINES","Kamansi [Seeded breadfruit]",..,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Okra",18.34,17.76,17.04,16.55,17.19,17.62,15.21,15.51,16.54,19.62,17.42,17.92,17.23
"PHILIPPINES","Papaya, green",6.69,6.53,6.73,6.67,6.73,7.25,7.33,7.16,6.69,7.26,6.92,6.68,6.89
"PHILIPPINES","Patola [Dishrag gourd], Baguio",17.33,16.58,15.32,13.71,13.22,13.83,13.91,13.32,13.50,14.37,14.32,14.59,14.50
"PHILIPPINES","Patola [Dishrag gourd], native",16.06,15.80,17.12,17.20,18.26,17.93,16.16,16.15,16.29,17.48,16.53,17.19,16.85
"PHILIPPINES","Squash",11.77,13.10,12.03,11.24,9.96,10.50,11.59,11.93,11.89,13.72,12.49,11.42,11.80
"PHILIPPINES","Tomato",24.35,20.78,16.86,15.27,12.66,16.64,19.85,20.35,20.69,22.29,29.11,23.62,20.21
"PHILIPPINES","Upo [Bottle gourd]",10.43,11.00,10.47,9.70,10.80,11.10,11.81,11.29,13.52,13.85,12.86,12.71,11.63
"..National Capital Region (NCR)","Ampalaya [Bitter gourd]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Banana Blossom",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Chayote",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Cucumber",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Eggplant long, purple",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Eggplant native, round",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Jackfruit, green",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Kamansi [Seeded breadfruit]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Okra",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Papaya, green",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Patola [Dishrag gourd], Baguio",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Patola [Dishrag gourd], native",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Squash",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Tomato",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Upo [Bottle gourd]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..Cordillera Administrative Region (CAR)","Ampalaya [Bitter gourd]",28.26,24.08,26.22,26.00,26.92,27.07,21.08,17.04,28.65,56.04,42.67,29.87,29.49
"..Cordillera Administrative Region (CAR)","Banana Blossom",..,..,..,..,..,..,..,..,..,..,..,..,..
"..Cordillera Administrative Region (CAR)","Chayote",5.08,4.89,5.89,5.57,4.35,6.28,6.85,6.46,12.52,17.80,7.95,7.61,7.60
