"Geolocation","Commodity","2020 January","2020 February","2020 March","2020 April","2020 May","2020 June","2020 July","2020 August","2020 September","2020 October","2020 November","2020 December","2020 Annual"
"PHILIPPINES","Arrowroot",..,..,9.11,12.33,..,..,..,..,..,..,..,..,10.72
"PHILIPPINES","Carrots",25.40,26.60,26.44,29.45,28.86,39.24,49.18,31.29,26.69,31.84,44.17,55.35,34.54
"PHILIPPINES","Cassava, dried chips",..,..,..,..,..,..,..,..,..,..,..,..,..
"PHILIPPINES","Cassava, fresh tubers for food",12.70,12.31,12.97,13.22,13.18,12.90,11.90,12.03,12.58,12.91,12.68,13.66,12.75
"PHILIPPINES","Cassava, fresh tubers for industrial use",5.62,5.60,6.13,6.53,6.69,6.51,5.85,5.22,6.59,6.09,6.06,6.60,6.12
"PHILIPPINES","Gabi Cebu, for ginataan [Taro (cocoyam)]",21.72,19.69,20.17,20.79,20.66,20.17,19.17,20.85,23.07,24.69,23.40,23.46,21.49
"PHILIPPINES","Gabi Pao-galiang [Pao-galiang (cocoyam)]",16.83,15.30,17.36,16.39,18.59,19.68,19.01,20.78,21.26,17.65,19.62,18.56,18.42
"PHILIPPINES","Gabi Tagalog, for sinigang [Tannia, Yautia (cocoyam)]",24.40,22.97,26.66,29.81,25.79,26.51,24.63,24.88,24.40,24.97,25.48,25.27,25.48
"PHILIPPINES","Gabi with stalk [Dasheen]",19.11,19.01,20.96,19.53,20.61,20.00,18.99,20.50,20.34,20.48,22.64,23.51,20.47
"PHILIPPINES","Radish",20.72,20.06,22.25,23.77,29.24,22.75,20.60,22.22,23.56,27.00,31.43,35.48,24.92
"PHILIPPINES","Sweet Potato",20.19,19.41,20.54,20.92,22.99,22.89,22.94,22.42,21.84,20.73,21.16,21.79,21.49
"PHILIPPINES","Turnips",18.58,20.42,20.45,15.16,10.96,11.33,..,..,..,..,40.00,25.35,20.28
"PHILIPPINES","Ube [Purple yam]",26.43,24.93,24.29,29.18,35.00,25.00,..,..,61.61,61.94,40.12,38.41,36.69
"PHILIPPINES","White/Irish Potato",34.73,45.82,44.34,45.47,45.02,42.65,40.51,32.90,32.33,31.46,34.83,45.87,39.66
"..National Capital Region (NCR)","Arrowroot",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Carrots",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Cassava, dried chips",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Cassava, fresh tubers for food",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Cassava, fresh tubers for industrial use",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Gabi Cebu, for ginataan [Taro (cocoyam)]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Gabi Pao-galiang [Pao-galiang (cocoyam)]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Gabi Tagalog, for sinigang [Tannia, Yautia (cocoyam)]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Gabi with stalk [Dasheen]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Radish",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Sweet Potato",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Turnips",..,..,..,..,..,..,..,..,..,..,..,..,..
