"Geolocation","Commodity","2022 January","2022 February","2022 March","2022 April","2022 May","2022 June","2022 July","2022 August","2022 September","2022 October","2022 November","2022 December","2022 Annual"
"PHILIPPINES","Ampalaya [Bitter gourd]",52.60,49.88,46.51,46.95,46.31,47.24,44.77,42.23,44.16,49.59,56.68,53.69,48.38
"PHILIPPINES","Banana Blossom",12.40,11.48,10.39,10.67,9.83,9.39,8.80,9.26,9.69,9.34,10.68,10.84,10.23
"PHILIPPINES","Chayote",14.97,11.37,8.99,9.00,8.52,9.53,9.65,10.69,10.41,10.26,14.96,13.59,11.00
"PHILIPPINES","Cucumber",25.86,26.58,20.24,18.12,21.19,21.11,18.13,17.54,22.92,24.68,25.43,24.51,22.19
"PHILIPPINES","Eggplant long, purple",40.08,36.94,35.89,35.60,34.49,35.47,38.24,34.00,34.82,39.43,46.35,43.44,37.90
"PHILIPPINES","Eggplant native, round",36.39,36.29,23.35,31.06,27.06,45.20,45.11,48.59,35.29,47.76,75.69,59.16,42.58
"PHILIPPINES","Jackfruit, green",11.65,11.31,10.54,10.09,11.30,11.89,11.74,12.01,12.59,12.35,12.20,11.77,11.62
"PHILIPPINES","Kamansi [Seeded breadfruit]",23.94,18.92,18.46,19.27,18.60,13.46,18.02,19.09,23.23,17.33,19.64,20.52,19.21
"PHILIPPINES","Okra",36.42,34.41,30.35,29.48,29.23,30.62,29.60,25.61,27.34,32.18,36.98,36.94,31.60
"PHILIPPINES","Papaya, green",10.60,9.95,9.73,10.86,10.36,11.14,10.18,10.09,9.90,9.61,9.61,10.33,10.20
"PHILIPPINES","Patola [Dishrag gourd], Baguio",28.47,29.58,25.27,25.12,21.50,22.97,22.64,22.94,21.33,21.64,27.33,26.31,24.59
"PHILIPPINES","Patola [Dishrag gourd], native",27.00,25.56,27.78,22.82,25.65,24.79,23.70,19.57,20.30,20.75,26.52,24.62,24.09
"PHILIPPINES","Squash",16.69,15.73,18.70,18.38,16.75,18.40,19.55,18.71,17.35,17.59,19.48,21.33,18.22
"PHILIPPINES","Tomato",32.32,29.47,35.44,42.70,39.88,29.36,23.76,28.50,35.30,36.98,37.58,42.08,34.45
"PHILIPPINES","Upo [Bottle gourd]",15.87,17.47,15.24,15.83,14.97,17.31,16.31,15.45,15.40,16.92,19.54,16.65,16.41
"..National Capital Region (NCR)","Ampalaya [Bitter gourd]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Banana Blossom",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Chayote",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Cucumber",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Eggplant long, purple",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Eggplant native, round",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Jackfruit, green",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Kamansi [Seeded breadfruit]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Okra",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Papaya, green",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Patola [Dishrag gourd], Baguio",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Patola [Dishrag gourd], native",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Squash",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Tomato",..,..,..,..,..,..,..,..,..,..,..,..,..
"..National Capital Region (NCR)","Upo [Bottle gourd]",..,..,..,..,..,..,..,..,..,..,..,..,..
"..Cordillera Administrative Region (CAR)","Ampalaya [Bitter gourd]",42.24,34.78,34.26,45.30,39.58,48.54,48.10,29.16,33.05,47.80,56.19,49.81,42.40
"..Cordillera Administrative Region (CAR)","Banana Blossom",..,..,..,..,..,..,..,..,..,..,..,..,..
