"Geolocation","Commodity Description","2024 Jan","2024 Feb","2024 Mar","2024 Apr","2024 May","2024 Jun","2024 Jul","2024 Aug","2024 Sep","2024 Oct","2024 Nov","2024 Dec","2024 Ave"
"....Lanao del Sur","0 - ALL ITEMS",1.7,2.9,..,..,..,..,..,..,..,..,..,..,..
"....Lanao del Sur","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",2.5,4.6,..,..,..,..,..,..,..,..,..,..,..
"....Lanao del Sur","01.1 - FOOD",2.5,4.6,..,..,..,..,..,..,..,..,..,..,..
"....Lanao del Sur","01.1.1 - Cereals and cereal products (ND)",9.1,12.5,..,..,..,..,..,..,..,..,..,..,..
"....Lanao del Sur","01.1.1.1 - Cereals (ND)",10.7,14.5,..,..,..,..,..,..,..,..,..,..,..
"....Lanao del Sur","01.1.1.12 - Rice",10.7,14.5,..,..,..,..,..,..,..,..,..,..,..
"....Lanao del Sur","01.1.1.16 - Corn",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Lanao del Sur","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",2.9,4.6,..,..,..,..,..,..,..,..,..,..,..
"....Lanao del Sur","01.1.1.2 - Flour of cereals (ND)",7.2,8.6,..,..,..,..,..,..,..,..,..,..,..
"....Lanao del Sur","01.1.1.3 - Bread and bakery products (ND)",1.7,3.6,..,..,..,..,..,..,..,..,..,..,..
"....Lanao del Sur","01.1.1.4 - Breakfast cereals (ND)",0.0,0.7,..,..,..,..,..,..,..,..,..,..,..
"....Lanao del Sur","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",2.3,4.1,..,..,..,..,..,..,..,..,..,..,..
"....Lanao del Sur","01.1.1.9 - Other cereal and grain mill products (ND)",4.8,6.1,..,..,..,..,..,..,..,..,..,..,..
"....Lanao del Sur","01.1.2 - Meat and other parts of slaughtered land animals (ND)",5.4,7.1,..,..,..,..,..,..,..,..,..,..,..
"....Lanao del Sur","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",5.9,7.6,..,..,..,..,..,..,..,..,..,..,..
"....Lanao del Sur","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Lanao del Sur","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",7.0,10.4,..,..,..,..,..,..,..,..,..,..,..
"....Lanao del Sur","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",-0.2,1.2,..,..,..,..,..,..,..,..,..,..,..
"....Lanao del Sur","01.1.3 - Fish and other seafood (ND)",0.2,1.8,..,..,..,..,..,..,..,..,..,..,..
"....Lanao del Sur","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",0.0,1.8,..,..,..,..,..,..,..,..,..,..,..
"....Lanao del Sur","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",2.5,2.1,..,..,..,..,..,..,..,..,..,..,..
"....Lanao del Sur","01.1.3.3 - Fish preparations (ND)",-1.4,0.5,..,..,..,..,..,..,..,..,..,..,..
"....Lanao del Sur","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",-2.7,1.8,..,..,..,..,..,..,..,..,..,..,..
"....Lanao del Sur","01.1.3.6 - Other seafood preparations (ND)",1.0,0.9,..,..,..,..,..,..,..,..,..,..,..
"....Lanao del Sur","01.1.4 - Milk, other dairy products and eggs (ND)",7.2,9.3,..,..,..,..,..,..,..,..,..,..,..
"....Lanao del Sur","01.1.4.1 - Raw and whole milk (ND)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Lanao del Sur","01.1.4.3 - Other milk and cream (ND)",5.2,6.3,..,..,..,..,..,..,..,..,..,..,..
"....Lanao del Sur","01.1.4.4 - Non-animal milk (ND)",3.8,5.0,..,..,..,..,..,..,..,..,..,..,..
"....Lanao del Sur","01.1.4.5 - Cheese (ND)",6.2,7.4,..,..,..,..,..,..,..,..,..,..,..
"....Lanao del Sur","01.1.4.6 - Yoghurt and similar products (ND)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Lanao del Sur","01.1.4.7 - Milk-based dessert and beverages (ND)",3.3,6.2,..,..,..,..,..,..,..,..,..,..,..
"....Lanao del Sur","01.1.4.8 - Eggs (ND)",8.6,11.4,..,..,..,..,..,..,..,..,..,..,..
"....Lanao del Sur","01.1.5 - Oils and fats (ND)",2.0,2.6,..,..,..,..,..,..,..,..,..,..,..
"....Lanao del Sur","01.1.5.1 - Vegetable oils (ND)",2.2,2.8,..,..,..,..,..,..,..,..,..,..,..
"....Lanao del Sur","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",29.3,29.8,..,..,..,..,..,..,..,..,..,..,..
"....Lanao del Sur","01.1.5.3 - Margarine and similar preparations (ND)",0.3,1.4,..,..,..,..,..,..,..,..,..,..,..
"....Lanao del Sur","01.1.5.9 - Other animal oils and fats (ND)",..,..,..,..,..,..,..,..,..,..,..,..,..
