"Geolocation","Commodity Description","2010 Jan","2010 Feb","2010 Mar","2010 Apr","2010 May","2010 Jun","2010 Jul","2010 Aug","2010 Sep","2010 Oct","2010 Nov","2010 Dec","2010 Ave"
"....Davao del Norte","0 - ALL ITEMS",74.434684019012700,74.798075478828800,74.858640722131500,75.464293155158500,75.827684614974600,76.009380344882700,75.827684614974600,76.493902291304300,77.341815697542000,78.008033373871700,78.734816293504000,79.098207753320200,76.408101529958800
"....Davao del Norte","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",74.626023144228100,75.077617837990400,75.190516511431000,76.093705898955700,76.658199266158600,76.658199266158600,76.375952582557200,77.617837990403600,79.141970081851500,79.141970081851500,79.593564775613900,79.988710132655900,77.180355630821300
"....Davao del Norte","01.1 - FOOD",74.446554506468400,74.948065726946100,75.115236133772000,76.006811636843500,76.508322857321200,76.508322857321200,76.285428981553300,77.678515705102500,79.294496304419600,79.238772835477600,79.851730993839200,80.241795276433000,77.177004484624800
"....Davao del Norte","01.1.1 - Cereals and cereal products (ND)",73.474095725946400,74.378555991942900,75.655441073349600,76.879122609697700,77.836786420752800,77.251547425108000,77.889989965811400,79.432892772511200,81.507831029797100,81.348220394621400,82.093070025441900,81.933459390266100,78.306751068770600
"....Davao del Norte","01.1.1.1 - Cereals (ND)",73.760030625773900,74.916989214666800,75.814423641263100,76.438876747278100,77.949956023968400,77.259796753471400,79.287317981684500,81.959371730106500,83.421502496230800,83.455039068709400,84.438953196542400,84.212923077431000,79.409598379760500
"....Davao del Norte","01.1.1.12 - Rice",75.454039045050200,76.795682698056100,76.903014190296600,76.849348444176300,78.834981050625000,78.244657843302500,80.766947910953500,84.308887154889000,85.918859538496000,85.918859538496000,87.153171699261400,86.992174460900700,81.178385297875300
"....Davao del Norte","01.1.1.16 - Corn",63.147924011998100,63.147924011998100,68.994954013109000,73.867479014034800,72.405721513757100,71.090139763507100,70.018184263303400,67.240845012775800,67.776822762877600,68.020449012923900,67.435746012812800,66.802317762692400,68.329042262982500
"....Davao del Norte","01.1.1.20 - Flour, Bread and Other Bakery Products, Pasta Products,  and Other Cereals",76.648497312311000,77.258579418270100,77.092193389372100,78.423281620555600,78.534205639820800,78.811515687984000,74.762788984801200,74.430016927005300,79.809831861371600,78.645129659086100,79.144287745779900,79.532521813208400,77.757737504963900
"....Davao del Norte","01.1.2 - Meat and other parts of slaughtered land animals (ND)",79.769648321569700,79.897792334937700,79.449288288149700,79.641504308201700,79.321144274781800,79.577432301517700,79.641504308201700,79.128928254729800,79.449288288149700,78.936712234677800,78.424136181205900,78.231920161153900,79.289108271439800
"....Davao del Norte","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",80.143259196657500,80.205676065190700,79.643924248391700,79.831174853991300,79.394256774258800,79.706341116924900,79.706341116924900,78.957338694526200,79.144589300125900,78.208336272127600,77.521750718262100,77.646584455328600,79.175797734392500
"....Davao del Norte","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Davao del Norte","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",87.860233801282600,87.928660774648100,87.312818014358700,87.518098934455200,87.039110120896800,87.381244987724200,87.381244987724200,86.560121307338400,86.765402227434800,85.738997626952600,84.986300919932200,85.123154866663200,86.799615714117600
"....Davao del Norte","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",73.457879435753000,73.457879435753000,73.669981108811000,73.669981108811000,73.669981108811000,73.740681666497000,73.740681666497000,73.882082781869000,75.154692820217000,75.154692820217000,75.083992262531000,73.387178878067000,74.005808757819500
