"Geolocation","Commodity Description","2024 Jan","2024 Feb","2024 Mar","2024 Apr","2024 May","2024 Jun","2024 Jul","2024 Aug","2024 Sep","2024 Oct","2024 Nov","2024 Dec","2024 Ave"
"....City of Cotabato","0 - ALL ITEMS",2.3,3.1,..,..,..,..,..,..,..,..,..,..,..
"....City of Cotabato","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",5.4,7.1,..,..,..,..,..,..,..,..,..,..,..
"....City of Cotabato","01.1 - FOOD",5.6,7.5,..,..,..,..,..,..,..,..,..,..,..
"....City of Cotabato","01.1.1 - Cereals and cereal products (ND)",14.1,23.5,..,..,..,..,..,..,..,..,..,..,..
"....City of Cotabato","01.1.1.1 - Cereals (ND)",17.1,28.6,..,..,..,..,..,..,..,..,..,..,..
"....City of Cotabato","01.1.1.12 - Rice",17.2,28.8,..,..,..,..,..,..,..,..,..,..,..
"....City of Cotabato","01.1.1.16 - Corn",4.7,5.1,..,..,..,..,..,..,..,..,..,..,..
"....City of Cotabato","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",3.8,6.0,..,..,..,..,..,..,..,..,..,..,..
"....City of Cotabato","01.1.1.2 - Flour of cereals (ND)",3.0,2.6,..,..,..,..,..,..,..,..,..,..,..
"....City of Cotabato","01.1.1.3 - Bread and bakery products (ND)",3.1,5.1,..,..,..,..,..,..,..,..,..,..,..
"....City of Cotabato","01.1.1.4 - Breakfast cereals (ND)",13.1,20.2,..,..,..,..,..,..,..,..,..,..,..
"....City of Cotabato","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",4.0,4.4,..,..,..,..,..,..,..,..,..,..,..
"....City of Cotabato","01.1.1.9 - Other cereal and grain mill products (ND)",5.1,9.2,..,..,..,..,..,..,..,..,..,..,..
"....City of Cotabato","01.1.2 - Meat and other parts of slaughtered land animals (ND)",2.9,-1.1,..,..,..,..,..,..,..,..,..,..,..
"....City of Cotabato","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",3.4,-2.4,..,..,..,..,..,..,..,..,..,..,..
"....City of Cotabato","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....City of Cotabato","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",3.0,1.8,..,..,..,..,..,..,..,..,..,..,..
"....City of Cotabato","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",1.1,4.1,..,..,..,..,..,..,..,..,..,..,..
"....City of Cotabato","01.1.3 - Fish and other seafood (ND)",-1.3,-4.3,..,..,..,..,..,..,..,..,..,..,..
"....City of Cotabato","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",-2.3,-4.9,..,..,..,..,..,..,..,..,..,..,..
