"Geolocation","Commodity Description","2017 Jan","2017 Feb","2017 Mar","2017 Apr","2017 May","2017 Jun","2017 Jul","2017 Aug","2017 Sep","2017 Oct","2017 Nov","2017 Dec","2017 Ave"
"..Region IX (Zamboanga Peninsula)","0 - ALL ITEMS",93.816110659072400,93.897477624084600,93.246541903987000,93.409275834011400,93.490642799023600,93.734743694060200,94.060211554109000,94.385679414157800,94.548413344182300,94.955248169243300,95.036615134255500,95.117982099267700,94.141578519121200
"..Region IX (Zamboanga Peninsula)","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",92.863002461033600,92.863002461033600,91.468416735028700,91.960623461854000,91.632485643970500,92.206726825266600,92.534864643150100,92.945036915504500,93.273174733388000,94.011484823625900,94.257588187038600,94.257588187038600,92.856166256494400
"..Region IX (Zamboanga Peninsula)","01.1 - FOOD",92.962356792144000,92.880523731587600,91.407528641571200,91.898527004910000,91.571194762684100,92.225859247135800,92.553191489361700,92.880523731587600,93.289689034369900,94.108019639934500,94.271685761047500,94.353518821603900,92.866884888161500
"..Region IX (Zamboanga Peninsula)","01.1.1 - Cereals and cereal products (ND)",93.577981651376100,93.494578815679700,93.327773144286900,93.077564637197700,92.827356130108400,93.160967472894100,92.994161801501200,93.077564637197700,93.411175979983300,93.577981651376100,93.494578815679700,93.577981651376100,93.299972199054800
"..Region IX (Zamboanga Peninsula)","01.1.1.1 - Cereals (ND)",92.911727097654600,92.759702104751700,92.576730463176100,92.256747904766200,92.018069159564100,92.329791523272200,92.124765994421400,92.232419726743000,92.647083959228200,92.786242950960500,92.749273701884800,92.777768845511600,92.514193619327800
"..Region IX (Zamboanga Peninsula)","01.1.1.12 - Rice",93.648859594752600,93.430960398059600,93.413875686557000,93.153020915446500,92.865508080051500,93.252023550338000,93.104573503817600,93.252740879809900,93.682934815012400,93.750355534753700,93.522933336092100,93.559048905512300,93.386402933350300
"..Region IX (Zamboanga Peninsula)","01.1.1.16 - Corn",90.228592175989000,90.316346839147600,89.529552931047000,88.994347422124800,88.933422952145000,88.972901184777000,88.558303037868500,88.518488611392600,88.876625302563200,89.276908940891500,89.933181357296600,89.933938433961400,89.339384099100400
"..Region IX (Zamboanga Peninsula)","01.1.1.20 - Flour, Bread and Other Bakery Products, Pasta Products,  and Other Cereals",97.770154373928000,97.770154373928000,97.855917667238400,97.855917667238400,97.941680960548900,98.027444253859400,98.027444253859400,98.198970840480300,98.198970840480300,98.284734133790700,98.284734133790700,98.284734133790700,98.041738136077800
"..Region IX (Zamboanga Peninsula)","01.1.2 - Meat and other parts of slaughtered land animals (ND)",91.631445477599300,92.392223161453900,91.885038038884200,92.814877430262000,92.814877430262000,93.068469991546900,93.575655114116700,94.505494505494500,95.012679628064300,95.181741335587500,95.773457311918800,95.688926458157200,93.695407156945600
"..Region IX (Zamboanga Peninsula)","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",90.687372083511300,91.579944295769000,91.062590013082000,92.172445292916900,92.169759606457900,92.429228586339700,92.858723195196000,93.963196965292600,94.456369593076800,94.718498646217400,95.326405953664200,95.255829259517200,93.056696957586700
"..Region IX (Zamboanga Peninsula)","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..,..,..,..,..,..,..,..,..,..,..,..,..
"..Region IX (Zamboanga Peninsula)","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",93.765931692146800,93.396321571192400,93.383849259784400,94.464030025191500,94.458817664987500,94.464030025191500,94.089207544033100,93.650443782970600,93.650443782970600,93.650443782970600,93.650443782970600,93.650443782970600,93.856200558115000
"..Region IX (Zamboanga Peninsula)","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",94.475793931049300,94.475793931049300,97.376745416773500,97.377690845096600,97.377690845096600,97.612195552827800,97.612195552827800,97.612195552827800,97.612195552827800,97.612195552827800,97.512075673094100,97.512075673094100,97.014070339949400
"..Region IX (Zamboanga Peninsula)","01.1.3 - Fish and other seafood (ND)",88.362760834671000,86.115569823435000,82.102728731942200,85.152487961476700,86.035313001605100,88.523274478330700,89.967897271268100,90.690208667736800,90.529695024077000,91.894060995184600,91.733547351524900,91.733547351524900,88.570090957731400
"..Region IX (Zamboanga Peninsula)","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",86.998052767359900,83.751615134724100,78.421646297146000,82.122269805191500,83.400084899976000,86.704511116005200,88.756232702363000,89.702405599918700,88.747365431864700,90.423169282136500,89.939346635045600,89.965100559443500,86.577650019264500
"..Region IX (Zamboanga Peninsula)","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",89.412902208351900,91.314766199930700,90.908084955367300,91.447922809097200,91.572060795611500,92.238056784345500,92.272845738153500,92.342243203706800,92.871396732861300,92.099495241031900,93.974793482784000,93.928484009295700,92.031921013378100
"..Region IX (Zamboanga Peninsula)","01.1.3.3 - Fish preparations (ND)",96.409850299865900,96.409850299865900,96.409850299865900,96.659946657962900,96.659946657962900,96.659946657962900,97.363746694848900,97.438320372555000,97.819952591327900,98.282739426878800,97.917278142669200,97.917278142669200,97.162392187036300
"..Region IX (Zamboanga Peninsula)","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",93.191848966965200,93.158209449331200,94.177548763714000,96.015769161762100,94.555606900766400,94.028730261688000,91.831951602712200,92.561722733384000,98.201565664727100,100.088182055976000,100.904020777638000,100.904020777638000,95.801598093025200
"..Region IX (Zamboanga Peninsula)","01.1.3.6 - Other seafood preparations (ND)",99.475067921544500,99.475067921544500,99.475067921544500,99.475067921544500,99.475067921544500,99.475067921544500,99.475067921544500,99.946476487863700,99.946476487863700,99.946476487863700,99.946476487863700,99.946476487863700,99.671488157510800
"..Region IX (Zamboanga Peninsula)","01.1.4 - Milk, other dairy products and eggs (ND)",95.158597662771300,95.993322203672800,96.160267111853100,95.575959933222000,95.575959933222000,95.659432387312200,96.410684474123500,96.911519198664400,96.744574290484100,96.911519198664400,96.911519198664400,96.911519198664400,96.243739565943200
"..Region IX (Zamboanga Peninsula)","01.1.4.1 - Raw and whole milk (ND)",..,..,..,..,..,..,..,..,..,..,..,..,..
"..Region IX (Zamboanga Peninsula)","01.1.4.3 - Other milk and cream (ND)",96.486615787725900,96.522041655054300,96.522041655054300,96.659410923122200,96.663311601638800,96.663311601638800,96.871783865437100,97.281243739505600,96.904772942068000,96.953562663964100,96.920801567653500,96.920801567653500,96.780808297543000
"..Region IX (Zamboanga Peninsula)","01.1.4.4 - Non-animal milk (ND)",..,..,..,..,..,..,..,..,..,..,..,..,..
"..Region IX (Zamboanga Peninsula)","01.1.4.5 - Cheese (ND)",97.871620636273800,97.871620636273800,98.091291291352600,98.091291291352600,98.091291291352600,98.091291291352600,98.102460985678700,98.729664370895500,98.766251235033200,99.124769030745700,99.206764926742900,99.206764926742900,98.437090159483100
"..Region IX (Zamboanga Peninsula)","01.1.4.6 - Yoghurt and similar products (ND)",..,..,..,..,..,..,..,..,..,..,..,..,..
"..Region IX (Zamboanga Peninsula)","01.1.4.7 - Milk-based dessert and beverages (ND)",..,..,..,..,..,..,..,..,..,..,..,..,..
"..Region IX (Zamboanga Peninsula)","01.1.4.8 - Eggs (ND)",92.014895072711300,94.683374321689100,95.063832132305500,92.969478864185100,93.131136308237500,93.293599397225800,95.156640885174000,96.037629359796500,96.303760196537200,96.546420505497000,96.786272505859100,96.786272505859100,94.897776004589800
