"Geolocation","Commodity Description","2010 Jan","2010 Feb","2010 Mar","2010 Apr","2010 May","2010 Jun","2010 Jul","2010 Aug","2010 Sep","2010 Oct","2010 Nov","2010 Dec","2010 Ave"
"....Antique","0 - ALL ITEMS",75.374977577237800,75.662448887601000,75.892425935891600,76.064908722109500,76.582357080763300,76.524862818690700,76.582357080763300,76.812334129053900,76.639851342836000,76.984816915271900,76.007414460036900,76.007414460036900,76.261347450857700
"....Antique","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",78.465195039548500,78.874782187406000,79.050319536487800,79.284369335263500,80.396105879448000,80.220568530366200,80.279080980060100,80.513130778835800,80.454618329141900,80.747180577611500,78.231145240772900,78.231145240772900,79.562303471309600
"....Antique","01.1 - FOOD",78.557210675837300,79.024465460526300,79.199686004784700,79.374906549043100,80.601450358851700,80.543043510765600,80.601450358851700,80.835077751196200,80.776670903110100,81.068705143540700,78.323583283492800,78.323583283492800,79.769152773624400
"....Antique","01.1.1 - Cereals and cereal products (ND)",80.459729846822900,80.751673714191600,81.102006355034100,81.452338995876600,82.678503238825300,82.620114465351500,82.444948144930300,82.795280785772800,82.620114465351500,82.620114465351500,78.591289095663000,78.182567681346800,81.359890104543200
"....Antique","01.1.1.1 - Cereals (ND)",81.237137820032400,81.585626212525600,82.050277402516500,81.947983540123500,83.400018508845200,83.426940559342700,83.194614964347200,83.522391465652000,83.348147269405400,83.348147269405400,78.062739983258500,77.540007394518700,81.888669365831100
"....Antique","01.1.1.12 - Rice",81.275832333904900,81.625656576375100,82.092088899668700,81.975480818845200,83.433081829137700,83.433081829137700,83.199865667490900,83.433081829137700,83.258169707902600,83.258169707902600,77.952502030438200,77.427765666733000,81.863731408056200
"....Antique","01.1.1.16 - Corn",71.142749101101800,71.142749101101800,71.142749101101800,74.774661217374200,74.774661217374200,81.824843560726600,81.824843560726600,106.820944596249000,106.820944596249000,106.820944596249000,106.820944596249000,106.820944596249000,88.394331653396000
"....Antique","01.1.1.20 - Flour, Bread and Other Bakery Products, Pasta Products,  and Other Cereals",77.609277430865300,77.609277430865300,77.609277430865300,79.869164436515000,80.047576568540000,79.809693725840000,79.809693725840000,80.047576568540000,80.047576568540000,79.928635147190000,81.296461492714800,81.415402914064800,79.591634453365000
"....Antique","01.1.2 - Meat and other parts of slaughtered land animals (ND)",84.995574940942800,85.795099162529100,85.795099162529100,87.086638289707000,87.271143879303800,87.271143879303800,87.148140152905900,87.148140152905900,87.148140152905900,87.148140152905900,79.152897937043000,79.275901663440900,85.436338293868600
"....Antique","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",84.808311098072600,85.390385985499300,85.390385985499300,86.845573204066100,87.020195670294200,87.136610647779500,87.369440602750200,87.369440602750200,87.369440602750200,87.369440602750200,77.124922584040000,77.066715095297300,85.021738556795700
"....Antique","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Antique","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",104.605063832781000,105.323012108916000,105.323012108916000,107.117882799252000,107.333267282092000,107.476856937319000,107.764036247773000,107.764036247773000,107.764036247773000,107.764036247773000,95.128146587807200,95.056351760193800,104.868311534031000
"....Antique","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",73.384959795321600,75.612207602339200,75.612207602339200,76.925712719298200,76.925712719298200,76.583059210526300,74.184484649122800,74.184484649122800,74.184484649122800,74.184484649122800,74.013157894736800,75.155336257309900,75.079191033138400
"....Antique","01.1.3 - Fish and other seafood (ND)",82.987013408339600,82.208401867370000,82.078633277208400,82.338170457531600,87.139608293510600,87.723566949237800,87.658682654157000,87.723566949237800,87.723566949237800,87.593798359076200,84.868657965682700,84.803773670601900,85.403953400099300
"....Antique","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",92.290645688684200,91.409103885632800,91.748158425268000,91.883780241122000,91.612536609413900,92.222834780757200,91.476914793559900,91.680347517340900,91.680347517340900,91.070049345997700,90.052885727092300,88.967911200259900,91.341292977705800
"....Antique","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",92.159882852657000,92.088936060622600,92.088936060622600,91.947042476553900,91.947042476553900,90.599053427900700,90.315266259763200,90.315266259763200,90.315266259763200,90.315266259763200,66.619037720280900,65.838623007902800,87.045801593512300
"....Antique","01.1.3.3 - Fish preparations (ND)",82.928910458108900,83.062236680710400,83.195562903311800,83.795530905018400,83.795530905018400,84.128846461522000,84.395498906725000,84.395498906725000,84.395498906725000,84.395498906725000,84.528825129326400,84.528825129326400,83.962188683270200
"....Antique","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",53.769254800182600,53.039743761393200,52.825181691161100,53.039743761393200,58.704182415522600,59.433693454312000,59.562430696451300,59.562430696451300,59.562430696451300,59.562430696451300,60.249029321194300,60.506503805472900,57.484754649703100
"....Antique","01.1.3.6 - Other seafood preparations (ND)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Antique","01.1.4 - Milk, other dairy products and eggs (ND)",79.076576800884400,79.607737686196800,80.205293682173200,79.806923018189000,79.806923018189000,79.740527907524900,80.006108350181100,80.072503460845200,80.072503460845200,80.072503460845200,80.802849678149700,80.736454567485700,80.000575424292400
"....Antique","01.1.4.1 - Raw and whole milk (ND)",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"....Antique","01.1.4.3 - Other milk and cream (ND)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Antique","01.1.4.4 - Non-animal milk (ND)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Antique","01.1.4.5 - Cheese (ND)",89.753108464986900,89.988064246308800,89.988064246308800,89.988064246308800,89.988064246308800,90.144701433856800,90.144701433856800,90.144701433856800,90.144701433856800,90.144701433856800,90.144701433856800,90.144701433856800,90.059856290601600
"....Antique","01.1.4.6 - Yoghurt and similar products (ND)",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"....Antique","01.1.4.7 - Milk-based dessert and beverages (ND)",0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"....Antique","01.1.4.8 - Eggs (ND)",76.026055749532800,77.085435214895100,77.085435214895100,77.459333849728900,77.459333849728900,77.334700971451000,77.334700971451000,77.708599606284800,77.708599606284800,77.521650288867900,78.082498241118500,77.895548923701600,77.391824373995000
"....Antique","01.1.5 - Oils and fats (ND)",76.477617620275800,76.477617620275800,76.686715686223300,76.582166653249600,76.582166653249600,78.150402147855300,78.150402147855300,78.150402147855300,78.150402147855300,78.150402147855300,79.091343444618800,80.032284741382300,77.723493596546000
"....Antique","01.1.5.1 - Vegetable oils (ND)",76.548502634061600,76.548502634061600,76.705043539243800,76.652863237516400,76.652863237516400,78.218272289337700,78.218272289337700,78.218272289337700,78.218272289337700,78.218272289337700,79.157517720430500,80.096763151523200,77.787784800086800
"....Antique","01.1.5.2 - Butter and other fats and oils derived from milk (ND)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Antique","01.1.5.3 - Margarine and similar preparations (ND)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Antique","01.1.5.9 - Other animal oils and fats (ND)",..,..,..,..,..,..,..,..,..,..,..,..,..
