"Geolocation","Commodity Description","2023 Jan","2023 Feb","2023 Mar","2023 Apr","2023 May","2023 Jun","2023 Jul","2023 Aug","2023 Sep","2023 Oct","2023 Nov","2023 Dec","2023 Ave"
"....City of Lucena (Capital)","0 - ALL ITEMS",6.4,8.2,7.0,5.5,5.2,4.2,2.5,3.2,4.0,2.7,2.5,2.6,4.5
"....City of Lucena (Capital)","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",7.0,8.2,5.3,2.7,3.5,1.8,2.7,4.6,5.5,3.1,0.9,-0.3,3.7
"....City of Lucena (Capital)","01.1 - FOOD",7.4,8.6,5.5,2.6,3.6,1.7,2.6,4.8,5.8,3.2,0.8,-0.5,3.8
"....City of Lucena (Capital)","01.1.1 - Cereals and cereal products (ND)",1.5,1.5,1.4,1.3,1.6,1.3,1.5,6.3,6.5,6.2,6.0,6.9,3.5
"....City of Lucena (Capital)","01.1.1.1 - Cereals (ND)",0.3,0.4,0.3,0.1,0.5,0.5,0.7,8.1,8.1,7.7,7.6,8.0,3.5
"....City of Lucena (Capital)","01.1.1.12 - Rice",0.1,0.2,0.0,0.0,0.4,0.6,0.8,8.2,8.2,7.8,7.8,8.1,3.5
"....City of Lucena (Capital)","01.1.1.16 - Corn",32.3,32.3,35.5,13.3,4.7,-8.1,-8.1,-5.7,2.8,4.7,-9.2,-9.2,5.6
"....City of Lucena (Capital)","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",4.1,4.2,4.0,3.9,3.9,3.3,3.0,2.5,2.7,2.8,2.6,4.3,3.4
"....City of Lucena (Capital)","01.1.1.2 - Flour of cereals (ND)",9.6,7.8,6.1,6.1,6.1,5.0,3.7,3.7,3.7,3.7,-0.8,-0.8,4.4
"....City of Lucena (Capital)","01.1.1.3 - Bread and bakery products (ND)",1.8,2.0,1.8,1.9,2.0,1.7,1.7,1.2,1.9,2.4,3.1,5.3,2.2
"....City of Lucena (Capital)","01.1.1.4 - Breakfast cereals (ND)",0.6,2.7,4.8,4.8,4.8,4.8,5.3,5.1,5.1,5.1,5.9,6.6,4.6
"....City of Lucena (Capital)","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",10.9,10.6,10.3,9.4,9.1,8.2,7.5,7.3,5.9,4.5,2.0,1.3,7.2
"....City of Lucena (Capital)","01.1.1.9 - Other cereal and grain mill products (ND)",6.8,6.6,6.6,6.4,6.4,4.4,3.1,2.0,1.4,1.4,1.2,3.6,4.1
"....City of Lucena (Capital)","01.1.2 - Meat and other parts of slaughtered land animals (ND)",3.1,6.6,-0.1,0.6,-1.0,-2.4,-4.6,-5.3,-0.9,-0.5,-3.1,-4.2,-1.0
"....City of Lucena (Capital)","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",1.9,5.8,-2.2,-1.3,-3.2,-4.7,-7.0,-7.6,-2.4,-1.7,-4.8,-6.3,-2.9
"....City of Lucena (Capital)","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....City of Lucena (Capital)","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",-1.9,0.9,-3.1,-3.0,-4.3,-4.8,-5.7,-4.7,-2.3,-1.1,-0.3,-1.0,-2.6
"....City of Lucena (Capital)","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",10.6,11.8,11.4,11.2,11.2,10.6,8.7,7.1,6.7,5.8,5.6,6.2,8.9
"....City of Lucena (Capital)","01.1.3 - Fish and other seafood (ND)",2.4,14.7,7.9,-3.5,3.7,-4.7,-0.6,0.3,0.8,-0.8,-0.6,-1.7,1.4
"....City of Lucena (Capital)","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",2.9,16.9,8.5,-6.2,2.0,-8.2,-3.3,-1.0,0.4,-2.0,-1.9,-3.2,0.3
"....City of Lucena (Capital)","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",25.7,18.3,18.3,13.3,6.6,2.1,5.0,9.1,9.6,5.4,2.7,1.9,9.7
"....City of Lucena (Capital)","01.1.3.3 - Fish preparations (ND)",7.7,7.7,7.6,6.6,6.8,7.4,7.1,3.9,3.9,5.0,4.5,4.5,6.0
"....City of Lucena (Capital)","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",-14.9,2.2,-2.1,0.2,11.9,9.6,11.4,2.0,-4.5,0.2,4.5,2.6,1.4
