"Geolocation","Commodity Description","2010 Jan","2010 Feb","2010 Mar","2010 Apr","2010 May","2010 Jun","2010 Jul","2010 Aug","2010 Sep","2010 Oct","2010 Nov","2010 Dec","2010 Ave"
"....Camarines Sur","0 - ALL ITEMS",75.827134438654000,75.890588107640300,75.636773431695000,76.271310121558200,76.271310121558200,76.588578466489800,77.032754149394100,77.032754149394100,77.413476163312000,77.730744508243600,78.111466522161500,78.872910549997400,76.889983394174800
"....Camarines Sur","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",71.680535455861100,71.793596237337200,71.058701157742400,71.397883502170800,71.058701157742400,71.397883502170800,71.680535455861100,72.019717800289500,72.641552098408100,72.811143270622300,73.432977568741000,74.450524602026100,72.118645984081000
"....Camarines Sur","01.1 - FOOD",70.962744559106500,71.073797367493200,70.351954112979600,70.740638942333100,70.407480517172900,70.740638942333100,71.018270963299800,71.406955792653300,72.073272642973600,72.239851855553600,72.850642301680500,73.905643981354200,71.480990998244500
"....Camarines Sur","01.1.1 - Cereals and cereal products (ND)",77.327884423768200,77.554985405923100,77.498210160384400,77.611760651461900,76.646581477303300,76.930457704997000,76.930457704997000,77.214333932690700,78.633715071159300,79.258242772085400,79.996320964089100,81.188601120402700,78.065962615771800
"....Camarines Sur","01.1.1.1 - Cereals (ND)",76.612749941703200,76.775857867831300,76.506063786505700,76.426232619625500,75.012630593182000,75.393215754147500,75.282039158972500,75.546920051787200,77.029830303015900,77.767665694994200,78.691943943053500,80.159915278206400,76.767088749418700
"....Camarines Sur","01.1.1.12 - Rice",76.682380269180900,76.846348295415700,76.518412242946000,76.409100225456000,74.988043998087000,75.370636059301800,75.261324041811800,75.534604085536700,76.955660312905700,77.720844435335100,78.649996583999500,80.125708820113400,76.755254947507500
"....Camarines Sur","01.1.1.16 - Corn",63.408172682696900,63.408172682696900,74.164323441437100,79.675190805483000,79.675190805483000,79.675190805483000,79.210418859117700,77.882499012359600,91.095301487602200,86.646770000962700,86.646770000962700,86.646770000962700,79.011230882104000
"....Camarines Sur","01.1.1.20 - Flour, Bread and Other Bakery Products, Pasta Products,  and Other Cereals",78.764593913077300,79.210671710319600,80.166552704410400,80.803806700470900,81.568511495743500,81.695962294955600,82.014589292985800,82.269490891410000,83.607724283137000,83.671449682743100,83.735175082349200,83.862625881561200,81.780929494430300
"....Camarines Sur","01.1.2 - Meat and other parts of slaughtered land animals (ND)",81.345963853463100,81.345963853463100,81.677717376519700,81.080561035017900,81.876769490353600,81.943120194964900,81.478665262685700,82.208523013410100,82.805679354911900,82.208523013410100,81.345963853463100,81.545015967297100,81.738538855746700
"....Camarines Sur","01.1.2.2 - Meat, fresh, chilled or frozen (ND)",82.210925832043100,82.210925832043100,81.362717867109300,80.710250201775600,81.688951699776100,81.819445232842900,81.493211400176000,82.471912898176500,82.341419365109800,81.688951699776100,80.514509902175500,81.427964633642700,81.661765547053900
"....Camarines Sur","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Camarines Sur","01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",60.445479571131300,60.445479571131300,84.603023925776500,84.603023925776500,84.603023925776500,84.603023925776500,84.603023925776500,84.603023925776500,84.603023925776500,82.589895229556000,82.589895229556000,68.497994356013000,78.899159286485300
"....Camarines Sur","01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",77.001629261941000,77.001629261941000,77.001629261941000,76.208479432633500,76.208479432633500,76.208479432633500,74.423892316691500,74.423892316691500,79.843749483626400,79.843749483626400,79.843749483626400,79.843749483626400,77.321092387634400
"....Camarines Sur","01.1.3 - Fish and other seafood (ND)",53.512663243446800,53.640480114251200,55.046465693099800,57.304563743977700,57.176746873173300,57.432380614782100,57.688014356390900,55.898578165129200,57.517591861985100,58.880971817232100,58.753154946427700,59.520056171254100,56.864305633429200
"....Camarines Sur","01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",57.953637090327700,58.271564566528600,64.085095559915700,65.129714410289900,65.038877988518300,65.220550832061600,64.403023036116600,63.948840927258200,64.175931981687400,64.448441247002400,65.674732940920000,66.719351791294200,63.755813530993400
"....Camarines Sur","01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",79.471904761342000,79.708252433494700,78.703774826845800,76.222124269242600,76.044863515128000,75.985776597089900,74.272255973982900,74.094995219868300,78.940122498998500,76.044863515128000,77.581123384120500,77.876557974311400,77.078884580796000
"....Camarines Sur","01.1.3.3 - Fish preparations (ND)",79.678644868913100,79.678644868913100,79.876686239755500,79.876686239755500,79.876686239755500,79.876686239755500,79.876686239755500,79.876686239755500,79.876686239755500,79.876686239755500,79.876686239755500,79.942700030036200,79.849180493805200
"....Camarines Sur","01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",44.204813254302600,44.311933157180600,44.740412768692400,48.275369563664900,48.132543026494300,48.489609369420800,49.417981861029800,46.847104191958900,48.382489466542900,50.846247232735800,50.096407912590200,50.917660501321100,47.888547692161200
"....Camarines Sur","01.1.3.6 - Other seafood preparations (ND)",65.534860336501900,65.534860336501900,71.907117050755900,71.907117050755900,71.907117050755900,71.907117050755900,71.907117050755900,71.907117050755900,71.907117050755900,71.907117050755900,71.907117050755900,71.907117050755900,70.845074265046900
"....Camarines Sur","01.1.4 - Milk, other dairy products and eggs (ND)",82.812003878862800,82.812003878862800,84.242263013212700,84.957392580387700,84.885879623670200,84.885879623670200,84.814366666952700,84.742853710235200,84.742853710235200,84.814366666952700,84.957392580387700,85.028905537105200,84.474680122544600
"....Camarines Sur","01.1.4.1 - Raw and whole milk (ND)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Camarines Sur","01.1.4.3 - Other milk and cream (ND)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Camarines Sur","01.1.4.4 - Non-animal milk (ND)",..,..,..,..,..,..,..,..,..,..,..,..,..
"....Camarines Sur","01.1.4.5 - Cheese (ND)",81.175478917206100,81.175478917206100,84.292037482777400,86.248946349531500,86.248946349531500,86.248946349531500,83.639734527192700,83.639734527192700,83.639734527192700,83.639734527192700,83.639734527192700,83.784690739544800,83.947766478441000
