"Geolocation","Commodity Description","2023 Jan","2023 Feb","2023 Mar","2023 Apr","2023 May","2023 Jun","2023 Jul","2023 Aug","2023 Sep","2023 Oct","2023 Nov","2023 Dec","2023 Ave"
"....City of Baguio","0 - ALL ITEMS",5.0,4.8,4.7,4.9,4.6,4.3,3.4,3.3,4.5,4.0,3.5,3.1,4.2
"....City of Baguio","01 - FOOD AND NON-ALCOHOLIC BEVERAGES",17.5,15.0,14.1,14.5,13.2,11.5,12.0,13.0,13.7,11.9,7.4,4.3,12.2
"....City of Baguio","01.1 - FOOD",19.6,16.5,15.5,15.9,14.4,12.6,13.2,14.4,15.3,13.2,8.0,4.4,13.4
"....City of Baguio","01.1.1 - Cereals and cereal products (ND)",11.1,11.5,12.3,12.6,12.1,11.3,11.1,11.2,9.7,7.9,7.1,6.6,10.3
"....City of Baguio","01.1.1.20 - FLOUR, BREAD AND OTHER BAKERY PRODUCTS, PASTA PRODUCTS,  AND OTHER CEREALS",11.1,11.5,12.3,12.6,12.2,11.4,11.1,11.2,9.6,7.9,7.1,6.6,10.3
"....City of Baguio","01.1.1.2 - Flour of cereals (ND)",11.6,12.1,13.4,13.1,14.5,13.1,11.3,10.6,9.6,9.3,7.8,8.2,11.2
"....City of Baguio","01.1.1.3 - Bread and bakery products (ND)",13.2,13.3,13.7,13.5,12.9,12.1,12.0,12.7,10.9,8.7,7.7,6.7,11.4
"....City of Baguio","01.1.1.4 - Breakfast cereals (ND)",-6.7,-4.4,-0.6,1.6,4.7,5.5,6.0,6.4,6.8,6.1,6.3,6.1,3.0
"....City of Baguio","01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",5.1,5.8,6.9,7.8,6.5,5.6,5.4,5.4,5.7,5.8,5.8,5.4,5.9
"....City of Baguio","01.1.1.9 - Other cereal and grain mill products (ND)",17.1,17.5,18.6,21.2,21.4,19.9,17.8,14.9,9.1,5.7,6.0,7.1,14.4
"....City of Baguio","01.1.2 - Meat and other parts of slaughtered land animals (ND)",10.2,10.1,10.3,10.2,10.7,10.1,9.4,9.5,8.1,6.0,5.3,4.6,8.6
"....City of Baguio","01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..,..,..,..,..,..,..,..,..,..,..,..,..
