,Geolocation,Commodity,2010 January,2010 February,2010 March,2010 April,2010 May,2010 June,2010 July,2010 August,2010 September,2010 October,2010 November,2010 December,2010 Annual,2011 Annual,2011 April,2011 August,2011 December,2011 February,2011 January,2011 July,2011 June,2011 March,2011 May,2011 November,2011 October,2011 September,2012 Annual,2012 April,2012 August,2012 December,2012 February,2012 January,2012 July,2012 June,2012 March,2012 May,2012 November,2012 October,2012 September,2013 Annual,2013 April,2013 August,2013 December,2013 February,2013 January,2013 July,2013 June,2013 March,2013 May,2013 November,2013 October,2013 September,2014 Annual,2014 April,2014 August,2014 December,2014 February,2014 January,2014 July,2014 June,2014 March,2014 May,2014 November,2014 October,2014 September,2015 Annual,2015 April,2015 August,2015 December,2015 February,2015 January,2015 July,2015 June,2015 March,2015 May,2015 November,2015 October,2015 September,2016 Annual,2016 April,2016 August,2016 December,2016 February,2016 January,2016 July,2016 June,2016 March,2016 May,2016 November,2016 October,2016 September,2017 Annual,2017 April,2017 August,2017 December,2017 February,2017 January,2017 July,2017 June,2017 March,2017 May,2017 November,2017 October,2017 September,2018 Annual,2018 April,2018 August,2018 December,2018 February,2018 January,2018 July,2018 June,2018 March,2018 May,2018 November,2018 October,2018 September,2019 Annual,2019 April,2019 August,2019 December,2019 February,2019 January,2019 July,2019 June,2019 March,2019 May,2019 November,2019 October,2019 September,2020 Annual,2020 April,2020 August,2020 December,2020 February,2020 January,2020 July,2020 June,2020 March,2020 May,2020 November,2020 October,2020 September,2021 Annual,2021 April,2021 August,2021 December,2021 February,2021 January,2021 July,2021 June,2021 March,2021 May,2021 November,2021 October,2021 September,2022 Annual,2022 April,2022 August,2022 December,2022 February,2022 January,2022 July,2022 June,2022 March,2022 May,2022 November,2022 October,2022 September,2023 Annual,2023 April,2023 August,2023 December,2023 February,2023 January,2023 July,2023 June,2023 March,2023 May,2023 November,2023 October,2023 September,2024 Annual,2024 April,2024 August,2024 December,2024 February,2024 January,2024 July,2024 June,2024 March,2024 May,2024 November,2024 October,2024 September
10,..NATIONAL CAPITAL REGION (NCR),"Kidney Beans, white",36.67,36.67,36.67,38.67,38.67,38.67,39.63,42.67,44.67,44.67,45.00,45.33,40.67,43.86,41.33,42.00,48.00,45.33,45.33,42.00,42.00,42.22,42.00,47.56,44.50,44.00,48.77,46.25,48.50,58.25,46.25,47.44,48.44,46.25,46.25,46.25,54.38,48.50,48.50,58.13,57.75,60.00,0.0,57.75,57.75,58.50,57.75,57.75,57.75,0.0,0.0,0.0,84.40,81.75,86.00,0.0,0.0,0.0,82.22,81.75,0.0,79.11,89.20,89.20,86.00,75.47,0.0,73.25,71.25,0.0,89.63,70.78,0.0,0.0,0.0,74.13,0.0,73.75,59.65,47.41,0.0,0.0,59.05,73.05,45.60,0.0,67.93,64.83,0.0,0.0,0.0,65.91,85.79,0.0,0.0,55.10,46.68,51.38,82.89,55.40,84.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.50,78.00,80.00,0.0,74.68,0.0,0.0,80.00,68.20,69.38,80.00,0.0,73.75,72.41,78.60,67.20,75.43,67.13,78.30,67.20,67.20,76.60,78.03,68.37,0.0,0.0,82.59,85.38,0.0,82.70,80.42,75.43,86.50,87.61,85.38,86.03,75.63,78.67,84.72,77.30,72.98,76.82,80.20,74.40,0.0,78.60,0.0,77.93,0.0,80.20,0.0,0.0,98.16,84.70,97.53,121.67,84.60,80.34,96.89,96.89,84.61,95.40,119.04,113.95,102.29,0.0,0.0,0.0,0.0,0.0,122.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,..NATIONAL CAPITAL REGION (NCR),"Mongo [Mungbean], green",63.88,64.00,64.00,64.83,66.00,66.00,66.00,66.34,67.00,66.00,65.63,68.00,65.64,66.03,69.44,65.50,59.00,70.00,69.50,65.50,65.50,70.00,66.34,62.61,63.44,65.50,50.25,55.00,48.00,32.00,55.00,55.63,52.00,52.00,55.00,54.33,48.00,48.00,48.00,53.74,50.13,50.75,66.25,49.72,47.75,50.00,50.00,50.60,50.00,63.00,60.33,56.38,63.69,64.72,62.75,0.0,66.25,66.25,62.75,62.75,62.11,62.75,63.83,63.70,62.75,70.00,0.0,71.41,68.76,69.32,70.14,71.36,0.0,68.85,0.0,69.80,0.0,70.35,67.72,62.99,87.88,0.0,64.21,67.74,62.83,0.0,64.09,64.28,0.0,0.0,0.0,70.34,74.42,0.0,0.0,74.56,67.16,68.35,65.64,74.82,67.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.64,62.66,64.96,0.0,61.01,0.0,0.0,59.66,61.50,61.28,64.81,0.0,65.20,79.80,99.94,80.08,73.03,71.48,68.31,78.71,83.04,73.54,99.11,70.72,0.0,0.0,75.58,74.48,0.0,77.87,76.88,73.48,72.64,72.02,75.71,72.15,78.11,78.37,79.63,80.87,80.69,77.45,89.91,74.72,0.0,72.84,0.0,80.47,0.0,90.01,0.0,0.0,83.48,81.47,84.84,76.90,89.63,89.22,84.78,82.66,80.04,83.91,81.47,82.91,83.93,0.0,0.0,0.0,0.0,0.0,73.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,..NATIONAL CAPITAL REGION (NCR),"Mongo [Mungbean], Yellow",70.67,70.67,70.67,72.56,74.14,74.33,74.78,83.08,93.48,94.67,94.67,94.67,80.70,91.63,93.67,89.33,91.67,94.67,94.67,89.33,89.33,94.67,89.83,91.67,91.38,89.33,86.34,91.67,91.67,61.19,91.67,91.67,91.67,91.67,91.67,91.67,73.23,76.67,91.67,62.17,58.25,0.0,78.25,59.70,57.60,58.25,58.25,58.25,58.25,72.71,0.0,0.0,79.46,80.00,80.00,0.0,80.00,79.03,80.00,80.00,75.00,80.00,80.00,80.00,80.00,75.34,75.85,72.88,68.76,71.77,85.00,75.33,0.0,0.0,0.0,80.50,0.0,72.63,87.91,0.0,109.83,0.0,83.30,79.78,83.89,0.0,82.73,0.0,0.0,0.0,0.0,95.22,97.00,0.0,0.0,98.53,84.90,94.90,95.80,99.13,96.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.22,78.63,79.20,0.0,79.25,0.0,0.0,79.20,79.40,79.20,79.60,0.0,79.30,77.07,0.0,76.98,77.00,77.00,78.10,76.56,77.00,77.00,77.00,77.00,0.0,0.0,77.00,77.00,0.0,77.00,77.00,77.00,77.00,77.00,77.00,77.00,77.00,77.00,77.00,77.31,77.00,77.17,78.00,77.00,0.0,77.00,0.0,77.00,0.0,78.00,0.0,0.0,108.46,81.38,126.40,114.56,78.00,78.00,126.40,126.40,78.00,124.36,120.78,122.80,124.40,0.0,0.0,0.0,0.0,0.0,110.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,..NATIONAL CAPITAL REGION (NCR),"Peanut with shell, dry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.60,0.0,0.0,0.0,0.0,0.0,45.60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.25,45.74,53.46,0.0,61.68,0.0,0.0,59.00,65.86,49.41,67.07,0.0,63.81,61.84,68.24,69.06,60.50,53.30,56.18,65.60,80.00,48.48,0.0,55.23,0.0,0.0,51.85,51.45,0.0,54.23,50.71,64.32,52.55,49.45,42.85,48.88,53.21,51.35,51.33,51.68,47.34,52.60,55.48,44.86,0.0,57.32,0.0,52.91,0.0,51.28,0.0,0.0,65.83,58.95,68.47,75.61,61.05,65.98,62.34,61.33,58.96,59.81,73.84,75.75,67.89,0.0,0.0,0.0,0.0,0.0,78.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,..NATIONAL CAPITAL REGION (NCR),"Peanut without shell, dry",54.25,54.50,55.67,55.67,55.67,55.67,55.67,60.67,60.67,61.22,61.67,64.67,58.00,65.64,64.67,64.67,68.67,64.67,64.67,64.67,64.67,64.67,64.67,68.67,67.42,65.56,68.97,70.67,67.33,66.33,69.78,68.67,71.67,71.67,70.67,70.89,66.33,66.33,67.33,64.57,66.33,66.33,61.00,66.33,66.33,66.33,66.33,66.33,66.33,59.57,60.44,63.17,57.26,55.80,54.44,0.0,61.00,61.00,54.44,54.44,54.19,54.77,65.46,59.83,54.44,86.93,0.0,90.00,90.00,90.00,67.00,90.00,0.0,0.0,0.0,91.50,0.0,90.00,79.78,72.82,86.31,0.0,74.45,80.50,86.22,0.0,0.0,78.38,0.0,0.0,0.0,70.10,67.32,0.0,0.0,73.94,85.35,72.40,65.73,70.47,55.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.22,70.86,79.40,0.0,0.0,0.0,0.0,72.80,0.0,71.36,77.51,0.0,79.40,68.99,0.0,65.80,0.0,66.60,73.00,74.84,66.60,66.60,72.68,65.80,0.0,0.0,72.56,65.80,0.0,77.50,65.80,65.80,76.40,76.96,65.80,73.54,76.81,76.58,77.12,83.61,72.00,79.01,104.58,73.39,0.0,77.70,0.0,76.20,0.0,102.37,0.0,0.0,116.97,109.88,122.10,120.96,109.88,107.64,120.35,119.88,109.80,118.52,121.61,121.45,121.51,0.0,0.0,0.0,0.0,0.0,120.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,..NATIONAL CAPITAL REGION (NCR),Stringbeans,29.90,29.15,30.40,29.79,31.19,28.18,28.90,24.73,21.93,29.52,38.57,27.57,29.15,33.17,29.72,31.19,33.24,29.17,30.72,29.86,30.62,28.97,44.67,34.87,41.93,33.08,31.26,31.23,46.22,36.43,33.13,31.45,22.67,20.39,37.12,25.40,25.09,27.25,38.71,35.29,31.34,24.36,34.27,32.02,37.12,30.28,34.87,39.00,31.21,39.28,55.56,34.16,33.27,31.96,39.07,0.0,33.36,35.80,40.41,31.01,36.25,29.72,25.24,24.84,38.35,40.77,31.55,33.63,61.43,40.30,0.0,46.29,0.0,37.49,0.0,48.64,0.0,26.83,42.02,37.94,60.50,0.0,39.48,50.03,26.96,0.0,32.50,46.73,0.0,0.0,0.0,36.98,36.51,0.0,0.0,35.98,51.94,30.69,34.06,38.00,31.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.03,40.49,45.97,0.0,44.04,0.0,0.0,48.61,47.80,45.54,47.83,0.0,55.93,58.31,66.47,36.75,84.31,62.29,45.15,28.43,40.84,60.05,70.80,87.99,0.0,0.0,52.18,51.06,0.0,0.0,48.10,57.20,59.80,0.0,56.83,53.53,40.99,49.96,0.0,49.89,36.07,37.11,65.21,53.26,0.0,43.56,0.0,31.99,0.0,82.00,0.0,0.0,56.80,46.54,60.25,54.77,86.18,82.95,46.36,47.10,67.15,44.61,36.71,38.94,69.99,0.0,0.0,0.0,0.0,0.0,66.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,..NATIONAL CAPITAL REGION (NCR),Sweet Peas,55.74,66.35,97.58,118.18,105.50,94.18,94.33,125.50,105.50,124.61,147.03,126.61,105.09,131.16,70.80,101.81,108.31,65.90,57.00,145.10,177.84,69.80,104.43,149.29,310.92,212.74,117.14,85.79,176.35,107.96,79.49,74.26,163.66,126.60,97.55,79.26,113.83,170.87,130.11,120.00,80.23,169.78,89.23,70.78,81.11,135.07,120.96,80.43,131.15,95.41,159.70,226.19,114.00,119.98,125.73,0.0,78.89,81.08,103.10,108.98,69.46,141.11,122.79,163.60,139.33,118.22,103.53,144.40,105.88,68.65,0.0,132.41,0.0,69.45,0.0,149.47,0.0,171.95,128.56,116.39,215.14,0.0,84.56,85.64,143.11,0.0,92.56,162.50,0.0,0.0,0.0,144.59,137.86,0.0,0.0,101.13,89.50,192.00,234.11,123.63,133.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.34,114.00,221.22,0.0,117.06,0.0,0.0,234.75,105.00,219.90,189.56,0.0,217.25,176.60,140.33,215.00,239.88,123.27,101.30,158.24,183.78,96.75,209.08,298.40,0.0,0.0,216.44,165.41,0.0,239.88,153.00,179.87,254.80,225.38,0.0,179.17,0.0,334.04,0.0,206.32,201.30,310.08,189.58,0.0,0.0,220.58,0.0,99.25,0.0,217.11,0.0,0.0,218.04,175.42,229.18,170.33,162.01,192.96,208.24,261.48,176.21,194.11,243.61,334.87,268.01,0.0,0.0,0.0,0.0,0.0,175.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,..NATIONAL CAPITAL REGION (NCR),Sweet Peas Native,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.00,0.0,86.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.98,0.0,0.0,0.0,87.60,0.0,0.0,0.0,70.00,0.0,0.0,0.0,193.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,..CORDILLERA ADMINISTRATIVE REGION (CAR),Habitchuelas [Snap beans],12.38,18.57,24.83,20.47,21.31,27.69,20.20,17.60,17.38,36.33,55.00,22.48,24.52,32.71,17.31,32.69,24.45,15.80,16.50,30.52,43.03,15.05,31.46,31.85,87.25,46.55,29.63,16.86,51.64,27.49,32.85,23.18,34.69,29.52,31.16,17.80,28.03,24.97,37.35,29.54,28.58,23.82,27.35,19.83,26.58,24.54,29.20,24.07,28.34,23.78,47.46,50.88,29.84,29.43,38.71,24.44,23.20,25.83,30.84,30.00,27.78,26.71,27.20,38.99,35.00,39.61,29.04,41.51,40.35,24.44,26.73,42.72,33.45,23.05,38.37,57.42,57.94,60.31,38.77,35.97,29.46,37.42,27.78,26.25,18.51,36.93,29.28,49.83,62.82,66.07,44.96,35.04,26.64,37.47,49.15,31.05,25.32,35.23,40.76,26.57,27.17,37.89,41.32,41.92,46.94,21.25,48.69,30.96,31.18,41.72,57.95,51.31,29.23,0.0,46.38,73.15,84.50,42.91,43.45,49.95,41.89,34.18,40.43,38.02,0.0,30.83,51.86,39.85,46.70,54.88,47.81,50.24,35.53,79.00,33.25,28.33,22.02,32.18,36.71,52.86,86.63,65.89,51.11,43.16,0.0,45.91,0.0,27.23,0.0,40.51,59.00,0.0,0.0,0.0,0.0,0.0,57.07,0.0,0.0,52.22,0.0,0.0,45.00,0.0,44.56,0.0,76.56,76.95,47.11,62.80,41.88,154.50,65.63,50.13,45.67,56.88,62.00,42.78,44.78,48.89,52.67,87.75,0.0,0.0,0.0,0.0,0.0,57.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,..CORDILLERA ADMINISTRATIVE REGION (CAR),"Kidney Beans, white",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,..CORDILLERA ADMINISTRATIVE REGION (CAR),"Mongo [Mungbean], green",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,..CORDILLERA ADMINISTRATIVE REGION (CAR),"Mongo [Mungbean], Yellow",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,..CORDILLERA ADMINISTRATIVE REGION (CAR),"Peanut with shell, dry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,..CORDILLERA ADMINISTRATIVE REGION (CAR),"Peanut without shell, dry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,..CORDILLERA ADMINISTRATIVE REGION (CAR),Stringbeans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
